N,SOA,trial,hit,conf,lat,sync
64,0,0,0,0.25211557509048427,0.0,0.6363636363636364
64,0,1,1,0.23867642675852227,3.0,0.5454545454545454
64,0,2,1,0.22002403981220728,13.0,0.6363636363636364
64,0,3,0,0.22729131844325082,8.0,0.5454545454545454
64,0,4,1,0.2738000177844708,2.0,0.6363636363636364
64,0,5,1,0.22811402294348515,3.0,0.5454545454545454
64,0,6,0,0.25359364988936683,3.0,0.5454545454545454
64,0,7,0,0.26023837226915497,0.0,0.6363636363636364
64,0,8,0,0.22945958263394817,4.0,0.6363636363636364
64,0,9,1,0.25717074964614434,4.0,0.6363636363636364
64,0,10,0,0.23617017487492165,9.0,0.5454545454545454
64,0,11,0,0.2376101453470409,4.0,0.5454545454545454
64,1,0,1,0.2618857326528804,1.0,0.5454545454545454
64,1,1,0,0.2844095929059361,7.0,0.6363636363636364
64,1,2,0,0.24224865721699945,5.0,0.5454545454545454
64,1,3,0,0.26872819235866585,0.0,0.5454545454545454
64,1,4,0,0.2496050022766647,10.0,0.5454545454545454
64,1,5,1,0.24062150430778892,7.0,0.5454545454545454
64,1,6,0,0.26840348972735645,10.0,0.5454545454545454
64,1,7,0,0.2725589420629922,18.0,0.8181818181818181
64,1,8,1,0.25370804254418805,2.0,0.6363636363636364
64,1,9,1,0.22964919643210163,7.0,0.6363636363636364
64,1,10,0,0.26079015104675235,6.0,0.6363636363636364
64,1,11,0,0.2870977861211485,0.0,0.5454545454545454
64,2,0,1,0.2683885744249568,8.0,0.7272727272727273
64,2,1,0,0.25855447847324736,9.0,0.5454545454545454
64,2,2,1,0.23791532335992402,12.0,0.5454545454545454
64,2,3,0,0.2563566012566826,6.0,0.6363636363636364
64,2,4,1,0.2714741963824563,0.0,0.6363636363636364
64,2,5,0,0.2590356160404415,0.0,0.7272727272727273
64,2,6,0,0.2610501635372886,1.0,0.7272727272727273
64,2,7,1,0.27574589593233073,0.0,0.5454545454545454
64,2,8,0,0.2764726475134581,1.0,0.6363636363636364
64,2,9,0,0.24060612943282167,19.0,0.6363636363636364
64,2,10,1,0.23609895614877532,,0.6363636363636364
64,2,11,1,0.23841753228990256,7.0,0.5454545454545454
64,3,0,1,0.24581553762117195,9.0,0.6363636363636364
64,3,1,1,0.2645947425241246,5.0,0.5454545454545454
64,3,2,1,0.25664632603429366,1.0,0.5454545454545454
64,3,3,0,0.25526152961398435,6.0,0.5454545454545454
64,3,4,0,0.26190776336689175,1.0,0.6363636363636364
64,3,5,1,0.25250790598336315,2.0,0.5454545454545454
64,3,6,1,0.24203536920860946,13.0,0.6363636363636364
64,3,7,1,0.2430911324042624,11.0,0.6363636363636364
64,3,8,0,0.24327953920912238,9.0,0.5454545454545454
