N,Threshold50_linear,Threshold50_logistic,Threshold50_lo,Threshold50_hi,LogisticSlope,Pattern,Modules,InterFrac,GW_tau,GW_theta,DegreeFrac,RewireP,Sync_mean
64,2.0,2.92436974789916,0.8033898305084746,5.501694915254237,7.200000599999999,small_world,4,0.05,0.9,0.55,0.38,0.2,0.5968013468013467
