N,SOA,Acc,Acc_lo,Acc_hi,Conf_mean,Conf_lo,Conf_hi,IgnLat_mean,IgnLat_lo,IgnLat_hi,Trials
64,0,0.6,0.435727090128925,0.7444927114061941,0.24653314125339085,0.24180680499666757,0.2515777546203728,5.125,3.75,6.625,35
64,1,0.6285714285714286,0.4633693684359532,0.7683418049663429,0.2507402063263144,0.24660435595682656,0.2556895086405765,5.96875,4.34296875,7.6875,35
64,2,0.7428571428571429,0.5793069315616084,0.8583697293093955,0.2549765572283726,0.25047229169217006,0.2599134719361513,6.117647058823529,4.382352941176471,7.972058823529403,35
64,3,0.6571428571428571,0.4915194951399626,0.7916830501295105,0.24900167208174584,0.2447286427746114,0.2536383087693259,6.393939393939394,4.757575757575758,8.000757575757572,35
64,4,0.6857142857142857,0.5202023638793081,0.8144915532573418,0.25247999899662116,0.24754766891292343,0.2576916947863999,6.911764705882353,4.882352941176471,8.941911764705878,35
64,6,0.6857142857142857,0.5202023638793081,0.8144915532573418,0.2533724017511173,0.2487603974585082,0.25823450782616136,6.515151515151516,4.575,8.668181818181809,35
64,8,0.6285714285714286,0.4633693684359532,0.7683418049663429,0.25119020563046873,0.24744540478852367,0.2547676021615187,4.588235294117647,3.1470588235294117,6.294117647058823,35
64,10,0.7142857142857143,0.5494506513681738,0.836734637635653,0.2571704237333947,0.2521752072231266,0.2622094749721329,5.5588235294117645,3.823529411764706,7.411764705882353,35
64,12,0.7142857142857143,0.5494506513681738,0.836734637635653,0.25229065800990325,0.2476257959585692,0.25648962807093545,5.484848484848484,3.6666666666666665,7.484848484848484,35
64,14,0.7714285714285715,0.6098268310800976,0.879341201658083,0.2558960114411216,0.2514182077361559,0.26074902981782005,6.34375,4.5625,8.125781249999996,35
64,16,0.5428571428571428,0.38189725068483754,0.6953398071159278,0.25678490021795514,0.25240826448348863,0.2617063271352784,4.90625,3.3125,6.657031249999996,35
