N,Threshold50_linear,Threshold50_logistic,Threshold50_lo,Threshold50_hi,LogisticSlope,Pattern,Modules,InterFrac,GW_tau,GW_theta,DegreeFrac,RewireP,Sync_mean
64,0.5833333333333334,2.0168067226890756,1.2203389830508475,3.6610169491525424,7.200000599999999,small_world,4,0.05,0.9,0.55,0.38,0.34,0.6012987012987012
