N,Threshold50_linear,Threshold50_logistic,Threshold50_lo,Threshold50_hi,LogisticSlope,Pattern,Modules,InterFrac,GW_tau,GW_theta,DegreeFrac,RewireP,Sync_mean
64,0.37500000000000017,0.0,0.2033898305084746,2.6440677966101696,7.200000599999999,small_world,4,0.05,0.9,0.55,0.38,0.36,0.601038961038961
