N,Threshold50_linear,Threshold50_logistic,Threshold50_lo,Threshold50_hi,LogisticSlope,Pattern,Modules,InterFrac,GW_tau,GW_theta,DegreeFrac,RewireP,Sync_mean
64,1.3571428571428572,2.0168067226890756,1.2101694915254237,3.767796610169493,7.200000599999999,small_world,4,0.05,0.9,0.55,0.38,0.05,0.6014430014430014
