N,SOA,Acc,Acc_lo,Acc_hi,Conf_mean,Conf_lo,Conf_hi,IgnLat_mean,IgnLat_lo,IgnLat_hi,Trials
32,1,0.5833333333333334,0.31951131254954973,0.8067396863412435,0.27354970726532285,0.26657931397628076,0.2815297931626604,,,,12
32,2,0.8333333333333334,0.5519691377470266,0.9530348578161463,0.28390536346566514,0.27284546494204515,0.29610909711568806,,,,12
32,3,0.5833333333333334,0.31951131254954973,0.8067396863412435,0.27723048331449857,0.26989954909105707,0.2843306819957735,,,,12
32,4,0.75,0.46769466506643426,0.9110583316059453,0.27632899803274275,0.2645254481891714,0.2880035458824973,,,,12
32,6,0.75,0.46769466506643426,0.9110583316059453,0.2732580704364851,0.2596998515436476,0.28953779002776653,,,,12
32,8,0.5,0.2537815976337061,0.7462184023662939,0.2748535922263495,0.266774006848451,0.2850574422213755,,,,12
64,1,0.5833333333333334,0.31951131254954973,0.8067396863412435,0.2631812628846791,0.2574661836725349,0.26853404720110663,,,,12
64,2,0.6666666666666666,0.39062208887279953,0.8618799089087867,0.25963623885180287,0.2530158862172392,0.26601908482725234,,,,12
64,3,0.5,0.2537815976337061,0.7462184023662939,0.2543524536060284,0.2476427694777144,0.2620014403776079,,,,12
64,4,0.8333333333333334,0.5519691377470266,0.9530348578161463,0.24909494766336152,0.24284635629819687,0.256965809043877,,,,12
64,6,0.75,0.46769466506643426,0.9110583316059453,0.2533415412850596,0.2480981126984126,0.2581159179940529,,,,12
64,8,0.6666666666666666,0.39062208887279953,0.8618799089087867,0.26237433456711073,0.2580025874089409,0.26677046522702286,,,,12
