N,SOA,Acc,Acc_lo,Acc_hi,Conf_mean,Conf_lo,Conf_hi,IgnLat_mean,IgnLat_lo,IgnLat_hi,Trials
32,0,1.0,0.20654931437723745,1.0,0.2869896507127235,0.2869896507127235,0.2869896507127235,5.0,5.0,5.0,1
32,1,1.0,0.20654931437723745,1.0,0.26501441056664654,0.26501441056664654,0.26501441056664654,5.0,5.0,5.0,1
