N,SOA,Acc,Acc_lo,Acc_hi,Conf_mean,Conf_lo,Conf_hi,IgnLat_mean,IgnLat_lo,IgnLat_hi,Trials
64,0,0.6,0.435727090128925,0.7444927114061941,0.24583385381915446,0.2408445446523179,0.25107411074598857,5.387096774193548,4.031451612903226,6.742741935483867,35
64,1,0.6285714285714286,0.4633693684359532,0.7683418049663429,0.25238362519630003,0.2484677288518732,0.2567273582571436,5.65625,4.0625,7.375,35
64,2,0.7428571428571429,0.5793069315616084,0.8583697293093955,0.2541609062507537,0.24944741973710868,0.2590388762862694,6.676470588235294,4.822794117647058,8.705882352941176,35
64,3,0.6571428571428571,0.4915194951399626,0.7916830501295105,0.24873249658546018,0.24475779179621837,0.2532767578137499,6.424242424242424,4.756060606060607,8.090909090909092,35
64,4,0.6857142857142857,0.5202023638793081,0.8144915532573418,0.2506303899923995,0.2464556637564001,0.25546236921694676,7.352941176470588,5.294117647058823,9.29558823529411,35
64,6,0.6857142857142857,0.5202023638793081,0.8144915532573418,0.2548563233168417,0.25030439484960654,0.25946232562648364,6.818181818181818,4.696969696969697,8.97045454545454,35
64,8,0.5714285714285714,0.4085741114397492,0.7201543182281931,0.2512350187415505,0.24766617915923253,0.25478481449598567,4.242424242424242,2.909090909090909,5.696969696969697,35
64,10,0.7142857142857143,0.5494506513681738,0.836734637635653,0.2587019756786022,0.25391368425136934,0.26355514974438726,5.411764705882353,3.735294117647059,7.265441176470584,35
64,12,0.6857142857142857,0.5202023638793081,0.8144915532573418,0.2507160664185483,0.2466394380682419,0.25473711622438583,5.757575757575758,4.03030303030303,7.757575757575758,35
64,14,0.7142857142857143,0.5494506513681738,0.836734637635653,0.255080953944001,0.25018609115803975,0.26003071202682926,6.4375,4.6875,8.344531249999996,35
64,16,0.5428571428571428,0.38189725068483754,0.6953398071159278,0.2555390615890318,0.2518074541801696,0.2594374349758745,4.90625,3.21796875,6.8125,35
