N,SOA,trial,hit,conf,lat,conf_cal
32,1,0,1,0.2649728678677696,,0.4276345855464181
32,1,1,1,0.2556219073238718,,0.42424145465543783
32,1,2,1,0.2981900806724491,,0.43916492670058377
32,1,3,1,0.2928957869086313,,0.4373762055052055
32,1,4,1,0.29131715666420177,,0.43683952253992303
32,1,5,0,0.2622730563645304,,0.426662273605361
32,1,6,1,0.267025647103391,,0.42837001197666585
32,1,7,1,0.26580156415745193,,0.4279318708658047
32,1,8,0,0.2579216944430525,,0.42508269230009904
32,1,9,0,0.2765525255875783,,0.43174119818369316
32,1,10,0,0.27937406423547073,,0.43272693788512073
32,1,11,0,0.2706501358554762,,0.42966056718189793
32,1,12,1,0.2777309308664203,,0.43215357234410473
32,1,13,0,0.2863006755131163,,0.4351235770573289
32,1,14,1,0.2717351343943445,,0.43004496209577614
32,1,15,1,0.2666469942035177,,0.428234603995277
32,1,16,1,0.2853966465423805,,0.434812607038554
32,1,17,1,0.29299062135645604,,0.43740839670438425
32,1,18,1,0.2695372497370339,,0.4292653724667747
32,1,19,1,0.2748386640586068,,0.43113967196827957
32,1,20,0,0.27769600113853576,,0.432141363115068
32,1,21,1,0.28492685867890266,,0.43465079504690024
32,1,22,1,0.3163251886148925,,0.44517054554815233
32,1,23,1,0.30721089224107584,,0.4421748089041351
32,1,24,1,0.28737930449243704,,0.4354939047412355
32,1,25,1,0.2747323453894174,,0.43110228671983597
32,1,26,1,0.2733960029574331,,0.4306316813957163
32,1,27,1,0.3141452872048524,,0.44445800287971937
32,1,28,1,0.2785042030882036,,0.43242363906507253
32,1,29,0,0.2725002253460761,,0.4303154919874419
32,1,30,1,0.26675041502193436,,0.42827159881417654
32,1,31,1,0.27242619548267516,,0.43028933460764557
32,1,32,1,0.2885284395869446,,0.4358876070080372
32,1,33,0,0.2813105430015989,,0.43340025142752214
32,1,34,0,0.2645526610469579,,0.4274836340120366
32,1,35,1,0.2760673704539055,,0.4315711340836055
32,1,36,0,0.3027980336989061,,0.4407082113550127
32,1,37,0,0.2848712131574744,,0.4346316190090164
32,1,38,1,0.3008218481152922,,0.4400478616534309
32,1,39,0,0.27612168828855765,,0.4315901827934147
32,1,40,1,0.28950065136758707,,0.43622002955007155
32,1,41,1,0.27529230725650283,,0.4312990963036923
32,1,42,0,0.2672421111992467,,0.4284473704905383
32,1,43,1,0.2932860569389391,,0.43750864550008417
32,1,44,1,0.285556573157788,,0.4348676582224723
32,1,45,0,0.2735155477157585,,0.4306738333581046
32,1,46,1,0.3009961746626696,,0.44010620395811045
32,1,47,1,0.28985298197062825,,0.436340350547398
32,1,48,1,0.28471084216480347,,0.4345763419446259
32,1,49,0,0.2700878104352292,,0.42946099792470516
32,1,50,1,0.2706059723445475,,0.4296449021738491
32,1,51,1,0.2608212523108418,,0.4261369895107996
32,1,52,1,0.27925691473443526,,0.4326861216043372
32,1,53,1,0.2719623173809349,,0.43012533752101656
32,1,54,0,0.27826683133310975,,0.43234078135007126
32,1,55,1,0.2852866499494082,,0.43477473333426714
32,1,56,1,0.253122323628421,,0.42332197988275205
32,1,57,1,0.29290004545624065,,0.4373776511728835
32,1,58,1,0.3077515224985836,,0.44235374277848555
32,1,59,0,0.2961009385313507,,0.43846111948169775
32,1,60,1,0.28011933515227566,,0.4329863755494382
32,1,61,1,0.3054808254406921,,0.44160112295842663
32,1,62,1,0.2769426043386227,,0.4318778126690579
32,1,63,1,0.28546966184853745,,0.4348377430333629
32,1,64,1,0.3038450129814816,,0.44105715935450557
32,1,65,1,0.23084649696224807,,0.41487022916400856
32,1,66,1,0.27438000557057685,,0.4309783334163634
32,1,67,1,0.28585505657375154,,0.4349703593198171
32,1,68,0,0.30349027966759284,,0.4409389997938965
32,1,69,1,0.2862910325701419,,0.4351202628935986
32,1,70,1,0.3013398483571564,,0.44022117062458294
32,1,71,0,0.2767568053375037,,0.43181275514863315
32,1,72,0,0.3132255041644083,,0.44415662027938313
32,1,73,1,0.3020371624554031,,0.4404542288885765
32,1,74,1,0.29147433243260445,,0.4368930270819153
32,1,75,1,0.32325994881864123,,0.44742149802878267
32,1,76,0,0.2663095368327285,,0.4281138336291641
32,1,77,1,0.2669371868849803,,0.42833838818109327
32,1,78,1,0.2707299206834976,,0.4296888635232498
32,1,79,1,0.270774650446949,,0.42970472520661873
32,2,0,1,0.26218500018375657,,0.4266304624021917
32,2,1,1,0.3077962264254207,,0.44236853140669113
32,2,2,0,0.2918438642069614,,0.43701875911958715
32,2,3,1,0.26301586930451226,,0.4269303731458036
32,2,4,0,0.2771393379985778,,0.431946672174285
32,2,5,1,0.2601628319755498,,0.4258981950967132
32,2,6,1,0.32327367316750194,,0.447425929585899
32,2,7,1,0.27693403665031957,,0.4318748132337727
32,2,8,1,0.31506860529634334,,0.4447601041929331
32,2,9,1,0.2938157245468549,,0.4376882401736039
32,2,10,1,0.26629443558997457,,0.42810842706876623
32,2,11,1,0.2693347562422088,,0.4291933645575108
32,2,12,1,0.2868159573985066,,0.4353005845942119
32,2,13,0,0.3192217525839241,,0.44611362310826863
32,2,14,1,0.2873392626518728,,0.4354801706706415
32,2,15,0,0.2742945370400295,,0.4309482519414161
32,2,16,1,0.25952881512714754,,0.4256679134346566
32,2,17,1,0.26993130895942086,,0.4294054131046072
32,2,18,1,0.2876081627010878,,0.4355723814989291
32,2,19,1,0.2879055961510765,,0.4356743222905872
32,2,20,1,0.2967877886261036,,0.4386927994349952
32,2,21,0,0.3183317696355628,,0.44582430443686305
32,2,22,1,0.272934741021188,,0.43046894014073944
32,2,23,1,0.2773480006530135,,0.432019676935999
32,2,24,1,0.2757451081295825,,0.43145807641886963
32,2,25,1,0.2653610029200798,,0.4277738918928719
32,2,26,1,0.2585439897653763,,0.42530955262769726
32,2,27,1,0.27578181998313356,,0.43147095961958754
32,2,28,1,0.2740830395129695,,0.43087379045917445
32,2,29,1,0.25680164708044706,,0.42467355236069326
32,2,30,0,0.3330176786570161,,0.45055018064716024
32,2,31,1,0.29676498312251876,,0.43868511151025597
32,2,32,1,0.24951186810062723,,0.4219841514966468
32,2,33,1,0.26590981612132597,,0.427970665145419
32,2,34,1,0.28694574335066064,,0.4353451407456044
32,2,35,1,0.31387248405011914,,0.4443686600240391
32,2,36,0,0.25132667751436,,0.4226580701996363
32,2,37,1,0.27953869187764163,,0.4327842799508655
32,2,38,1,0.2977301439636203,,0.43901020316567313
32,2,39,0,0.26676789109034044,,0.42827784938309715
32,2,40,1,0.2682477967188273,,0.42880630073392617
32,2,41,1,0.25008352625449115,,0.4221967533631024
32,2,42,1,0.25495588834955757,,0.42399698806205716
32,2,43,1,0.26645470180211994,,0.428165796637978
32,2,44,1,0.309689862209835,,0.4429939740061847
32,2,45,1,0.26266534814510356,,0.4268039168635071
32,2,46,0,0.27422221150417725,,0.4309227921138245
32,2,47,0,0.29232856605614693,,0.43718354787907576
32,2,48,1,0.2870331839999041,,0.43537515334631893
32,2,49,1,0.2907508722008831,,0.4366466234770056
32,2,50,0,0.29891053978474186,,0.4394070386077398
32,2,51,1,0.308689560107398,,0.4426638294708435
32,2,52,1,0.27862420143792604,,0.4324655109944564
32,2,53,0,0.2613645986368496,,0.42633378137427014
32,2,54,1,0.2836249042859525,,0.43420158661943986
32,2,55,1,0.3128289028525121,,0.44402653135814074
32,2,56,1,0.2936359155476032,,0.4376272916379463
32,2,57,1,0.2927631289711506,,0.43733116590302706
32,2,58,1,0.30769667655652505,,0.4423355975521223
32,2,59,1,0.3065279015559006,,0.4419485283324242
32,2,60,1,0.28233210869515535,,0.4337544113656495
32,2,61,1,0.2872866051686664,,0.4354621079349395
32,2,62,1,0.2584213269225353,,0.4252648610746196
32,2,63,1,0.2456145543861608,,0.42052674640870313
32,2,64,1,0.28222369233651906,,0.43371685894686735
32,2,65,1,0.26929020184766306,,0.4291775165613449
32,2,66,1,0.3027439191743379,,0.4406901585868626
32,2,67,1,0.2839270283143489,,0.4343059283447871
32,2,68,1,0.2569270294587788,,0.4247194058344022
32,2,69,1,0.2785073119994757,,0.4324247240084965
32,2,70,1,0.26374731094476395,,0.42719393493875096
32,2,71,1,0.31707984426626434,,0.4454166555274769
32,2,72,1,0.270717050024166,,0.4296842991623976
32,2,73,1,0.2764382856603398,,0.43170116819277604
32,2,74,1,0.2646614775130249,,0.42752273773560445
32,2,75,1,0.2904323052803918,,0.43653801789532437
32,2,76,1,0.27703648094782807,,0.4319106742162256
32,2,77,1,0.30244457555122095,,0.44059026648104027
32,2,78,1,0.2615811774987539,,0.4264121557700827
32,2,79,0,0.29282584630157954,,0.437352460853355
32,3,0,1,0.271162855272304,,0.4298423239979157
32,3,1,1,0.27539514326385706,,0.43133521539240743
32,3,2,1,0.29155004030225296,,0.4369187934242455
32,3,3,1,0.27727307496335096,,0.43199346625675444
32,3,4,0,0.27526654239157244,,0.43129004571459695
32,3,5,0,0.2673682923706553,,0.42849244753425925
32,3,6,0,0.2554072392024516,,0.4241627010330438
32,3,7,0,0.28424332085052084,,0.4344150977797738
32,3,8,1,0.3019943558706288,,0.4404399300021903
32,3,9,1,0.2746163098006288,,0.4310614753111104
32,3,10,0,0.2591166798841484,,0.4255180428678807
32,3,11,1,0.2933719456016119,,0.4375377795748294
32,3,12,1,0.29319228394372293,,0.4374768317932603
32,3,13,1,0.2720814880163758,,0.4301674837400915
32,3,14,0,0.3293029872723794,,0.44936423372004847
32,3,15,1,0.2645253234769619,,0.4274738086479857
32,3,16,1,0.2549202982637664,,0.4239839137256007
32,3,17,1,0.27035798091030866,,0.4295569111610945
32,3,18,1,0.32797680253006095,,0.4489393347675891
32,3,19,1,0.2419373364187684,,0.4191385669671722
32,3,20,0,0.2837993330815479,,0.4342618349191075
32,3,21,1,0.2694163441252685,,0.42922238145000496
32,3,22,1,0.28028544348386775,,0.433044147325399
32,3,23,1,0.26777108892935736,,0.4286362604581275
32,3,24,1,0.321256779292575,,0.4467737097351027
32,3,25,0,0.28113228650976063,,0.43333837972736705
32,3,26,1,0.2659945178521173,,0.4280010133168693
32,3,27,1,0.252566719029328,,0.42311685913060243
32,3,28,1,0.2883424334486795,,0.43582393782664103
32,3,29,1,0.2982627517955953,,0.43918936191410585
32,3,30,1,0.24863846592570427,,0.42165875693220234
32,3,31,0,0.32877383977335944,,0.4491947951185738
32,3,32,1,0.2846999913623456,,0.43457260124557184
32,3,33,1,0.2822376493068231,,0.43372169370228075
32,3,34,0,0.2635999872614479,,0.42714088397360456
32,3,35,1,0.2671576255298561,,0.42841718188124306
32,3,36,1,0.2808722431029096,,0.43324808117521113
32,3,37,0,0.2702503159279557,,0.42951869561174855
32,3,38,1,0.27377766126945025,,0.430766218981696
32,3,39,0,0.27786489663321784,,0.4322003903275071
32,3,40,1,0.28280782790055,,0.4339190930018042
32,3,41,1,0.28405742178607024,,0.4343509422023658
32,3,42,1,0.2573674999224417,,0.4248803842122064
32,3,43,1,0.2879723215200955,,0.43569718352411124
32,3,44,1,0.28041788960387287,,0.4330901978524427
32,3,45,1,0.2702492747441146,,0.42951832600216955
32,3,46,0,0.27903762829157985,,0.43260969385172027
32,3,47,0,0.27591516241079017,,0.43151774500009105
32,3,48,1,0.256535811122036,,0.42457628953718884
32,3,49,1,0.2943187194211474,,0.4378586310711289
32,3,50,1,0.30637308664355795,,0.4418972011218679
32,3,51,0,0.2790554494992869,,0.4326159063190171
32,3,52,1,0.2833457894771038,,0.4341051368760549
32,3,53,1,0.27455004855242493,,0.43103816587719707
32,3,54,1,0.30479329885862116,,0.4413726795363764
32,3,55,1,0.26872232530122786,,0.4289753903690886
32,3,56,1,0.26647483046310766,,0.4281730005614094
32,3,57,1,0.29680048097946565,,0.4386970779976276
32,3,58,1,0.2975602220114418,,0.43895300929975767
32,3,59,0,0.305797886052317,,0.44170638345874447
32,3,60,0,0.30931502726538446,,0.4428703248562478
32,3,61,1,0.27960292473871556,,0.43280664801995233
32,3,62,0,0.29193992718226563,,0.43705143023977555
32,3,63,1,0.23903639799294296,,0.4180341882386349
32,3,64,1,0.25622721653207353,,0.4244633068880991
32,3,65,0,0.3333696547688983,,0.45066223523385135
32,3,66,1,0.2937561649127901,,0.4376680538871992
32,3,67,0,0.26739226692390355,,0.4285010108258517
32,3,68,1,0.2824179468009142,,0.43378413763930646
32,3,69,1,0.29406965402101776,,0.43777427889981463
32,3,70,1,0.30453509538096263,,0.44128681836719014
32,3,71,1,0.306377540437839,,0.44189867791410636
32,3,72,0,0.29715445874034346,,0.43881636418539693
32,3,73,0,0.28615439233320844,,0.43507329472032413
32,3,74,1,0.2678652373203389,,0.42866985677870223
32,3,75,1,0.27940219169989505,,0.43273673640409627
32,3,76,0,0.2936463803823659,,0.4376308393719502
32,3,77,1,0.27917568704327245,,0.4326578152888208
32,3,78,0,0.3027900642331261,,0.4407055528220287
32,3,79,1,0.2927305702023925,,0.43732010998337045
32,4,0,0,0.31179837609507155,,0.44368812403044333
32,4,1,0,0.29692550871659984,,0.43873921939304517
32,4,2,1,0.2789832340332578,,0.432590730657567
32,4,3,1,0.2542051367000375,,0.4237209602977866
32,4,4,1,0.29539602821376987,,0.4382230516562401
32,4,5,1,0.27140911228892456,,0.4299295510316715
32,4,6,1,0.26782432736816597,,0.428655259133195
32,4,7,1,0.24824288256660612,,0.4215111493201895
32,4,8,1,0.27128822162709176,,0.4298867358521801
32,4,9,0,0.26943584424190764,,0.42922931595584557
32,4,10,1,0.30953546165479,,0.4429430500788279
32,4,11,1,0.24090384288669103,,0.4187460681665257
32,4,12,1,0.29201083610924466,,0.43707554273875016
32,4,13,1,0.2977255875710369,,0.43900866975817354
32,4,14,1,0.2950805515492568,,0.4381164088045111
32,4,15,1,0.316403114147198,,0.445195972132413
32,4,16,1,0.2950507348562717,,0.43810632652169473
32,4,17,1,0.2579349543163572,,0.42508752963201746
32,4,18,0,0.26710065987513987,,0.4283968236619533
32,4,19,0,0.28351699330462016,,0.43416430356620694
32,4,20,1,0.27365680683163424,,0.4307236283813565
32,4,21,0,0.28939573040284466,,0.43618418370257683
32,4,22,0,0.280820629327032,,0.4332301530628985
32,4,23,1,0.24989783426398626,,0.42212772620914624
32,4,24,1,0.30837218443549497,,0.442558968259175
32,4,25,1,0.29737983532672296,,0.43889227429109295
32,4,26,1,0.25459779796792575,,0.4238653904216128
32,4,27,0,0.3026388764593604,,0.4406551112562659
32,4,28,1,0.28261398413876676,,0.4338520078457675
32,4,29,1,0.28805353459208455,,0.43572500460096947
32,4,30,1,0.31640774192556803,,0.44519748204899273
32,4,31,0,0.2828022526459498,,0.43391716388142926
32,4,32,1,0.27366068211868616,,0.4307249942464716
32,4,33,1,0.2614906849770652,,0.4263794134722729
32,4,34,0,0.27771306368814386,,0.43214732721366617
32,4,35,0,0.2679706960127,,0.4287074810066314
32,4,36,0,0.26313932814755175,,0.4269748894143521
32,4,37,1,0.2676023430231705,,0.42857602732723316
32,4,38,0,0.28276158365748044,,0.4339030911748438
32,4,39,0,0.2861257354551515,,0.4350634427622597
32,4,40,1,0.28331123139395087,,0.43409319148201914
32,4,41,0,0.273814263836343,,0.43077911607035263
32,4,42,0,0.245936170521906,,0.4206475486223373
32,4,43,0,0.27628565796416993,,0.4316476724568588
32,4,44,1,0.2578034786896709,,0.4250395594936062
32,4,45,1,0.2539713130828382,,0.4236348907656908
32,4,46,1,0.2586983591975344,,0.42536577842077283
32,4,47,1,0.287268984849583,,0.43545606335459136
32,4,48,1,0.26074361697013787,,0.42610885142290084
32,4,49,1,0.3056224402167706,,0.44164814435260524
32,4,50,1,0.2702415245051448,,0.4295155747211591
32,4,51,1,0.3266477486146874,,0.4485127081707552
32,4,52,0,0.29897947410892795,,0.4394301880861985
32,4,53,0,0.2512678685245783,,0.422636278166484
32,4,54,0,0.2904491584824262,,0.43654376508483617
32,4,55,1,0.25573666260503747,,0.4242835377973643
32,4,56,0,0.29808881260207243,,0.4391308707208898
32,4,57,1,0.25138611751296347,,0.4226800929209564
32,4,58,0,0.262966331742164,,0.42691250765586375
32,4,59,1,0.26464928756253014,,0.4275183576848304
32,4,60,0,0.3337031843506134,,0.4507683672608527
32,4,61,1,0.29554636758204084,,0.4382738506893901
32,4,62,1,0.2879415406209885,,0.4356866378285403
32,4,63,1,0.29050648679273117,,0.43656331353411576
32,4,64,0,0.272300990394984,,0.4302450859675123
32,4,65,1,0.28966653162602113,,0.4362766875655726
32,4,66,1,0.29680235823247736,,0.4386977108070243
32,4,67,1,0.2728777842370747,,0.4304488339281967
32,4,68,0,0.28273490793413736,,0.43389385995548835
32,4,69,0,0.27828709272672714,,0.43234785540116955
32,4,70,1,0.2866995999631549,,0.43526062915864616
32,4,71,0,0.27390508453681917,,0.43081111294436647
32,4,72,1,0.27498261933406115,,0.43119027846439534
32,4,73,1,0.30371417898079683,,0.44101358760647624
32,4,74,0,0.25448611929959497,,0.423824325976097
32,4,75,1,0.2632534307863437,,0.4270160211755735
32,4,76,1,0.29865315531070985,,0.4393205791769267
32,4,77,0,0.2997860348472149,,0.43970083936370585
32,4,78,1,0.27473077618932573,,0.4311017348744761
32,4,79,1,0.32065899229146433,,0.4465800202525863
32,6,0,1,0.3206445515084806,,0.44657533912703073
32,6,1,1,0.24609927391299696,,0.420708774820727
32,6,2,0,0.2645761606199719,,0.4274920794922249
32,6,3,1,0.2399571879133858,,0.4183856295397408
32,6,4,1,0.26217195317161834,,0.4266257485004054
32,6,5,0,0.26329490028427543,,0.42703096752647146
32,6,6,1,0.31986795230251136,,0.4463234463133894
32,6,7,0,0.2432871311129852,,0.4196496286068947
32,6,8,1,0.2595676805025436,,0.42568203932453585
32,6,9,1,0.27444336065493335,,0.431000628418451
32,6,10,1,0.30296097002667455,,0.4407625573336377
32,6,11,1,0.28222572322744355,,0.43371756246458043
32,6,12,1,0.2558235530724369,,0.42431539481892744
32,6,13,0,0.3018821255379645,,0.44040243618075825
32,6,14,1,0.29175510077630035,,0.43698856544803816
32,6,15,0,0.2765446567302112,,0.431738441213045
32,6,16,0,0.2770504438062884,,0.4319155613851564
32,6,17,1,0.3017269976823119,,0.4403505992800424
32,6,18,0,0.2682417544188417,,0.42880414655670573
32,6,19,1,0.2652281244383493,,0.4277262135833644
32,6,20,1,0.27793058631390494,,0.4322233427423889
32,6,21,1,0.2644889734572399,,0.42746074321142713
32,6,22,1,0.27977466923403127,,0.432866441208365
32,6,23,0,0.2733461470574517,,0.4306140989052955
32,6,24,1,0.2618796170584393,,0.42652009090595977
32,6,25,1,0.2868674821996975,,0.43531827462729167
32,6,26,1,0.24633026999469324,,0.4207954441883214
32,6,27,1,0.31318013136373074,,0.44414174173332427
32,6,28,0,0.26400514024043437,,0.42728673703983877
32,6,29,0,0.2603080103934145,,0.425950878730971
32,6,30,0,0.29799210476568405,,0.43909834264798403
32,6,31,1,0.267567357411287,,0.4285635366111032
32,6,32,0,0.2919174684143457,,0.43704379250598263
32,6,33,1,0.30101246435290885,,0.44011165477111114
32,6,34,1,0.27918888541182624,,0.43266241498424185
32,6,35,1,0.2873313071742215,,0.43547744187336473
32,6,36,0,0.2681324117930397,,0.4287651593041408
32,6,37,1,0.3126795241380253,,0.443977512455572
32,6,38,1,0.26282247828183813,,0.42686061638572964
32,6,39,0,0.2501158475473507,,0.4222087649538919
32,6,40,0,0.2712240672127502,,0.4298640101988142
32,6,41,0,0.24740367382288544,,0.4211975317046483
32,6,42,1,0.2695577109512451,,0.42927264686515615
32,6,43,1,0.27428057674333345,,0.4309433379746769
32,6,44,1,0.26882237449220203,,0.4290110190740256
32,6,45,0,0.2639994511642531,,0.4272846899074434
32,6,46,0,0.2815068984759663,,0.4334683799619796
32,6,47,0,0.26121335548242725,,0.42627902762261005
32,6,48,1,0.26473282159619965,,0.42754837048317434
32,6,49,1,0.27365147944051904,,0.43072175069664137
32,6,50,0,0.2918341211762519,,0.4370154451819266
32,6,51,1,0.27897388365664266,,0.4325874706748309
32,6,52,0,0.28259532104737006,,0.43384554760799215
32,6,53,1,0.28088305400690977,,0.4332518361246093
32,6,54,0,0.2504068905933247,,0.42231688312132964
32,6,55,1,0.2814992652514722,,0.43346573199117255
32,6,56,1,0.27445015781845306,,0.431003020204139
32,6,57,1,0.2676301897373305,,0.42858596860722353
32,6,58,1,0.2927711376863346,,0.4373338853064416
32,6,59,1,0.3210872523373586,,0.4467187988337682
32,6,60,1,0.28905604902495213,,0.43606808455201634
32,6,61,1,0.24941066445898932,,0.4219464826328244
32,6,62,0,0.2441983103020962,,0.4199936308267761
32,6,63,1,0.28465296775809806,,0.43455638945091346
32,6,64,1,0.2629135975358263,,0.42689348714189596
32,6,65,1,0.2825479322390493,,0.4338291428889471
32,6,66,0,0.29241587341938896,,0.43721321502271276
32,6,67,1,0.31147673115222974,,0.44358238692714086
32,6,68,1,0.24448838688723534,,0.42010297878935365
32,6,69,1,0.2388261244455099,,0.41795381392650055
32,6,70,1,0.2567828885743209,,0.4246666910564305
32,6,71,1,0.2675578157021341,,0.42856012982427755
32,6,72,1,0.2557461773407377,,0.4242870265410344
32,6,73,0,0.3087728788259992,,0.44269134900582324
32,6,74,1,0.2679333999596764,,0.42869417596811543
32,6,75,0,0.24717617809436793,,0.42111240314013404
32,6,76,1,0.2663565182301811,,0.4281306528119198
32,6,77,0,0.2911642004180772,,0.4367874394615714
32,6,78,0,0.26911452825900806,,0.4291150147476608
32,6,79,1,0.27877227570150825,,0.432517165741168
32,8,0,1,0.28112837190035894,,0.43333702074656305
32,8,1,0,0.2519499443721154,,0.42288883621482526
32,8,2,0,0.2756531683656084,,0.43142580796820446
32,8,3,1,0.26988898046222093,,0.4293903760573462
32,8,4,0,0.2620607359785135,,0.4265855599898746
32,8,5,1,0.264749635107229,,0.4275544107121583
32,8,6,0,0.2825990862423141,,0.4338468509509855
32,8,7,1,0.284816942396397,,0.43461291474570635
32,8,8,0,0.25815835074137056,,0.4251690046196357
32,8,9,1,0.26573754919869125,,0.42790892548554643
32,8,10,0,0.307878962573472,,0.4423958987012783
32,8,11,1,0.2936213793779028,,0.4376223635490907
32,8,12,1,0.30298847915727417,,0.44077173127136166
32,8,13,1,0.308602408750702,,0.44263504002210546
32,8,14,0,0.257341109609945,,0.42487074399191455
32,8,15,0,0.3094047544724621,,0.44289993061215005
32,8,16,1,0.26749728172194653,,0.42853851503795654
32,8,17,0,0.25993362171393,,0.4258149818480682
32,8,18,1,0.2902736900559269,,0.43648391895298155
32,8,19,1,0.27552200664078486,,0.43137976310178977
32,8,20,1,0.3104453279375875,,0.44324295524071256
32,8,21,1,0.2840741663845901,,0.4343567218737681
32,8,22,1,0.2552289212428171,,0.42409725277142585
32,8,23,0,0.2737541225805656,,0.43075792449471234
32,8,24,1,0.3244057604226072,,0.4477911690706432
32,8,25,1,0.25739687002905,,0.4248911122408865
32,8,26,0,0.3173771658440268,,0.445513539823771
32,8,27,0,0.3060896354245717,,0.4418031916080749
32,8,28,0,0.2805634711103197,,0.43314080147652445
32,8,29,1,0.2677494175394165,,0.42862852617765534
32,8,30,1,0.31433055153167766,,0.44451865489831177
32,8,31,1,0.27375009002790857,,0.430756503476178
32,8,32,1,0.24095176388409367,,0.41876429062996895
32,8,33,0,0.28044907059661334,,0.43310103748817513
32,8,34,1,0.27054696092936387,,0.4296239682531305
32,8,35,1,0.2674850467587928,,0.4285341459721618
32,8,36,0,0.25908575526942584,,0.42550679161714894
32,8,37,1,0.2571240178886951,,0.42479141934873665
32,8,38,0,0.27105787320313685,,0.4298051243595209
32,8,39,1,0.31518921031393426,,0.4447995327217873
32,8,40,0,0.27548061168312565,,0.431365228657199
32,8,41,1,0.2729622062338932,,0.4304786347317243
32,8,42,1,0.2515844082655752,,0.42275353753773326
32,8,43,1,0.26525180029092327,,0.4277347097673248
32,8,44,0,0.29080358438520026,,0.4366645878855296
32,8,45,1,0.25807209691755045,,0.425137551927239
32,8,46,0,0.2740935709513422,,0.4308774990119637
32,8,47,1,0.26645649274396094,,0.42816643761780976
32,8,48,0,0.25241205826741736,,0.4230597123227185
32,8,49,1,0.2622621766024658,,0.42665834351905463
32,8,50,0,0.2828789666842305,,0.4339437062249478
32,8,51,1,0.27880965439835187,,0.43253020262790887
32,8,52,0,0.26832335521445033,,0.4288332361870662
32,8,53,1,0.31382306625175954,,0.44435247160675356
32,8,54,0,0.2826910502144091,,0.4338786818040964
32,8,55,0,0.28303179347043866,,0.43399657101311884
32,8,56,1,0.29997467071220185,,0.4397640834529257
32,8,57,1,0.30314625847861343,,0.44082434031505796
32,8,58,1,0.24931390219340735,,0.42191045819173306
32,8,59,1,0.278345804681578,,0.4323683524276436
32,8,60,1,0.24778232761829505,,0.42133911734224244
32,8,61,0,0.2858328386570173,,0.4349627166836624
32,8,62,0,0.27959970816664215,,0.4328055279683232
32,8,63,1,0.2513737259814306,,0.42267550207648447
32,8,64,0,0.29107658308329143,,0.4367575982791203
32,8,65,0,0.2683253819168147,,0.4288339586152478
32,8,66,1,0.2857577139543254,,0.43493687248169566
32,8,67,0,0.2573211937224542,,0.4248634684497064
32,8,68,1,0.2615691491308096,,0.42640780401137984
32,8,69,1,0.2865283197342345,,0.43520179792246355
32,8,70,0,0.24737342808616972,,0.4211862165548089
32,8,71,0,0.2433761734332039,,0.41968328024314905
32,8,72,0,0.25380605528250894,,0.42357403130504856
32,8,73,1,0.31892292891390445,,0.4460165243204762
32,8,74,1,0.2641724552630175,,0.42734693141747493
32,8,75,1,0.27505523197821413,,0.4312157992499811
32,8,76,1,0.30299790243246016,,0.44077487371225793
32,8,77,1,0.26924206083954216,,0.42916039110896986
32,8,78,1,0.25081499130830803,,0.4224683581565684
32,8,79,1,0.2797888266600517,,0.4328713692299742
64,1,0,1,0.2651597594906482,,0.4277016780394529
64,1,1,0,0.2524395823713961,,0.4230698839632927
64,1,2,1,0.2680487988217402,,0.4287353400272755
64,1,3,1,0.2576125769062285,,0.4249698812366761
64,1,4,0,0.2700440414832145,,0.4294454543180435
64,1,5,1,0.2696496058515089,,0.42930531354512586
64,1,6,0,0.28057047736611584,,0.4331432364577004
64,1,7,0,0.25599357367043374,,0.4243777114791404
64,1,8,1,0.26582121866631775,,0.4279389151392693
64,1,9,1,0.2423482950835112,,0.4192943513220773
64,1,10,0,0.2546486833941382,,0.4238840974988395
64,1,11,1,0.2758385415108966,,0.431490862860831
64,1,12,1,0.24665839389116792,,0.42091847014673206
64,1,13,1,0.23988946549452156,,0.4183598103465524
64,1,14,1,0.25018851303101775,,0.42223576625141984
64,1,15,0,0.25340511803130317,,0.42342627908914793
64,1,16,1,0.2882658392769119,,0.43579771345267065
64,1,17,1,0.2539313730476542,,0.42362018423820275
64,1,18,1,0.25740612270689855,,0.42489449181859845
