N,Threshold50_linear,Threshold50_logistic,Threshold50_lo,Threshold50_hi,LogisticSlope,Pattern,Modules,InterFrac,GW_tau,GW_theta,DegreeFrac,RewireP,Sync_mean
64,,64.0,0.0,0.0,2.7951020844897956,small_world,4,0.05,0.9,0.55,0.38,0.41,0.595021645021645
