N,Threshold50_linear,Threshold50_logistic,Threshold50_lo,Threshold50_hi,LogisticSlope,Pattern,Modules,InterFrac,GW_tau,GW_theta,DegreeFrac,RewireP,Sync_mean
64,0.7000000000000002,2.2184873949579833,1.1135593220338984,3.8644067796610173,7.200000599999999,small_world,4,0.05,0.9,0.55,0.38,0.34,0.6020779220779221
