N,SOA,trial,hit,conf,lat,sync
64,0,0,1,0.24172626841020917,18.0,0.6363636363636364
64,0,1,1,0.24601003144230793,10.0,0.5454545454545454
64,0,2,1,0.26143430205192947,2.0,0.6363636363636364
64,0,3,1,0.2477387029975877,18.0,0.5454545454545454
64,0,4,1,0.2585403512182445,4.0,0.5454545454545454
64,0,5,0,0.2565457014611626,2.0,0.6363636363636364
64,0,6,1,0.27166190946340957,0.0,0.5454545454545454
64,0,7,1,0.2557094364260567,3.0,0.5454545454545454
64,0,8,1,0.25110683879373163,3.0,0.6363636363636364
64,0,9,1,0.25196748877044867,17.0,0.5454545454545454
64,0,10,1,0.2515493756425708,8.0,0.6363636363636364
64,0,11,1,0.24794856216812186,9.0,0.6363636363636364
64,0,12,1,0.25189552179801544,13.0,0.5454545454545454
64,0,13,1,0.26277130601027554,3.0,0.6363636363636364
64,0,14,1,0.2642549678011284,2.0,0.6363636363636364
64,0,15,1,0.24793815864389157,14.0,0.5454545454545454
64,0,16,1,0.24605821558454932,8.0,0.6363636363636364
64,0,17,1,0.2634050504429981,10.0,0.7272727272727273
64,0,18,1,0.24180480340362817,20.0,0.5454545454545454
64,0,19,1,0.26190835101002785,5.0,0.6363636363636364
64,0,20,1,0.25506261165101785,0.0,0.6363636363636364
64,0,21,1,0.26895526132327013,4.0,0.5454545454545454
64,0,22,1,0.2672299235851548,5.0,0.5454545454545454
64,0,23,1,0.27188761172214454,7.0,0.5454545454545454
64,0,24,1,0.2552352477553207,5.0,0.5454545454545454
64,0,25,1,0.2582392173523194,0.0,0.6363636363636364
64,0,26,1,0.23860851515004908,,0.6363636363636364
64,0,27,1,0.2681470614938864,5.0,0.5454545454545454
64,0,28,1,0.25180479918216,4.0,0.6363636363636364
64,0,29,0,0.25679959858845586,5.0,0.7272727272727273
64,0,30,1,0.3002948331972082,6.0,0.5454545454545454
64,0,31,1,0.27181932402099773,2.0,0.6363636363636364
64,0,32,0,0.2583094909801805,1.0,0.7272727272727273
64,0,33,1,0.2530289521674942,16.0,0.5454545454545454
64,0,34,1,0.2489286332892356,14.0,0.5454545454545454
64,1,0,0,0.25635177342085486,6.0,0.6363636363636364
64,1,1,0,0.2607213258932501,15.0,0.6363636363636364
64,1,2,1,0.2594274059171504,4.0,0.6363636363636364
64,1,3,1,0.2582491076914765,3.0,0.6363636363636364
64,1,4,0,0.2631935244729194,9.0,0.6363636363636364
64,1,5,1,0.284949732941218,0.0,0.7272727272727273
64,1,6,1,0.26187488850489954,0.0,0.6363636363636364
64,1,7,0,0.2899073607090292,3.0,0.6363636363636364
64,1,8,1,0.24921216607370467,7.0,0.6363636363636364
64,1,9,1,0.24877358731357654,12.0,0.5454545454545454
64,1,10,1,0.30031520140277285,0.0,0.6363636363636364
64,1,11,1,0.2465503659826827,8.0,0.5454545454545454
64,1,12,1,0.2532999223072461,4.0,0.5454545454545454
64,1,13,1,0.2382932523825863,6.0,0.6363636363636364
64,1,14,1,0.25723728087796244,3.0,0.5454545454545454
64,1,15,1,0.29361547635334095,3.0,0.5454545454545454
64,1,16,1,0.27208395275573916,5.0,0.5454545454545454
64,1,17,1,0.2507701142412876,0.0,0.6363636363636364
64,1,18,1,0.2567782448846976,3.0,0.6363636363636364
64,1,19,1,0.24843093433859953,8.0,0.6363636363636364
64,1,20,1,0.27746573313769035,5.0,0.6363636363636364
64,1,21,1,0.2607426805463729,4.0,0.5454545454545454
64,1,22,1,0.2391243286792492,20.0,0.6363636363636364
64,1,23,1,0.2607056114131284,3.0,0.5454545454545454
64,1,24,1,0.2518812319161867,8.0,0.5454545454545454
64,1,25,0,0.23181188632671978,12.0,0.6363636363636364
64,1,26,0,0.26954302913266664,3.0,0.6363636363636364
64,1,27,1,0.27418416401443324,4.0,0.5454545454545454
64,1,28,1,0.2507390597746317,13.0,0.5454545454545454
64,1,29,1,0.26820182598638453,12.0,0.7272727272727273
64,1,30,0,0.26356741628108377,0.0,0.6363636363636364
64,1,31,1,0.2558004143426718,5.0,0.6363636363636364
64,1,32,1,0.28569529116051484,0.0,0.6363636363636364
64,1,33,1,0.26103106767603085,2.0,0.7272727272727273
64,1,34,1,0.25782119335538206,4.0,0.5454545454545454
64,2,0,0,0.2614453572937217,1.0,0.6363636363636364
64,2,1,1,0.28600009208223565,0.0,0.5454545454545454
64,2,2,0,0.2792011020744565,1.0,0.6363636363636364
64,2,3,0,0.2649230630747518,15.0,0.7272727272727273
64,2,4,1,0.2541929863252367,14.0,0.6363636363636364
64,2,5,1,0.24851529368686961,12.0,0.6363636363636364
64,2,6,1,0.2390848592588995,12.0,0.5454545454545454
64,2,7,1,0.2542837114798444,8.0,0.5454545454545454
64,2,8,1,0.2756074700556295,4.0,0.5454545454545454
64,2,9,1,0.2462131501563541,10.0,0.6363636363636364
64,2,10,1,0.25396184919149495,,0.5454545454545454
64,2,11,1,0.28494221405860376,1.0,0.7272727272727273
64,2,12,1,0.25210746978076193,4.0,0.5454545454545454
64,2,13,0,0.254336890964346,20.0,0.6363636363636364
64,2,14,0,0.24988496304812846,9.0,0.6363636363636364
64,2,15,1,0.25748831452048604,7.0,0.5454545454545454
64,2,16,1,0.2580919520417472,5.0,0.5454545454545454
64,2,17,1,0.23735382633535076,,0.5454545454545454
64,2,18,1,0.24921795277198963,18.0,0.5454545454545454
64,2,19,0,0.2533373269863087,6.0,0.7272727272727273
64,2,20,1,0.26788093692247883,16.0,0.6363636363636364
64,2,21,1,0.27556903293637103,0.0,0.5454545454545454
64,2,22,0,0.25809993056400404,6.0,0.6363636363636364
64,2,23,0,0.25754030673818773,0.0,0.7272727272727273
64,2,24,1,0.2605699226323287,10.0,0.5454545454545454
64,2,25,0,0.2828740954346538,5.0,0.6363636363636364
64,2,26,1,0.2640861680166187,4.0,0.6363636363636364
64,2,27,1,0.24351948492816536,11.0,0.5454545454545454
64,2,28,1,0.26903359423745027,5.0,0.6363636363636364
64,2,29,1,0.2531468947992619,2.0,0.6363636363636364
64,2,30,1,0.2702335431655506,5.0,0.6363636363636364
64,2,31,1,0.2550959168449785,4.0,0.5454545454545454
64,2,32,1,0.27276361556736495,8.0,0.6363636363636364
64,2,33,1,0.26285336341593707,10.0,0.5454545454545454
64,2,34,1,0.26379583431416104,7.0,0.6363636363636364
64,3,0,0,0.252183259577433,5.0,0.7272727272727273
64,3,1,1,0.25859711728986595,6.0,0.5454545454545454
64,3,2,1,0.2433132386497759,9.0,0.6363636363636364
64,3,3,1,0.25908480562351094,6.0,0.6363636363636364
64,3,4,0,0.2679830843002173,5.0,0.6363636363636364
64,3,5,1,0.2502648218201489,11.0,0.5454545454545454
64,3,6,1,0.24432276416438037,19.0,0.5454545454545454
64,3,7,1,0.25907774186030896,4.0,0.6363636363636364
64,3,8,1,0.2533271440456666,11.0,0.5454545454545454
64,3,9,1,0.26278944944168775,1.0,0.7272727272727273
64,3,10,1,0.25933129473782385,17.0,0.5454545454545454
64,3,11,1,0.2706889325272946,0.0,0.6363636363636364
64,3,12,1,0.2573171333743762,,0.5454545454545454
64,3,13,1,0.25335950269308466,17.0,0.5454545454545454
64,3,14,1,0.2537421216705267,6.0,0.5454545454545454
64,3,15,0,0.2593254460796664,10.0,0.7272727272727273
64,3,16,1,0.25678752352142326,0.0,0.6363636363636364
64,3,17,1,0.2645491797701142,0.0,0.6363636363636364
64,3,18,1,0.2576614704381627,5.0,0.6363636363636364
64,3,19,0,0.24615672484545334,16.0,0.6363636363636364
64,3,20,1,0.24878834722297433,12.0,0.6363636363636364
64,3,21,1,0.2662993681278771,8.0,0.6363636363636364
64,3,22,1,0.2570825274495851,8.0,0.7272727272727273
64,3,23,1,0.26297779059195525,0.0,0.5454545454545454
64,3,24,1,0.2687915582916297,6.0,0.5454545454545454
64,3,25,1,0.26532469324090546,2.0,0.6363636363636364
64,3,26,1,0.2636562231795563,5.0,0.5454545454545454
64,3,27,1,0.2504538444824932,9.0,0.5454545454545454
64,3,28,1,0.24866851463321632,10.0,0.5454545454545454
64,3,29,1,0.2485458632810594,11.0,0.6363636363636364
64,3,30,1,0.2658892495507545,0.0,0.5454545454545454
64,3,31,1,0.25887231445519615,10.0,0.5454545454545454
64,3,32,1,0.24574551491570598,11.0,0.5454545454545454
64,3,33,0,0.24787407451079657,,0.6363636363636364
64,3,34,0,0.2563732119614011,1.0,0.6363636363636364
64,4,0,1,0.2563589960586939,2.0,0.5454545454545454
64,4,1,1,0.2618886094625777,2.0,0.6363636363636364
64,4,2,0,0.2493551410051136,13.0,0.6363636363636364
64,4,3,1,0.241935216603772,7.0,0.6363636363636364
64,4,4,0,0.25895534184721974,17.0,0.6363636363636364
64,4,5,1,0.2463185850540239,17.0,0.6363636363636364
64,4,6,1,0.2585551452899715,4.0,0.7272727272727273
64,4,7,1,0.2879778947687639,7.0,0.5454545454545454
64,4,8,1,0.2504920651115782,,0.6363636363636364
64,4,9,0,0.2711004773189087,16.0,0.7272727272727273
64,4,10,1,0.2575166411148252,7.0,0.5454545454545454
64,4,11,1,0.2608685467057059,2.0,0.6363636363636364
64,4,12,1,0.27982107942973056,1.0,0.6363636363636364
64,4,13,1,0.2698083759257694,2.0,0.6363636363636364
64,4,14,1,0.2863563062694227,1.0,0.5454545454545454
64,4,15,1,0.25964297935677405,0.0,0.5454545454545454
64,4,16,0,0.27122062847923867,3.0,0.8181818181818181
64,4,17,1,0.2758828522479727,11.0,0.5454545454545454
64,4,18,1,0.2708196208582013,1.0,0.5454545454545454
64,4,19,0,0.25048218488812846,8.0,0.6363636363636364
64,4,20,1,0.2674887933831258,3.0,0.6363636363636364
64,4,21,0,0.247895068902069,,0.7272727272727273
64,4,22,1,0.27110766333979547,1.0,0.6363636363636364
64,4,23,1,0.24549841850424575,10.0,0.7272727272727273
64,4,24,1,0.2467768905407863,17.0,0.7272727272727273
64,4,25,1,0.25102948337517544,5.0,0.6363636363636364
64,4,26,1,0.26822569603798485,2.0,0.5454545454545454
64,4,27,1,0.2572906113084321,4.0,0.6363636363636364
64,4,28,1,0.24538515986502704,11.0,0.5454545454545454
64,4,29,1,0.24195194114011004,7.0,0.6363636363636364
64,4,30,1,0.24762970859716496,6.0,0.6363636363636364
64,4,31,1,0.2675337234601408,7.0,0.6363636363636364
64,4,32,0,0.2451800312778265,8.0,0.6363636363636364
64,4,33,0,0.2395420043938497,8.0,0.6363636363636364
64,4,34,1,0.24856690555799457,6.0,0.6363636363636364
64,5,0,1,0.2492251407750124,,0.6363636363636364
64,5,1,1,0.2576067981054325,,0.5454545454545454
64,5,2,1,0.27812773366638205,3.0,0.5454545454545454
64,5,3,1,0.23872952941773995,,0.5454545454545454
64,5,4,0,0.27938558100768857,1.0,0.6363636363636364
64,5,5,1,0.24754461202751174,13.0,0.5454545454545454
64,5,6,0,0.29542063038368793,3.0,0.6363636363636364
64,5,7,1,0.265875032023678,16.0,0.6363636363636364
64,5,8,1,0.25855918202363687,1.0,0.5454545454545454
64,5,9,1,0.24917907603869582,,0.6363636363636364
64,5,10,0,0.2704511967138687,16.0,0.6363636363636364
64,5,11,1,0.2687255841909538,4.0,0.6363636363636364
64,5,12,1,0.2741951138639128,2.0,0.5454545454545454
64,5,13,1,0.2539493813492724,10.0,0.5454545454545454
64,5,14,1,0.26412231786716434,13.0,0.5454545454545454
64,5,15,0,0.25837848693499443,20.0,0.6363636363636364
64,5,16,1,0.2527999870052112,3.0,0.6363636363636364
64,5,17,1,0.25600067470866633,11.0,0.5454545454545454
64,5,18,1,0.258771671102591,4.0,0.5454545454545454
64,5,19,0,0.28269176478674474,1.0,0.6363636363636364
64,5,20,1,0.2775009913501298,12.0,0.7272727272727273
64,5,21,1,0.24901676809148607,9.0,0.7272727272727273
64,5,22,1,0.2514517559503694,12.0,0.6363636363636364
64,5,23,1,0.2719694208426377,3.0,0.5454545454545454
64,5,24,1,0.24371374512630165,9.0,0.5454545454545454
64,5,25,1,0.2686797869970744,4.0,0.6363636363636364
64,5,26,1,0.25833154140599895,2.0,0.6363636363636364
64,5,27,1,0.2623767397311881,10.0,0.6363636363636364
64,5,28,1,0.28295267644094346,1.0,0.5454545454545454
64,5,29,0,0.2718389278312081,8.0,0.6363636363636364
64,5,30,0,0.24380345839495288,9.0,0.7272727272727273
64,5,31,1,0.24341533494062798,,0.5454545454545454
64,5,32,1,0.2512611039605716,2.0,0.5454545454545454
64,5,33,1,0.267048935154597,0.0,0.5454545454545454
64,5,34,1,0.2678636718551068,0.0,0.5454545454545454
64,6,0,1,0.2839164254127525,2.0,0.6363636363636364
64,6,1,1,0.23999413905694006,,0.5454545454545454
64,6,2,0,0.28273453123948494,1.0,0.6363636363636364
64,6,3,1,0.29884145882759405,0.0,0.5454545454545454
64,6,4,0,0.24143710598347648,17.0,0.7272727272727273
64,6,5,1,0.26721888919864917,1.0,0.5454545454545454
64,6,6,1,0.2695433510674296,10.0,0.6363636363636364
64,6,7,1,0.24789841298602058,9.0,0.6363636363636364
64,6,8,1,0.26181659276140967,0.0,0.5454545454545454
64,6,9,1,0.24508023668137452,10.0,0.5454545454545454
64,6,10,1,0.24507124308321002,8.0,0.6363636363636364
64,6,11,1,0.2701237431706802,9.0,0.5454545454545454
64,6,12,1,0.26169356546989286,0.0,0.6363636363636364
64,6,13,1,0.2604278862539274,0.0,0.6363636363636364
64,6,14,1,0.28064500797011394,0.0,0.5454545454545454
64,6,15,1,0.26232000464541577,,0.5454545454545454
64,6,16,0,0.2573097981315033,9.0,0.7272727272727273
64,6,17,0,0.2814454270618486,15.0,0.6363636363636364
64,6,18,1,0.25762833449601025,7.0,0.5454545454545454
64,6,19,1,0.25057426997183085,,0.5454545454545454
64,6,20,1,0.26210330863029024,2.0,0.5454545454545454
64,6,21,1,0.258240959041305,5.0,0.6363636363636364
64,6,22,1,0.2572947453492655,0.0,0.6363636363636364
64,6,23,1,0.2568863572722201,0.0,0.5454545454545454
64,6,24,1,0.26310756655127115,1.0,0.5454545454545454
64,6,25,1,0.2625632624626876,8.0,0.5454545454545454
64,6,26,1,0.26529020287564775,8.0,0.5454545454545454
64,6,27,1,0.26475937451283305,2.0,0.5454545454545454
64,6,28,1,0.26719137668226045,2.0,0.7272727272727273
64,6,29,1,0.25416536018013186,3.0,0.5454545454545454
64,6,30,1,0.24189591863318927,15.0,0.5454545454545454
64,6,31,1,0.25368266092808067,,0.6363636363636364
64,6,32,1,0.2622543215034529,3.0,0.5454545454545454
64,6,33,1,0.26780683543211226,1.0,0.5454545454545454
64,6,34,1,0.2604906826514358,8.0,0.7272727272727273
64,8,0,1,0.27363702096800235,5.0,0.6363636363636364
64,8,1,1,0.23573345978924787,7.0,0.5454545454545454
64,8,2,1,0.25065031205440697,0.0,0.5454545454545454
64,8,3,1,0.27512722273269447,0.0,0.5454545454545454
64,8,4,0,0.27384128158532045,1.0,0.6363636363636364
64,8,5,1,0.26914147281360046,1.0,0.5454545454545454
64,8,6,1,0.2515500498422856,1.0,0.5454545454545454
64,8,7,1,0.24319582966920847,8.0,0.7272727272727273
64,8,8,1,0.23243611237205444,6.0,0.6363636363636364
64,8,9,0,0.27706705593209935,2.0,0.6363636363636364
64,8,10,1,0.26321248304669914,10.0,0.5454545454545454
64,8,11,1,0.266414763850856,2.0,0.6363636363636364
64,8,12,1,0.27660611511655997,15.0,0.5454545454545454
64,8,13,1,0.29246453050717086,1.0,0.5454545454545454
64,8,14,1,0.24687488018274864,10.0,0.7272727272727273
64,8,15,1,0.26446132529139166,5.0,0.6363636363636364
64,8,16,1,0.26692234705450296,6.0,0.5454545454545454
64,8,17,1,0.25321815453321833,5.0,0.5454545454545454
64,8,18,1,0.2476346818616697,11.0,0.5454545454545454
64,8,19,1,0.2738149699941853,4.0,0.5454545454545454
64,8,20,1,0.25193039584091076,0.0,0.5454545454545454
64,8,21,1,0.24410123265781977,,0.6363636363636364
64,8,22,1,0.2514919990386795,14.0,0.5454545454545454
64,8,23,1,0.2671189239741,2.0,0.5454545454545454
64,8,24,1,0.273218180378611,2.0,0.5454545454545454
64,8,25,1,0.24667403569986646,9.0,0.6363636363636364
64,8,26,1,0.30142676208985064,4.0,0.5454545454545454
64,8,27,1,0.2678740955617187,3.0,0.5454545454545454
64,8,28,1,0.25690536483959137,18.0,0.7272727272727273
64,8,29,0,0.25764291914271403,4.0,0.6363636363636364
64,8,30,1,0.26043417305580663,0.0,0.5454545454545454
64,8,31,1,0.26421205452281793,3.0,0.5454545454545454
64,8,32,1,0.2560449261726796,11.0,0.6363636363636364
64,8,33,1,0.2788151147157997,3.0,0.5454545454545454
64,8,34,1,0.24687655765645203,21.0,0.6363636363636364
64,10,0,1,0.2605817636290486,1.0,0.5454545454545454
64,10,1,0,0.27204177144157177,1.0,0.7272727272727273
64,10,2,1,0.26791268354107267,4.0,0.5454545454545454
64,10,3,1,0.2539549663936706,0.0,0.5454545454545454
64,10,4,1,0.27820601554000257,0.0,0.5454545454545454
64,10,5,1,0.2569571040180819,5.0,0.5454545454545454
64,10,6,0,0.2592575349834804,0.0,0.7272727272727273
64,10,7,1,0.2412377749676395,17.0,0.5454545454545454
64,10,8,1,0.25431499674972685,2.0,0.5454545454545454
64,10,9,1,0.25803766006877704,1.0,0.6363636363636364
64,10,10,1,0.24788393287219004,6.0,0.6363636363636364
64,10,11,1,0.2429938445121157,20.0,0.6363636363636364
64,10,12,1,0.26910884307398936,3.0,0.5454545454545454
64,10,13,1,0.2506673730654154,0.0,0.6363636363636364
64,10,14,1,0.2578569288523107,21.0,0.5454545454545454
64,10,15,1,0.25553707225011424,12.0,0.6363636363636364
