N,Threshold50_linear,Threshold50_logistic,Threshold50_lo,Threshold50_hi,LogisticSlope,Pattern,Modules,InterFrac,GW_tau,GW_theta,DegreeFrac,RewireP,Sync_mean
64,0.500000000000001,0.5042016806722689,0.4067796610169492,2.6440677966101696,7.200000599999999,small_world,4,0.05,0.9,0.55,0.38,0.36,0.6002597402597403
