N,Threshold50_linear,Threshold50_logistic,Threshold50_lo,Threshold50_hi,LogisticSlope,Pattern,Modules,InterFrac,GW_tau,GW_theta,DegreeFrac,RewireP,Sync_mean
64,1.3571428571428572,2.1176470588235294,1.4237288135593222,3.6610169491525424,7.200000599999999,small_world,4,0.05,0.9,0.55,0.38,0.05,0.6014430014430013
