N,SOA,trial,hit,conf,lat,conf_cal
32,6,8,1,0.25840195117384673,,0.42525780047175016
32,6,9,1,0.26733292206587916,,0.4284798130670515
32,6,10,1,0.3049556363587198,,0.4414266429868847
32,6,11,1,0.27294257009847245,,0.430471703682348
32,6,12,1,0.2655522513589473,,0.42784248959740073
32,6,13,0,0.3003274705742964,,0.4398823112099344
32,6,14,1,0.2930402686956965,,0.4374252470851312
32,6,15,0,0.2747595148679005,,0.43111184120952234
32,6,16,1,0.2749388084634693,,0.43117487864072146
32,6,17,1,0.30144126669121263,,0.4402550843347285
32,6,18,0,0.2712438274775765,,0.4298710102779618
32,6,19,1,0.2801098680042741,,0.4329830823400523
32,6,20,1,0.27793058631390494,,0.4322233427423889
32,6,21,1,0.26120724049200356,,0.42627681345235857
32,6,22,1,0.2687853022285868,,0.42899781809306226
32,6,23,1,0.2729943076860289,,0.4304899651044491
32,6,24,1,0.2665841398736595,,0.4282121162077075
32,8,0,1,0.27622536290470867,,0.43162653455129274
32,8,1,0,0.2527346747127287,,0.42317889447519963
32,8,2,0,0.27437254893437424,,0.43097570919299344
32,8,3,1,0.26580858943060987,,0.4279343887933546
32,8,4,0,0.2615042115466558,,0.42638430812369255
32,8,5,1,0.2641648222233304,,0.42734418578911343
32,8,6,0,0.2740985163632961,,0.43087924046707526
32,8,7,1,0.29781654617124764,,0.4390392786106564
32,8,8,0,0.2645867770597252,,0.4274958947767051
32,8,9,1,0.2574134629550045,,0.4248971728222076
32,8,10,0,0.3288221587913077,,0.44921027265296265
32,8,11,0,0.28467006502947506,,0.43456228405356684
32,8,12,1,0.29717249234884413,,0.43882243928370357
32,8,13,1,0.3084492638952846,,0.4425844404061751
32,8,14,0,0.25346016522950104,,0.4234465732474844
32,8,15,0,0.3034680738111841,,0.44093160078719074
32,8,16,1,0.2708938497765922,,0.4297469873086814
32,8,17,0,0.2600280386122373,,0.4258492645232019
32,8,18,1,0.28939010337032123,,0.4361822610496059
32,8,19,1,0.272127777204904,,0.43018385165899065
32,8,20,1,0.3101282112444185,,0.4431384792750576
32,8,21,1,0.29132737282078885,,0.4368430007155742
32,8,22,1,0.2554614001571847,,0.4241825743772225
32,8,23,0,0.26775006983993427,,0.42862875898181574
32,8,24,1,0.31716915437727095,,0.44544576251959733
