N,SOA,trial,hit,conf,lat,sync
64,0,0,0,0.23653044654131686,12.0,0.6363636363636364
64,0,1,0,0.23779414800642515,9.0,0.6363636363636364
64,0,2,1,0.23278845292834574,12.0,0.5454545454545454
64,0,3,1,0.2575689332388954,2.0,0.6363636363636364
64,0,4,0,0.25069581928234513,2.0,0.5454545454545454
64,0,5,0,0.2501786610364422,3.0,0.5454545454545454
64,0,6,1,0.2716485747161543,2.0,0.7272727272727273
64,0,7,1,0.2667665710070378,2.0,0.5454545454545454
64,0,8,1,0.24251044458299212,11.0,0.5454545454545454
64,0,9,0,0.2320411763584042,15.0,0.6363636363636364
64,0,10,0,0.27630898809295146,0.0,0.5454545454545454
64,0,11,0,0.2453385675129953,3.0,0.6363636363636364
64,0,12,0,0.2604965309235528,13.0,0.7272727272727273
64,0,13,0,0.2481296598423667,16.0,0.5454545454545454
64,0,14,1,0.2374318791148329,8.0,0.6363636363636364
64,0,15,1,0.23212065447217956,,0.5454545454545454
64,0,16,1,0.23769946696333438,4.0,0.5454545454545454
64,0,17,0,0.25254876869960624,18.0,0.5454545454545454
64,0,18,0,0.24406902430554933,4.0,0.5454545454545454
64,0,19,0,0.23330227096337633,5.0,0.6363636363636364
64,0,20,1,0.24871248762154657,8.0,0.6363636363636364
64,0,21,1,0.2340808625758632,3.0,0.6363636363636364
64,0,22,1,0.2530788341809311,13.0,0.5454545454545454
64,0,23,1,0.2856043624486831,2.0,0.6363636363636364
64,0,24,1,0.2585107683418716,5.0,0.5454545454545454
64,0,25,1,0.24026832736126402,12.0,0.5454545454545454
64,0,26,1,0.26673288880931023,3.0,0.6363636363636364
64,0,27,0,0.24705260718905936,5.0,0.5454545454545454
64,0,28,0,0.23070488507029988,15.0,0.5454545454545454
64,0,29,0,0.25638393018228095,0.0,0.6363636363636364
64,0,30,1,0.24927124206718138,,0.5454545454545454
64,0,31,0,0.2542078424106988,2.0,0.5454545454545454
64,0,32,1,0.25131259188275046,2.0,0.6363636363636364
64,0,33,1,0.28102011580431785,7.0,0.6363636363636364
64,0,34,1,0.22854402925425474,21.0,0.6363636363636364
64,1,0,0,0.2857436651607534,21.0,0.5454545454545454
64,1,1,0,0.26649495174164206,0.0,0.5454545454545454
64,1,2,1,0.23829030355155478,3.0,0.6363636363636364
64,1,3,1,0.2422665162715058,6.0,0.6363636363636364
64,1,4,0,0.2598727676679028,5.0,0.5454545454545454
64,1,5,0,0.28638602147344056,8.0,0.6363636363636364
64,1,6,1,0.24230548742976007,8.0,0.6363636363636364
64,1,7,1,0.24053136116532262,9.0,0.6363636363636364
64,1,8,0,0.2551176301692289,8.0,0.5454545454545454
64,1,9,0,0.28047474292414937,0.0,0.6363636363636364
64,1,10,0,0.2533783105853714,0.0,0.5454545454545454
64,1,11,1,0.2357517650822879,3.0,0.6363636363636364
64,1,12,1,0.23853483115266283,9.0,0.6363636363636364
64,1,13,0,0.25623093143004566,1.0,0.5454545454545454
64,1,14,1,0.3042031070152158,0.0,0.6363636363636364
64,1,15,1,0.24103443660239451,9.0,0.6363636363636364
64,1,16,0,0.2471091777022896,16.0,0.6363636363636364
64,1,17,1,0.23289684691141946,10.0,0.5454545454545454
64,1,18,1,0.22726713366064324,13.0,0.6363636363636364
64,1,19,1,0.24495563288562183,4.0,0.6363636363636364
64,1,20,1,0.2685450222704809,8.0,0.5454545454545454
64,1,21,0,0.2612339539777312,0.0,0.5454545454545454
