N,SOA,Acc,Acc_lo,Acc_hi,Conf_mean,Conf_lo,Conf_hi,IgnLat_mean,IgnLat_lo,IgnLat_hi,Trials
64,0,0.5428571428571428,0.38189725068483754,0.6953398071159278,0.2494701375368405,0.24455212881365804,0.254150853924321,7.242424242424242,5.303030303030303,9.274242424242416,35
64,1,0.6285714285714286,0.4633693684359532,0.7683418049663429,0.2561580105664581,0.24985578951985013,0.262577898501173,6.828571428571428,5.113571428571428,8.628571428571428,35
64,2,0.7142857142857143,0.5494506513681738,0.836734637635653,0.25118076048586907,0.24661724492211198,0.25612907593225337,5.454545454545454,3.817424242424243,7.152272727272723,35
64,3,0.7714285714285715,0.6098268310800976,0.879341201658083,0.24940312183797966,0.2460395783827421,0.2531957113292024,7.78125,5.90546875,9.625,35
64,4,0.6857142857142857,0.5202023638793081,0.8144915532573418,0.25248299807417585,0.24787209099475227,0.2577041173676809,5.2,3.827857142857143,6.828571428571428,35
64,6,0.6,0.435727090128925,0.7444927114061941,0.2527802735539684,0.24789887727371968,0.2578213466261942,4.848484848484849,3.150757575757576,6.697727272727269,35
64,8,0.6857142857142857,0.5202023638793081,0.8144915532573418,0.25385718540575214,0.2494404629517969,0.2584312023447385,4.818181818181818,3.121212121212121,6.848484848484849,35
64,10,0.6857142857142857,0.5202023638793081,0.8144915532573418,0.25543381431641704,0.2505214601936738,0.26020119189641144,6.090909090909091,4.424242424242424,8.000757575757572,35
64,12,0.7142857142857143,0.5494506513681738,0.836734637635653,0.2511719701340504,0.24657623988326718,0.2561246944953359,5.588235294117647,3.8823529411764706,7.501470588235286,35
64,14,0.6285714285714286,0.4633693684359532,0.7683418049663429,0.25430061187604625,0.2505315799101918,0.2580745172821186,4.542857142857143,3.142857142857143,6.171428571428572,35
64,16,0.4857142857142857,0.32994236002509725,0.6443119540413141,0.252701039395653,0.24880331713275378,0.2568360651039083,4.0606060606060606,2.909090909090909,5.183333333333325,35
