N,Pattern,Seed,Clustering,CharPath,GlobalEff,MeanDeg,DegStd,EdgeDensity,Fiedler,WeightedEff,CommMean,LongRangeFrac,RewireP
64,small_world,12005,0.23113734247886425,1.8090277777777777,0.6068948412698414,14.1875,2.9679275176459416,0.2251984126984127,2.3006602713221977,0.12453434141486402,54.222842987878735,0.46484375,0.4025
64,small_world,12006,0.24308202154101077,1.8095238095238095,0.6059854497354499,14.03125,2.3977121256522853,0.22271825396825398,2.3445408842866082,0.12425550030073033,54.15377449627982,0.4694010416666667,0.4025
64,small_world,12007,0.21766085790884718,1.8110119047619047,0.6050760582010586,13.90625,2.6499926297067318,0.22073412698412698,2.356067708017233,0.1252066562837034,52.236833714468204,0.4596354166666667,0.4025
64,small_world,12008,0.2198189134808853,1.8035714285714286,0.6066468253968254,13.96875,2.2842446098218114,0.22172619047619047,2.321661486567806,0.126181343785186,54.04032700511514,0.455078125,0.4025
64,small_world,12009,0.21954813359528488,1.804563492063492,0.6069775132275134,14.0625,2.680222705298946,0.22321428571428573,2.402502469086222,0.1258752769145165,55.275904581979006,0.466796875,0.4025
64,small_world,12010,0.2348211355431572,1.8050595238095237,0.6073908730158734,14.15625,2.048007797226368,0.22470238095238096,2.3121771148266403,0.12358274604073544,56.12407790702183,0.4641927083333333,0.4025
64,small_world,12011,0.23073056300268097,1.8129960317460319,0.6047453703703708,13.90625,2.6499926297067318,0.22073412698412698,2.295338330924706,0.12632626456990423,53.4871829300623,0.4563802083333333,0.4025
64,small_world,12012,0.21132389675270608,1.8090277777777777,0.6055720899470903,13.9375,2.7092146002116553,0.22123015873015872,2.335879842203598,0.1258146226954845,54.48069656779877,0.4635416666666667,0.4025
