N,SOA,trial,hit,conf,lat,conf_cal
32,4,12,0,0.272173778165503,,0.46492834742202926
32,4,13,1,0.2954339770893603,,0.46899922124569243
32,4,14,1,0.2826422421931265,,0.4667849619929883
32,4,15,1,0.31612443673916396,,0.4724692995450889
32,4,16,1,0.30874062597514895,,0.47124556306819654
32,4,17,1,0.2751321917225727,,0.4654573404259825
32,4,18,0,0.26991398197382804,,0.4645218992681538
32,4,19,1,0.28672534693167284,,0.4674979752451354
32,4,20,1,0.28054125820795356,,0.46641570157001805
32,4,21,1,0.281810972933873,,0.4666390572581699
32,4,22,0,0.2773279489598739,,0.4658477336247841
32,4,23,1,0.27495949283409604,,0.46542655562990853
32,4,24,1,0.3219673992353925,,0.47342702249434043
32,4,25,0,0.294776839926991,,0.46888683375549817
32,4,26,1,0.2652629297671153,,0.46367869212738017
32,4,27,0,0.29585525832231796,,0.46907119654532226
32,4,28,1,0.28190804943366965,,0.46665610933391427
32,4,29,1,0.27875721653315966,,0.4661008483700951
32,4,30,1,0.3208291038321678,,0.47324115570980746
32,4,31,0,0.27932977250032665,,0.46620202591997256
32,4,32,1,0.2747125742319088,,0.4653825202461623
32,4,33,0,0.25723871567039186,,0.46220188642924437
32,4,34,1,0.2859683869091021,,0.46736624393790066
32,4,35,0,0.2675471402053036,,0.46409394225560996
32,4,36,0,0.27628699218366665,,0.46566289133752936
32,4,37,1,0.26973003518604577,,0.46448872251180456
32,4,38,0,0.28034000218091254,,0.4663802433094723
32,4,39,0,0.29412236010840753,,0.4687747588553302
32,4,40,1,0.2876975158972468,,0.4676668606570413
32,4,41,0,0.2743514372341284,,0.46531807185573365
32,4,42,0,0.24278838772806036,,0.45946584517248784
32,4,43,1,0.29781954020672785,,0.4694060275253756
32,4,44,1,0.2819982676736977,,0.46667195358716695
32,4,45,1,0.2655796873939454,,0.4637364087377446
32,4,46,1,0.2633749875354387,,0.4633337911329374
32,4,47,1,0.27908000732246946,,0.46615790470192064
32,4,48,1,0.2639490950735192,,0.4634388361577769
32,4,49,0,0.3091350592362503,,0.47131132762624506
32,5,0,0,0.30777096378888724,,0.471083695783558
32,5,1,1,0.285134568902185,,0.46722090035861297
32,5,2,1,0.27246044682677906,,0.46497975962692556
32,5,3,1,0.26763405014237607,,0.4641096981185448
32,5,4,1,0.2813417650193441,,0.46655658876804706
32,5,5,1,0.26653964714637,,0.4639110617573433
32,5,6,0,0.27252442672109983,,0.4649912294964231
32,5,7,1,0.2743384787628481,,0.4653157583327641
32,5,8,1,0.2457834207770665,,0.46004150891875023
32,5,9,0,0.25710644039398184,,0.46217729875655933
32,5,10,1,0.2687543431047174,,0.4643125121765983
32,5,11,0,0.26869596671532625,,0.4643019568550728
32,5,12,1,0.2759157679267498,,0.4655968714108447
32,5,13,1,0.27821739774174187,,0.4660053416018926
32,5,14,1,0.28847099049424124,,0.4678009912202212
32,5,15,1,0.2967537143490106,,0.46922450261012705
32,5,16,1,0.28705584126805195,,0.467555426272136
32,5,17,1,0.3035285707789149,,0.470372213107534
32,5,18,1,0.2565370491611234,,0.4620713663545555
32,5,19,1,0.27180177777853964,,0.464861582057673
32,5,20,1,0.33688925041666634,,0.47583356680540156
32,5,21,1,0.29193411551422443,,0.4683989991662371
32,5,22,0,0.23855457382202552,,0.45864396996927437
32,5,23,1,0.26020951235487094,,0.4627519956639594
32,5,24,1,0.24736189357505264,,0.4603430401713648
32,5,25,0,0.25688681657633644,,0.46213645663945596
32,5,26,1,0.28403065485294476,,0.4670280909709298
32,5,27,1,0.2792021894485562,,0.46617949122708524
32,5,28,1,0.2482824970943216,,0.46051831750709765
32,5,29,1,0.25430721955838814,,0.46165505989445776
32,5,30,1,0.2846087742218391,,0.4671291201198068
32,5,31,1,0.2789727119862741,,0.46613894362768343
32,5,32,1,0.2945483929733112,,0.46884773000733054
32,5,33,1,0.2943651280119745,,0.4688163476618214
32,5,34,1,0.2765777696919694,,0.4657145668539826
32,5,35,1,0.263777810085175,,0.46340751099670163
32,5,36,1,0.28090139504380185,,0.46647911436217554
32,5,37,1,0.2499286492656431,,0.46083067789773324
32,5,38,0,0.2599390520119657,,0.4627020796479343
32,5,39,1,0.268680739223008,,0.4642992032641571
32,5,40,1,0.3009919606992617,,0.46994418401650506
32,5,41,1,0.3087999257648959,,0.4712554531302815
32,5,42,1,0.2838439835546848,,0.4669954433569829
32,5,43,1,0.28066188443288964,,0.46643694680634423
32,5,44,1,0.3118107598637793,,0.4717562625265831
32,5,45,1,0.28760628256579845,,0.4676510257621042
32,5,46,0,0.31148505246724373,,0.47170221147737834
32,5,47,1,0.2986683197044049,,0.4695503247341856
32,5,48,0,0.27913657625148297,,0.46616789972056055
32,5,49,1,0.28747060710560507,,0.46762747185820835
32,6,0,1,0.31356739682554086,,0.4720472572960793
32,6,1,1,0.28125307477701306,,0.466540991281365
32,6,2,0,0.26805319994516785,,0.4641856410625639
32,6,3,1,0.246800203458413,,0.4602358874631257
32,6,4,1,0.2511522856640879,,0.4610619968990753
32,6,5,0,0.2603181228771254,,0.4627720315071521
32,6,6,1,0.3174695605782015,,0.4726905915969996
32,6,7,1,0.24816216757744217,,0.46049543171754753
32,6,8,1,0.26257161545568247,,0.46318655552321153
32,6,9,1,0.26528245439847803,,0.4636822509676216
32,6,10,1,0.2893092143859685,,0.46794611419701865
32,6,11,1,0.26813132787937155,,0.46419978839693865
32,6,12,1,0.25697844912912593,,0.4621534997067588
32,6,13,0,0.3068816434404619,,0.47093499628301944
32,6,14,1,0.29289770808584653,,0.4685646629227215
32,6,15,0,0.27162635571175514,,0.4648300784707857
32,6,16,1,0.27648419566591115,,0.4656979409332551
32,6,17,1,0.3023907417011301,,0.47018046143814735
32,6,18,0,0.27291964315475165,,0.46506204467304757
32,6,19,1,0.2921666167548673,,0.4684390001882575
32,6,20,1,0.29203085769016185,,0.4684156455413455
32,6,21,1,0.2638872149309758,,0.46342752078589244
32,6,22,1,0.2577604283478686,,0.46229878505703015
32,6,23,1,0.26970735087323516,,0.4644846301888614
32,6,24,1,0.2762779355850633,,0.46566128131655593
32,6,25,0,0.2968658176775822,,0.46924361266915715
32,6,26,1,0.2518049005263055,,0.46118506921258123
32,6,27,1,0.3136574526405292,,0.47206215201471585
32,6,28,1,0.27545457401760054,,0.46551477599079366
32,6,29,1,0.2660042359715839,,0.4638136986548724
32,6,30,0,0.28452248624821824,,0.46711404856516614
32,6,31,1,0.2577824427858157,,0.46230287108322876
32,6,32,0,0.2803076186484495,,0.46637453640281534
32,6,33,1,0.2960956960167538,,0.4691122489198587
32,6,34,1,0.3154978328723107,,0.4723660452631059
32,6,35,1,0.30176825729655554,,0.4700753886100046
32,6,36,1,0.273244649524703,,0.46512023262694163
32,6,37,1,0.305752571358537,,0.47074586988101097
32,6,38,1,0.2826994761130639,,0.46679499834226534
32,6,39,0,0.24807041046723316,,0.460477975305482
32,6,40,0,0.2614102938341841,,0.4629732153602227
32,6,41,0,0.2606157085288981,,0.46282690127131004
32,6,42,1,0.27001454949803044,,0.4645400317959665
32,6,43,1,0.2654708750135592,,0.4637165868141494
32,6,44,1,0.2650628223867406,,0.46364220823648555
32,6,45,1,0.25877763217338506,,0.46248735297406574
32,6,46,1,0.2778462646268657,,0.46593961471675877
32,6,47,0,0.27140172079102315,,0.4647897186514333
32,6,48,1,0.25242363352764446,,0.4613015610494202
32,6,49,1,0.2685371645332695,,0.46427323587160485
32,8,0,1,0.2630600174305664,,0.46327609963713257
32,8,1,0,0.2550284303572744,,0.46178996479349604
32,8,2,0,0.2689972943423285,,0.46435642615960304
32,8,3,1,0.2650039190629158,,0.4636314656103851
32,8,4,0,0.26507455277944075,,0.46364434741499927
32,8,5,1,0.2582656267992074,,0.46239249724982406
32,8,6,1,0.26568921084246594,,0.46375635507472623
32,8,7,1,0.2884230815215606,,0.4677926892678199
32,8,8,0,0.27123652984774776,,0.4647600259604437
32,8,9,1,0.2761057082009494,,0.4656306578174231
32,8,10,0,0.34622774731225536,,0.4773133640698763
32,8,11,0,0.28121597642499124,,0.46653446612061117
32,8,12,1,0.28847204548004063,,0.46780117402542487
32,8,13,1,0.30214295679066255,,0.47013865074858796
32,8,14,0,0.2531361858426911,,0.4614354878618717
32,8,15,0,0.3223179672634388,,0.473484196944184
32,8,16,1,0.2949693562877801,,0.4689197737915808
32,8,17,0,0.26522810961695753,,0.4636723448995389
32,8,18,1,0.2909452502878282,,0.4682286632573834
32,8,19,1,0.27215136299438775,,0.4649243260064276
32,8,20,1,0.3046842807907436,,0.4705665723704686
32,8,21,1,0.2968148407307438,,0.46923492322381477
32,8,22,1,0.26216775729324354,,0.4631124325146394
32,8,23,0,0.2786958003505585,,0.46608998799022544
32,8,24,1,0.3107839778143984,,0.47158576544339414
32,8,25,1,0.2661010388725452,,0.4638313110431683
32,8,26,0,0.285126351027826,,0.4672194666516003
32,8,27,0,0.2863721824908064,,0.4674365405583839
32,8,28,0,0.24702226899543053,,0.46027826966902696
32,8,29,1,0.261125359504344,,0.4629207802428292
32,8,30,1,0.3111209780160892,,0.47164175756482435
32,8,31,1,0.2820882058729717,,0.46668774566267385
32,8,32,1,0.26697178583267867,,0.4639895562662907
32,8,33,0,0.2723169954143921,,0.4649540366670184
32,8,34,1,0.27543106031624337,,0.4655105881731485
32,8,35,1,0.28401822393026044,,0.4670259172758925
32,8,36,1,0.2573752423295235,,0.4622272558870307
32,8,37,1,0.2549444577022781,,0.46177427006474503
32,8,38,1,0.26654789265142625,,0.4639125602276903
32,8,39,1,0.30147019564423666,,0.47002503440194887
32,8,40,0,0.2673181119821007,,0.4640524066082915
32,8,41,1,0.28683602722521007,,0.46751721951149794
32,8,42,1,0.25102764418986706,,0.4610384679747927
32,8,43,1,0.275006540660428,,0.46543494340000097
32,8,44,0,0.2752143934662195,,0.4654719893478121
32,8,45,1,0.2937219375706944,,0.4687061192460244
32,8,46,0,0.26964538305077934,,0.464473449912267
32,8,47,1,0.2876196970161668,,0.4676533542221955
32,8,48,0,0.25992329202158104,,0.4626991699771536
32,8,49,1,0.2594142546701786,,0.4626051292404983
64,0,0,1,0.2666906050088494,,0.4639384910289984
64,0,1,0,0.25691522260668853,,0.4621417403948236
64,0,2,1,0.24358876179183075,,0.4596201401262848
64,0,3,0,0.2572648081535887,,0.46220673561357306
64,0,4,1,0.28834382963131294,,0.46777895426641913
64,0,5,1,0.2551263419187271,,0.4618082605481485
64,0,6,1,0.25023209899610704,,0.46088811134894125
64,0,7,1,0.26162426739936984,,0.46301256816855524
64,0,8,1,0.24637417375228388,,0.46015450754623927
64,0,9,1,0.27210914474559195,,0.46491675124962334
64,0,10,0,0.23836878592962182,,0.4586076817994415
64,0,11,1,0.2516725548574695,,0.4611601277700588
64,0,12,0,0.2768868283452864,,0.46576945523470636
64,0,13,0,0.2488886966176677,,0.460633501941817
64,0,14,1,0.269015768243502,,0.4643597643555218
64,0,15,1,0.237646208243208,,0.45846636668864704
64,0,16,1,0.2523106081701538,,0.4612802950453668
64,0,17,1,0.26259151058398184,,0.46319020516337617
64,0,18,1,0.28221169793230816,,0.46670942452582437
64,0,19,0,0.27707840831775027,,0.4658034610018025
64,0,20,0,0.26437573955004523,,0.4635168069236151
64,0,21,1,0.24320078986007423,,0.45954538952766055
64,0,22,1,0.26364217215412394,,0.4633826960295745
64,0,23,1,0.2475134555858743,,0.4603719260376591
64,0,24,0,0.27535441323162796,,0.46549693573286477
64,0,25,1,0.2676156674779807,,0.46410636579850323
64,0,26,1,0.2534568698482823,,0.4614956820660009
64,0,27,1,0.2519607200148119,,0.4612144235601659
64,0,28,1,0.2802429551814457,,0.4663631396682606
64,0,29,0,0.25569514882220246,,0.4619144586694382
