N,Threshold50_linear,Threshold50_logistic,Threshold50_lo,Threshold50_hi,LogisticSlope,Pattern,Modules,InterFrac,GW_tau,GW_theta,DegreeFrac,RewireP,Sync_mean
64,0.5000000000000003,0.10084033613445378,0.4067796610169492,2.2372881355932206,7.200000599999999,small_world,4,0.05,0.9,0.55,0.38,0.36,0.6002597402597402
