N,SOA,trial,hit,conf,lat,conf_cal
64,8,28,1,0.2515415427566473,,0.4227376636135228
64,8,29,0,0.25399334010012453,,0.42364300085320805
64,10,0,1,0.27239069040134284,,0.4302767879619248
64,10,1,1,0.27496817489470055,,0.4311852012977746
64,10,2,1,0.2447497239100985,,0.4202014246073655
64,10,3,0,0.2596725813390006,,0.42572016001002294
64,10,4,0,0.2587607223680417,,0.4253884872360267
64,10,5,0,0.2455318775696214,,0.42049567648222824
64,10,6,1,0.25674760857429624,,0.4246537858704144
64,10,7,1,0.2512788085559725,,0.42264033229618814
64,10,8,1,0.23382227587479243,,0.4160279174715629
64,10,9,1,0.26135765174908693,,0.4263312668387232
64,10,10,1,0.24923842013014547,,0.42188235043016825
64,10,11,1,0.24813248762600643,,0.42146993104975716
64,10,12,1,0.3063691729790786,,0.4418959034172035
64,10,13,1,0.24505516649668593,,0.42031640304807194
64,10,14,0,0.263207466374965,,0.42699945316480864
64,10,15,1,0.26959736813540464,,0.429286744935622
64,10,16,1,0.2685641215551207,,0.4289190365110009
64,10,17,1,0.24758831523662647,,0.42126658906608905
64,10,18,1,0.25925174197265183,,0.425567172954018
64,10,19,1,0.24990912089013723,,0.4221319226679294
64,10,20,1,0.2482060843212985,,0.42149741116518163
64,10,21,1,0.24860245174487156,,0.42164532456109816
64,10,22,1,0.24745667879646888,,0.421217359210638
64,10,23,1,0.264825986036776,,0.42758183685471135
64,10,24,1,0.24949486252589317,,0.42197782252542687
64,10,25,1,0.26149041263489087,,0.4263793149224732
64,10,26,1,0.2595396646758964,,0.42567185690431525
64,10,27,1,0.24665026279105307,,0.42091542270442367
64,10,28,1,0.2411430048650008,,0.41883698960937665
64,10,29,1,0.24983142229765995,,0.4221030313710151
64,12,0,0,0.25958392495198324,,0.42568794311109137
64,12,1,1,0.24044842930705618,,0.4185727797803398
64,12,2,1,0.26493352304184603,,0.4276204575745925
64,12,3,1,0.25688360713084335,,0.42470352740597944
64,12,4,0,0.2816207791779185,,0.43350788052245803
64,12,5,1,0.26568758093684075,,0.4278910127366841
64,12,6,1,0.29983396756024255,,0.43971691177075795
64,12,7,1,0.2551032477089022,,0.4240511102016952
64,12,8,1,0.26229829838810614,,0.4266713913890169
64,12,9,1,0.24315737915633165,,0.41960057800999423
64,12,10,1,0.25436072679311184,,0.4237782060345639
64,12,11,1,0.26683258063810406,,0.4283009844692536
64,12,12,0,0.25042991303232237,,0.42232543235981446
64,12,13,1,0.24344740017359154,,0.41971019338853277
64,12,14,1,0.2617377817063348,,0.42646880305913343
64,12,15,1,0.23464831517295695,,0.4163476212894605
64,12,16,1,0.24657296207210141,,0.42088644821437027
64,12,17,1,0.2763229638455835,,0.43166074964113565
64,12,18,0,0.27219993063904524,,0.4302093620379073
64,12,19,0,0.2509176442421092,,0.42250643639696134
64,12,20,1,0.24709838767082956,,0.42108328308314014
64,12,21,0,0.2687243335745686,,0.4289761056143384
64,12,22,1,0.24923601174994578,,0.42188145352022927
64,12,23,0,0.2749247137552575,,0.4311699239578333
64,12,24,1,0.24105162034324212,,0.41880225486506634
64,12,25,1,0.26002419658000514,,0.4258478696290939
64,12,26,1,0.2525534356184855,,0.4231119517688462
64,12,27,1,0.24254010445661986,,0.419367005549759
64,12,28,1,0.2617404342135249,,0.4264697623592186
64,12,29,1,0.26732867914407593,,0.4284782974070198
128,0,0,1,0.22731459304864088,,0.41348378461137625
128,0,1,0,0.2348341739109965,,0.4164194566592254
128,0,2,1,0.2232029434990874,,0.4118522238423307
128,0,3,0,0.22733155156380094,,0.41349047448419113
128,0,4,1,0.22188202292315343,,0.41132394370308645
128,0,5,1,0.2535243116527187,,0.4234702186553054
128,0,6,0,0.22965606340753636,,0.41440444980366437
128,0,7,1,0.23361912360724818,,0.41594918169465084
128,0,8,0,0.2356669356176914,,0.416740884132623
128,0,9,1,0.24276529650611858,,0.41945225921297324
128,0,10,1,0.23868542125316144,,0.41790000728556104
128,0,11,1,0.2459963562814926,,0.4206701442176888
128,0,12,1,0.2449194181744381,,0.42026531389439487
128,0,13,1,0.22528925211748665,,0.4126825004081068
128,0,14,1,0.22592631823324938,,0.4129350403615006
128,0,15,0,0.2364546219318813,,0.41704425623715363
128,0,16,1,0.23296690208875934,,0.4156961068419951
128,0,17,1,0.2251463537855343,,0.41262579076739864
128,0,18,0,0.23831296724600404,,0.41775748050949063
128,0,19,0,0.26145343457983766,,0.4263659334738668
128,0,20,1,0.23189645637745082,,0.4152797777913222
128,0,21,0,0.2398972533556202,,0.41836277970206237
128,0,22,1,0.22715774608915695,,0.4134218957144367
128,0,23,1,0.22586174702932935,,0.4129094645410182
128,0,24,0,0.2318530171596968,,0.4152628572285686
128,0,25,1,0.2336633548491355,,0.41596632809459705
128,0,26,1,0.23755404972647662,,0.4174666340783412
128,0,27,0,0.23269856642692852,,0.41559185702484847
128,0,28,1,0.22033762968379875,,0.4107036913086227
128,0,29,0,0.259763778142898,,0.4257532932801631
128,1,0,1,0.23143303664103346,,0.4150991613030791
128,1,1,1,0.22534406655276823,,0.41270424752946094
128,1,2,1,0.24218118841253963,,0.4192310250399732
128,1,3,0,0.2582907055415429,,0.42521725601614296
128,1,4,1,0.2420098652917217,,0.4191660727938621
128,1,5,1,0.23067892158464684,,0.41480475488714486
128,1,6,1,0.23372727068130525,,0.41599110167092157
128,1,7,1,0.23996110539625337,,0.4183871229424024
128,1,8,1,0.23145274968724303,,0.4151068490835067
128,1,9,1,0.22460774920955243,,0.4124118349292385
128,1,10,0,0.23300091908491746,,0.4157093171894647
128,1,11,1,0.23431849251102266,,0.41622005466915124
128,1,12,1,0.24698250670592475,,0.42103989381331725
128,1,13,0,0.22427587509511834,,0.41227983591975265
128,1,14,0,0.22669391445927034,,0.413238715636832
128,1,15,1,0.2292056811589515,,0.4142278277331638
128,1,16,0,0.24563307219530628,,0.42053370451602917
128,1,17,1,0.2409966866403838,,0.4187813709356913
128,1,18,1,0.22665529500915518,,0.4132234528800171
128,1,19,0,0.24017304849387927,,0.41846789617691943
128,1,20,1,0.2285541199479007,,0.41397191823292034
128,1,21,1,0.22860024402133833,,0.413990049424968
128,1,22,0,0.24116500803735227,,0.4188453516704365
128,1,23,0,0.22134624985985948,,0.4111090880624454
128,1,24,0,0.24736328622951015,,0.42118242222316493
128,1,25,1,0.24075530081304575,,0.41868956916081207
128,1,26,1,0.22635915359991204,,0.413106359504825
128,1,27,1,0.2331691080932799,,0.4157746146907603
128,1,28,0,0.23207274630385719,,0.4153484260742571
128,1,29,1,0.24437202681731804,,0.42005912502639886
128,2,0,0,0.24219766461854236,,0.41923727001998123
128,2,1,1,0.24701575249995433,,0.42105234329879765
128,2,2,0,0.22610639593934065,,0.4130063419630731
128,2,3,1,0.23900313130469414,,0.4180214754230739
128,2,4,1,0.23682302802498312,,0.41718592740442917
128,2,5,0,0.24775282162649634,,0.42132808925952714
128,2,6,0,0.24330391887133704,,0.4196559737622625
128,2,7,1,0.2347891328015762,,0.41640205132932856
128,2,8,1,0.23142245587919832,,0.41509503479936893
128,2,9,0,0.2285189707107387,,0.41395809963356495
128,2,10,0,0.2390010815859846,,0.4180206920899778
128,2,11,1,0.22126401240808657,,0.4110760792824402
128,2,12,0,0.2474826744336544,,0.421227082418051
128,2,13,1,0.24185207651949425,,0.4191062264931389
128,2,14,0,0.21523142061490233,,0.40863249770715526
128,2,15,1,0.2361589891657377,,0.416930469858139
128,2,16,0,0.24270519306439894,,0.4194295099189369
