N,Threshold50_linear,Threshold50_logistic,Threshold50_lo,Threshold50_hi,LogisticSlope,Pattern,Modules,InterFrac,GW_tau,GW_theta,DegreeFrac,RewireP,Sync_mean
64,3.25,2.823529411764706,1.316949152542373,4.8915254237288135,5.637551490204081,small_world,4,0.05,0.9,0.55,0.38,0.3,0.595117845117845
