N,SOA,trial,hit,conf,lat,sync
128,0,0,1,0.24076509300637483,,0.7272727272727273
128,0,1,1,0.23373906339333347,,0.7272727272727273
128,0,2,0,0.22980288152327527,,0.6363636363636364
128,0,3,1,0.23345744315863357,,0.5454545454545454
128,0,4,1,0.2258029488947172,,0.6363636363636364
128,0,5,1,0.25489627999570524,,0.6363636363636364
128,0,6,1,0.23110475787944318,,0.5454545454545454
128,0,7,1,0.22061516805145565,,0.7272727272727273
128,0,8,1,0.2474851058932986,,0.7272727272727273
128,0,9,1,0.23742105179716486,,0.5454545454545454
128,0,10,1,0.25363354444666997,,0.5454545454545454
128,0,11,1,0.2390970609511774,,0.6363636363636364
128,0,12,1,0.2473381554217417,,0.5454545454545454
128,0,13,1,0.225031876303895,,0.5454545454545454
128,0,14,1,0.2290515099414508,,0.5454545454545454
128,0,15,1,0.23370293602154799,,0.6363636363636364
128,0,16,1,0.238341325737439,,0.5454545454545454
128,0,17,1,0.24271410732694004,,0.7272727272727273
128,0,18,1,0.23976118380519915,,0.7272727272727273
128,0,19,0,0.23755458061709805,,0.7272727272727273
128,0,20,1,0.2538003633501433,,0.6363636363636364
128,0,21,1,0.2350809387387488,,0.7272727272727273
128,0,22,1,0.24136873135212766,,0.6363636363636364
128,0,23,1,0.23848419826708228,,0.5454545454545454
128,0,24,0,0.2301634671173655,,0.6363636363636364
128,0,25,1,0.2514665609233409,,0.7272727272727273
128,0,26,1,0.24747341448351076,,0.7272727272727273
128,0,27,0,0.2340192714396411,,0.6363636363636364
128,0,28,1,0.24544894129894393,,0.5454545454545454
128,0,29,1,0.2647370183292499,,0.7272727272727273
128,0,30,1,0.2270995681941773,,0.5454545454545454
128,0,31,1,0.2281444549002682,,0.5454545454545454
128,0,32,1,0.23085760833541344,,0.6363636363636364
128,0,33,1,0.2436760151041049,,0.7272727272727273
128,0,34,1,0.23757728485925372,,0.5454545454545454
128,0,35,1,0.2447799792473615,,0.5454545454545454
