N,SOA,Acc,Acc_lo,Acc_hi,Conf_mean,Conf_lo,Conf_hi,IgnLat_mean,IgnLat_lo,IgnLat_hi,Trials
64,0,0.9142857142857143,0.7762072603410349,0.9704176317330301,0.2601407710056627,0.25592960105636636,0.2644362075027278,5.84375,4.34296875,7.59375,35
64,1,0.9428571428571428,0.8139294257983507,0.9841868381428913,0.2611244447085122,0.25637858218734555,0.26587253253211274,5.714285714285714,4.085,7.543571428571425,35
64,2,0.8285714285714286,0.6731771770095504,0.9189735994629841,0.26174176331601345,0.2570523741259429,0.2663922072735304,6.7272727272727275,5.0,8.788636363636359,35
64,3,0.8,0.6410838693433439,0.8995755352620137,0.2556082961387933,0.2513726976164537,0.26032583464811904,6.171428571428572,4.599285714285714,7.857142857142857,35
64,4,0.8,0.6410838693433439,0.8995755352620137,0.2604380156715476,0.25553006023029934,0.26532589111460353,6.5,4.735294117647059,8.441911764705878,35
64,5,0.8285714285714286,0.6731771770095504,0.9189735994629841,0.2617908582365126,0.2569095550172683,0.26691040064570315,5.2727272727272725,3.3333333333333335,7.151515151515151,35
64,6,0.8,0.6410838693433439,0.8995755352620137,0.2608903133478095,0.25762441854310836,0.264577530852231,6.176470588235294,4.382352941176471,8.059558823529407,35
64,8,0.8857142857142857,0.7404853135378618,0.9546482066690264,0.2623486680018796,0.2583779009927902,0.2666058800115764,3.6363636363636362,2.5757575757575757,4.787878787878788,35
64,10,0.9428571428571428,0.8139294257983507,0.9841868381428913,0.2605144210415443,0.25679147243393036,0.26423271167862933,5.0,3.212121212121212,6.909090909090909,35
64,12,0.8285714285714286,0.6731771770095504,0.9189735994629841,0.2613659197843198,0.256473225157566,0.26656622445514117,4.382352941176471,2.8816176470588237,5.971323529411761,35
64,14,0.9142857142857143,0.7762072603410349,0.9704176317330301,0.26524195946911955,0.26041951564300636,0.2700519879125252,4.96969696969697,3.393939393939394,6.637121212121208,35
64,16,0.8571428571428571,0.7062444591340484,0.9373976892056628,0.2652339960747538,0.26016874503291293,0.27041075012870547,4.96969696969697,3.515151515151515,6.636363636363637,35
64,18,0.8571428571428571,0.7062444591340484,0.9373976892056628,0.25904288784403295,0.2554641067463417,0.26324990227892553,5.382352941176471,3.7933823529411765,7.117647058823529,35
64,20,0.9428571428571428,0.8139294257983507,0.9841868381428913,0.2611792582093595,0.2570420123593263,0.26559209122300065,4.0625,2.84375,5.5,35
64,22,0.8,0.6410838693433439,0.8995755352620137,0.2652500554452463,0.26138439058176005,0.26916891351811206,5.866666666666666,3.7333333333333334,8.0,35
64,24,0.9714285714285714,0.8546691276638632,0.9949385081445556,0.26334892241515945,0.25967571351762675,0.2672991602960411,6.181818181818182,4.453787878787878,8.212878787878784,35
64,26,0.9428571428571428,0.8139294257983507,0.9841868381428913,0.26165604665211445,0.25748299692655835,0.26601542129734024,5.225806451612903,3.8056451612903226,6.903225806451613,35
64,28,0.9142857142857143,0.7762072603410349,0.9704176317330301,0.26024695939015596,0.2569314134815296,0.2646686103726727,4.848484848484849,3.606060606060606,6.090909090909091,35
64,30,0.8857142857142857,0.7404853135378618,0.9546482066690264,0.258688384084064,0.2552196404133623,0.2621441823432135,6.4,4.914285714285715,7.885714285714286,35
64,32,0.9428571428571428,0.8139294257983507,0.9841868381428913,0.2605438374194865,0.25607698088714953,0.264946444908867,6.575757575757576,4.635606060606061,8.575757575757576,35
64,34,0.9142857142857143,0.7762072603410349,0.9704176317330301,0.2602103223504345,0.2569134181492933,0.2638393674653007,3.787878787878788,2.3636363636363638,5.393939393939394,35
64,36,0.8857142857142857,0.7404853135378618,0.9546482066690264,0.2640542700422398,0.25910509932920833,0.26971051381919314,4.7272727272727275,3.121212121212121,6.484848484848484,35
64,38,0.8571428571428571,0.7062444591340484,0.9373976892056628,0.2615355576595667,0.25849697309322617,0.2644809955996989,5.735294117647059,4.117647058823529,7.411764705882353,35
64,40,0.8857142857142857,0.7404853135378618,0.9546482066690264,0.2643168842935599,0.2600826394721627,0.26935115298495776,4.545454545454546,2.909090909090909,6.394696969696965,35
64,42,0.9428571428571428,0.8139294257983507,0.9841868381428913,0.2581382657275825,0.2549540526903535,0.26149190728618715,7.264705882352941,5.527941176470589,9.178676470588222,35
64,44,0.9428571428571428,0.8139294257983507,0.9841868381428913,0.2653821187221193,0.2607779294635723,0.27026950072538575,5.454545454545454,3.4840909090909093,7.454545454545454,35
64,46,1.0,0.9010990076755959,0.9999999999999999,0.2578926933683049,0.2537981882836997,0.2617486007648592,6.606060606060606,4.968939393939394,8.272727272727273,35
64,48,0.8571428571428571,0.7062444591340484,0.9373976892056628,0.2635696571819177,0.25839733383736396,0.2696716021920406,5.84375,4.34375,7.3125,35
64,50,0.8857142857142857,0.7404853135378618,0.9546482066690264,0.2622516077831027,0.2583794540999356,0.26660077617053096,5.205882352941177,3.6169117647058826,6.970588235294118,35
64,52,0.9428571428571428,0.8139294257983507,0.9841868381428913,0.2607621656177021,0.25586977419130474,0.26606502458205267,5.71875,4.1875,7.375,35
64,54,0.9142857142857143,0.7762072603410349,0.9704176317330301,0.2613008528265917,0.2572977278056907,0.2651719517080023,6.0,4.257142857142857,7.772142857142853,35
64,56,0.8571428571428571,0.7062444591340484,0.9373976892056628,0.25698477179747614,0.2533905079288101,0.26079545671142157,5.15625,3.62421875,6.9375,35
64,58,0.8571428571428571,0.7062444591340484,0.9373976892056628,0.2629389981250532,0.25876577869737866,0.2673558103779446,6.171428571428572,4.685714285714286,8.057142857142857,35
64,60,0.8,0.6410838693433439,0.8995755352620137,0.26298097947086957,0.2584307997058009,0.2681689679032184,5.21875,3.5625,7.15625,35
64,62,1.0,0.9010990076755959,0.9999999999999999,0.2614344032664049,0.25714982738341186,0.26600438212209027,5.457142857142857,3.8285714285714287,7.4,35
64,64,0.9428571428571428,0.8139294257983507,0.9841868381428913,0.26171836450261876,0.2578312125605977,0.26578612975296445,5.088235294117647,3.6176470588235294,6.794117647058823,35
