N,Threshold50_linear,Threshold50_logistic,Threshold50_lo,Threshold50_hi,LogisticSlope,Pattern,Modules,InterFrac,GW_tau,GW_theta,DegreeFrac,RewireP,Sync_mean
64,0.0,12.0,0.0,2.440677966101695,6.347755631020408,small_world,4,0.05,0.9,0.55,0.38,0.15,0.6077441077441078
