N,SOA,Acc,Acc_lo,Acc_hi,Conf_mean,Conf_lo,Conf_hi,IgnLat_mean,IgnLat_lo,IgnLat_hi,Trials
64,0,0.9142857142857143,0.7762072603410349,0.9704176317330301,0.2628190008254054,0.2578891048447773,0.2681015954654638,5.53125,4.09375,7.0625,35
64,1,0.8857142857142857,0.7404853135378618,0.9546482066690264,0.26286738213826705,0.25765578082234847,0.2686470663257513,5.848484848484849,4.303030303030303,7.636363636363637,35
64,2,0.8285714285714286,0.6731771770095504,0.9189735994629841,0.25937000909557456,0.2554070197113345,0.26355048844652307,7.032258064516129,5.064516129032258,9.064516129032258,35
64,3,0.9142857142857143,0.7762072603410349,0.9704176317330301,0.25874672212416083,0.2546323953747039,0.2636503458196353,7.393939393939394,5.666666666666667,9.273484848484845,35
64,4,0.8571428571428571,0.7062444591340484,0.9373976892056628,0.261565756886245,0.25585000673522723,0.2672914091534099,7.470588235294118,5.527941176470589,9.58897058823529,35
64,5,0.8857142857142857,0.7404853135378618,0.9546482066690264,0.2593430154050497,0.255520334586697,0.26367928633008564,5.71875,4.09296875,7.532031249999996,35
64,6,0.9142857142857143,0.7762072603410349,0.9704176317330301,0.2614999156718181,0.25777103834050885,0.26562599983916696,4.483870967741935,2.806451612903226,6.387096774193548,35
64,8,0.8571428571428571,0.7062444591340484,0.9373976892056628,0.26280700150970554,0.2589886630553257,0.2664996702060329,4.0625,2.84296875,5.6875,35
64,10,0.9428571428571428,0.8139294257983507,0.9841868381428913,0.26400652588607454,0.25954823218481093,0.268940020206503,4.0625,2.71875,5.500781249999996,35
64,12,0.8285714285714286,0.6731771770095504,0.9189735994629841,0.25928115969167587,0.255896171797547,0.26297999965724633,6.571428571428571,4.685714285714286,8.457142857142857,35
64,14,0.8571428571428571,0.7062444591340484,0.9373976892056628,0.2644136202170544,0.25928985675871463,0.26998746450569144,5.742857142857143,3.914285714285714,7.5442857142857065,35
64,16,0.8857142857142857,0.7404853135378618,0.9546482066690264,0.2605874362531142,0.25709003693489607,0.26427530900794083,4.96875,3.75,6.375,35
64,18,0.8571428571428571,0.7062444591340484,0.9373976892056628,0.2628339736738212,0.2583225055866997,0.26739714198144054,4.057142857142857,2.857142857142857,5.372857142857135,35
64,20,0.8,0.6410838693433439,0.8995755352620137,0.26325408230150993,0.2588871969609389,0.2679739061990281,4.96875,3.15625,6.8125,35
