N,SOA,trial,hit,conf,lat,sync
64,0,0,1,0.26655494940845836,1.0,0.5454545454545454
64,0,1,1,0.25930876100162115,2.0,0.7272727272727273
64,0,2,1,0.23841741724933482,7.0,0.5454545454545454
64,0,3,1,0.2822306888622732,2.0,0.6363636363636364
64,0,4,1,0.259500871813958,12.0,0.6363636363636364
64,0,5,1,0.26917571887146585,0.0,0.6363636363636364
64,0,6,1,0.2697523569452803,4.0,0.5454545454545454
64,0,7,0,0.24587579653560437,10.0,0.6363636363636364
64,0,8,1,0.24824171913762633,13.0,0.5454545454545454
64,0,9,1,0.26451803633445625,2.0,0.5454545454545454
64,0,10,1,0.2567619641730927,8.0,0.5454545454545454
64,0,11,1,0.25696432704816596,4.0,0.5454545454545454
64,0,12,1,0.25982184943706477,0.0,0.5454545454545454
64,0,13,1,0.2560749379432056,3.0,0.6363636363636364
64,0,14,1,0.2627615086594144,9.0,0.6363636363636364
64,0,15,1,0.25620485185960196,9.0,0.6363636363636364
64,0,16,1,0.2549842630908336,3.0,0.6363636363636364
64,0,17,1,0.24726140826037057,11.0,0.6363636363636364
64,0,18,1,0.2951188571797042,18.0,0.7272727272727273
64,0,19,1,0.2872817120497541,4.0,0.5454545454545454
64,0,20,1,0.26131612344396093,,0.5454545454545454
64,0,21,1,0.29693818764485364,5.0,0.6363636363636364
64,0,22,1,0.27052211159047623,5.0,0.7272727272727273
64,0,23,1,0.2608684100753688,2.0,0.5454545454545454
64,0,24,0,0.2544396299805028,0.0,0.6363636363636364
64,0,25,1,0.25588385583457396,5.0,0.5454545454545454
64,0,26,1,0.2603624631434198,11.0,0.6363636363636364
64,0,27,1,0.25772377726550966,5.0,0.5454545454545454
64,0,28,1,0.2566103118746313,4.0,0.6363636363636364
64,0,29,1,0.29625743377029895,,0.5454545454545454
64,0,30,1,0.253474669771627,4.0,0.6363636363636364
64,0,31,1,0.2865915908180396,1.0,0.5454545454545454
64,0,32,0,0.2459288335616697,,0.7272727272727273
64,0,33,1,0.23904996458000438,7.0,0.6363636363636364
64,0,34,1,0.26588566967296484,6.0,0.6363636363636364
64,1,0,0,0.31223251460520934,5.0,0.7272727272727273
64,1,1,1,0.24073659013078896,,0.5454545454545454
64,1,2,1,0.24859729295712996,17.0,0.6363636363636364
64,1,3,1,0.25314894822026673,11.0,0.6363636363636364
64,1,4,1,0.2787728724113837,0.0,0.6363636363636364
64,1,5,1,0.25565233058350284,0.0,0.5454545454545454
64,1,6,0,0.2614969137991456,11.0,0.6363636363636364
64,1,7,1,0.26463752806625335,6.0,0.5454545454545454
64,1,8,1,0.2637762879222807,1.0,0.5454545454545454
64,1,9,1,0.2850647224910933,0.0,0.6363636363636364
64,1,10,1,0.2871137830771988,5.0,0.5454545454545454
64,1,11,1,0.2590098938864209,4.0,0.7272727272727273
64,1,12,1,0.23411322472745769,6.0,0.6363636363636364
64,1,13,1,0.2497174777035572,6.0,0.5454545454545454
64,1,14,1,0.28546864308008896,3.0,0.6363636363636364
64,1,15,1,0.2511001392845376,4.0,0.5454545454545454
64,1,16,1,0.2540923219268498,1.0,0.5454545454545454
64,1,17,1,0.27711773654120275,11.0,0.6363636363636364
64,1,18,1,0.28404082711289846,5.0,0.5454545454545454
64,1,19,1,0.2507511079209722,15.0,0.5454545454545454
64,1,20,1,0.2732491357984985,4.0,0.5454545454545454
64,1,21,1,0.2562951341728663,4.0,0.5454545454545454
64,1,22,1,0.26860883279343006,5.0,0.7272727272727273
64,1,23,1,0.24361228324791928,9.0,0.6363636363636364
64,1,24,1,0.23604165540538993,7.0,0.6363636363636364
64,1,25,1,0.26680517458330194,,0.5454545454545454
