N,SOA,trial,hit,conf,lat,sync
128,0,0,0,0.24037707090040716,,0.7272727272727273
128,0,1,1,0.24478060510075667,,0.6363636363636364
128,0,2,1,0.234892405788162,,0.5454545454545454
128,0,3,0,0.23506233397211201,,0.6363636363636364
128,0,4,1,0.23140258089955898,,0.6363636363636364
128,0,5,1,0.25384015879513255,,0.6363636363636364
128,0,6,1,0.24194275141902638,,0.5454545454545454
128,0,7,1,0.2346704711150333,,0.6363636363636364
128,0,8,1,0.24866858895617272,,0.6363636363636364
128,0,9,1,0.2444119766652203,,0.5454545454545454
128,0,10,1,0.24066145842209555,,0.5454545454545454
128,0,11,1,0.24510261798968475,,0.7272727272727273
128,0,12,1,0.24832205410361124,,0.6363636363636364
128,0,13,1,0.23006662786324844,,0.7272727272727273
128,0,14,1,0.23213650627808888,,0.6363636363636364
128,0,15,0,0.23559834212525793,,0.6363636363636364
128,0,16,1,0.24373935164564722,,0.7272727272727273
128,0,17,0,0.24417748450646176,,0.6363636363636364
128,0,18,0,0.24397826606773496,,0.8181818181818181
128,0,19,1,0.2668519649593899,,0.6363636363636364
128,0,20,1,0.2368643799414735,,0.5454545454545454
128,0,21,0,0.2525695263802028,,0.6363636363636364
128,0,22,1,0.25200166559520404,,0.6363636363636364
128,0,23,1,0.23037562116110907,,0.5454545454545454
128,0,24,1,0.24901370715906185,,0.6363636363636364
128,0,25,1,0.24212034625083675,,0.5454545454545454
128,0,26,1,0.2409438450130514,,0.5454545454545454
128,0,27,0,0.2512680444013749,,0.7272727272727273
128,0,28,1,0.23680586299979045,,0.6363636363636364
128,0,29,0,0.2621456235049988,,0.6363636363636364
128,0,30,1,0.2380337411653927,,0.5454545454545454
128,0,31,0,0.2503936168713541,,0.8181818181818181
128,0,32,1,0.24218661977776498,,0.5454545454545454
128,0,33,1,0.2394564054797076,,0.6363636363636364
128,0,34,1,0.2546064922608458,,0.6363636363636364
128,0,35,0,0.27676121969800477,,0.7272727272727273
128,0,36,1,0.2291616840538381,,0.6363636363636364
128,0,37,1,0.2282894787673053,,0.6363636363636364
128,0,38,1,0.26763954644209503,,0.6363636363636364
128,0,39,1,0.2581917801771085,,0.5454545454545454
128,0,40,1,0.2399872668894247,,0.7272727272727273
128,0,41,1,0.22617795484885259,,0.5454545454545454
128,0,42,1,0.2474711459550565,,0.6363636363636364
128,0,43,1,0.23474323669409758,,0.6363636363636364
128,0,44,1,0.235156327244861,,0.7272727272727273
128,0,45,1,0.22674190033041997,,0.6363636363636364
128,0,46,1,0.2432258884397095,,0.6363636363636364
128,0,47,1,0.2334410228333054,,0.5454545454545454
128,0,48,1,0.25137906520508574,,0.6363636363636364
128,0,49,1,0.22962130982649817,,0.7272727272727273
128,0,50,1,0.23007076116602568,,0.6363636363636364
128,0,51,1,0.23736866366683185,,0.6363636363636364
128,0,52,0,0.23163723420184415,,0.8181818181818181
128,0,53,1,0.23754764470072928,,0.7272727272727273
128,0,54,1,0.24686959761461758,,0.6363636363636364
128,0,55,1,0.2342578499470542,,0.7272727272727273
128,0,56,1,0.23094162419831296,,0.5454545454545454
128,0,57,1,0.2394200493689524,,0.6363636363636364
128,0,58,1,0.25072388615108165,,0.6363636363636364
128,0,59,1,0.25908197950870226,,0.7272727272727273
128,1,0,1,0.24300821421886776,,0.5454545454545454
128,1,1,1,0.2408256589806385,,0.7272727272727273
128,1,2,1,0.25061780716781434,,0.7272727272727273
128,1,3,1,0.2613236164506314,,0.7272727272727273
128,1,4,1,0.2415159872446651,,0.5454545454545454
128,1,5,1,0.23599714544418968,,0.6363636363636364
128,1,6,1,0.241417431178988,,0.6363636363636364
128,1,7,1,0.23834679383863785,,0.6363636363636364
128,1,8,1,0.2460879160711441,,0.6363636363636364
128,1,9,1,0.2454595031202768,,0.6363636363636364
128,1,10,1,0.2413289216963989,,0.6363636363636364
128,1,11,1,0.23505867533149674,,0.5454545454545454
128,1,12,1,0.24896258801066878,,0.6363636363636364
128,1,13,1,0.23773065026787535,,0.5454545454545454
128,1,14,1,0.2435504208827201,,0.6363636363636364
128,1,15,1,0.24144629391623637,,0.5454545454545454
128,1,16,0,0.24651732815170244,,0.7272727272727273
128,1,17,1,0.2401681615351732,,0.7272727272727273
128,1,18,1,0.22799947490508324,,0.5454545454545454
128,1,19,1,0.25125557098398293,,0.7272727272727273
128,1,20,1,0.23310224380465833,,0.6363636363636364
128,1,21,1,0.24514851259831577,,0.7272727272727273
128,1,22,1,0.23861760325895362,,0.6363636363636364
128,1,23,1,0.2375485290408297,,0.6363636363636364
128,1,24,0,0.2562829270730846,,0.6363636363636364
128,1,25,1,0.24373703710762273,,0.5454545454545454
128,1,26,1,0.23394334559752444,,0.6363636363636364
128,1,27,1,0.2568252545785755,,0.7272727272727273
128,1,28,1,0.2349569328012889,,0.7272727272727273
128,1,29,1,0.24612611056380618,,0.8181818181818181
128,1,30,1,0.2277498014318544,,0.5454545454545454
128,1,31,1,0.2384452962274037,,0.6363636363636364
128,1,32,1,0.23691208436306474,,0.6363636363636364
128,1,33,1,0.24228225441296972,,0.6363636363636364
128,1,34,1,0.2706071198697562,,0.6363636363636364
128,1,35,1,0.26126737694890273,,0.6363636363636364
128,1,36,1,0.25051849905026635,,0.7272727272727273
128,1,37,1,0.26941203061503755,,0.5454545454545454
128,1,38,1,0.23211941930703126,,0.6363636363636364
128,1,39,1,0.24185244077429852,,0.5454545454545454
128,1,40,1,0.23864177082744717,,0.6363636363636364
128,1,41,1,0.23352594230937257,,0.6363636363636364
128,1,42,0,0.23701945288348406,,0.6363636363636364
128,1,43,1,0.2648082026889032,,0.6363636363636364
128,1,44,1,0.23775315575038308,,0.7272727272727273
128,1,45,1,0.22816610279561794,,0.6363636363636364
128,1,46,1,0.24525055187262287,,0.5454545454545454
128,1,47,1,0.23392884340397904,,0.6363636363636364
128,1,48,1,0.24374551187486498,,0.6363636363636364
128,1,49,1,0.2528896029199463,,0.6363636363636364
128,1,50,1,0.24537395610286564,,0.5454545454545454
128,1,51,1,0.24894948944097778,,0.6363636363636364
128,1,52,1,0.23381310653161805,,0.5454545454545454
128,1,53,1,0.26234906461904534,,0.6363636363636364
128,1,54,1,0.25103119690307685,,0.6363636363636364
128,1,55,1,0.27509176128652957,,0.6363636363636364
128,1,56,1,0.23618914930540452,,0.6363636363636364
128,1,57,1,0.23834019283032515,,0.5454545454545454
128,1,58,1,0.23758002834567088,,0.6363636363636364
128,1,59,1,0.22754209074004095,,0.5454545454545454
128,2,0,0,0.24533374780842948,,0.6363636363636364
128,2,1,1,0.2536983390613654,,0.7272727272727273
128,2,2,0,0.2250128071725044,,0.7272727272727273
128,2,3,1,0.244453856223943,,0.6363636363636364
128,2,4,1,0.2363511761997598,,0.5454545454545454
128,2,5,0,0.25109187313441667,,0.6363636363636364
128,2,6,1,0.24738099291790216,,0.6363636363636364
128,2,7,1,0.2409475632545053,,0.6363636363636364
128,2,8,1,0.23274814176183944,,0.6363636363636364
128,2,9,1,0.2264642298088848,,0.6363636363636364
128,2,10,0,0.24460292171977505,,0.6363636363636364
128,2,11,1,0.22829583022451932,,0.5454545454545454
128,2,12,1,0.2484625388620775,,0.6363636363636364
128,2,13,0,0.24404830183134477,,0.6363636363636364
128,2,14,0,0.2507358357928844,,0.6363636363636364
128,2,15,1,0.2582201979148377,,0.5454545454545454
128,2,16,0,0.23890129482810604,,0.6363636363636364
128,2,17,0,0.24460437776377514,,0.6363636363636364
128,2,18,1,0.24615213672663566,,0.6363636363636364
128,2,19,1,0.23946688371273198,,0.6363636363636364
128,2,20,1,0.22827095719801394,,0.7272727272727273
128,2,21,1,0.24906369077621743,,0.5454545454545454
128,2,22,0,0.2293844966890215,,0.7272727272727273
128,2,23,1,0.2562072294498143,,0.5454545454545454
128,2,24,0,0.23290784525854524,,0.7272727272727273
128,2,25,0,0.23846228595546862,,0.6363636363636364
128,2,26,0,0.24129894159658705,,0.6363636363636364
128,2,27,1,0.2480286289037959,,0.6363636363636364
128,2,28,1,0.24751379286816108,,0.5454545454545454
128,2,29,0,0.2416251743342678,,0.6363636363636364
128,2,30,0,0.23396208754059766,,0.7272727272727273
128,2,31,1,0.23410463888942265,,0.6363636363636364
128,2,32,1,0.23769087057898772,,0.6363636363636364
128,2,33,1,0.25076900288828474,,0.5454545454545454
128,2,34,1,0.23057784392910266,,0.6363636363636364
128,2,35,1,0.2404992477987778,,0.6363636363636364
128,2,36,1,0.23103773109863035,,0.7272727272727273
128,2,37,1,0.2370447211709172,,0.6363636363636364
128,2,38,1,0.23409855168353272,,0.6363636363636364
128,2,39,1,0.2313603929515544,,0.7272727272727273
128,2,40,1,0.2245204368276179,,0.6363636363636364
128,2,41,0,0.2398168860091644,,0.6363636363636364
128,2,42,0,0.2518110963431707,,0.6363636363636364
128,2,43,1,0.27234007208108574,,0.7272727272727273
128,2,44,1,0.2617627137613899,,0.7272727272727273
128,2,45,1,0.2342613703734074,,0.7272727272727273
128,2,46,1,0.247106627193528,,0.5454545454545454
128,2,47,1,0.24526976411956633,,0.6363636363636364
128,2,48,0,0.24043042934241443,,0.6363636363636364
128,2,49,1,0.23257666020410522,,0.6363636363636364
128,2,50,1,0.24200275246400121,,0.7272727272727273
128,2,51,1,0.2404723222254144,,0.5454545454545454
128,2,52,1,0.2529877454509208,,0.7272727272727273
128,2,53,1,0.22263054217600192,,0.7272727272727273
128,2,54,0,0.2404343004165686,,0.7272727272727273
128,2,55,1,0.23122313385980114,,0.7272727272727273
128,2,56,1,0.23182807998359428,,0.7272727272727273
128,2,57,1,0.25060682178056565,,0.5454545454545454
128,2,58,1,0.2317503230073556,,0.7272727272727273
128,2,59,0,0.23367364920636818,,0.6363636363636364
128,3,0,1,0.2458239872869835,,0.6363636363636364
128,3,1,1,0.2328285693118883,,0.6363636363636364
128,3,2,1,0.23831207791650805,,0.5454545454545454
128,3,3,1,0.2418266377841246,,0.5454545454545454
128,3,4,1,0.23616568565924262,,0.5454545454545454
128,3,5,1,0.23711906225511137,,0.7272727272727273
128,3,6,1,0.23289908780504556,,0.7272727272727273
128,3,7,1,0.2392347218915635,,0.7272727272727273
128,3,8,1,0.25917672309077894,,0.7272727272727273
128,3,9,0,0.2670832635917572,,0.6363636363636364
128,3,10,1,0.24239198961112152,,0.6363636363636364
128,3,11,1,0.24090491522376048,,0.6363636363636364
128,3,12,1,0.2583079870778718,,0.6363636363636364
128,3,13,1,0.24188375954563707,,0.7272727272727273
128,3,14,1,0.2304287710379827,,0.6363636363636364
128,3,15,1,0.2301402398460081,,0.7272727272727273
128,3,16,1,0.25367011398881634,,0.6363636363636364
128,3,17,0,0.2323485063169212,,0.6363636363636364
128,3,18,1,0.23667264419036774,,0.7272727272727273
128,3,19,1,0.2337646274282994,,0.6363636363636364
128,3,20,1,0.2358362703760816,,0.6363636363636364
128,3,21,1,0.24422258178284675,,0.6363636363636364
128,3,22,1,0.2802519632870476,,0.6363636363636364
128,3,23,1,0.24016168596725615,,0.7272727272727273
128,3,24,0,0.26363468459503503,,0.8181818181818181
128,3,25,1,0.2454312194344749,,0.6363636363636364
128,3,26,0,0.2528466411753819,,0.7272727272727273
128,3,27,1,0.23335452964174655,,0.5454545454545454
128,3,28,0,0.23505836950158526,,0.6363636363636364
128,3,29,1,0.22257614903896403,,0.5454545454545454
128,3,30,0,0.23802313271960382,,0.6363636363636364
128,3,31,1,0.23493044542557456,,0.6363636363636364
128,3,32,1,0.23134994779516602,,0.5454545454545454
128,3,33,0,0.24296580701627224,,0.6363636363636364
128,3,34,0,0.26940313355965756,,0.6363636363636364
128,3,35,1,0.23994691014019104,,0.6363636363636364
128,3,36,1,0.23872233748343621,,0.6363636363636364
128,3,37,1,0.24649638405392998,,0.6363636363636364
128,3,38,0,0.25318708191808786,,0.7272727272727273
128,3,39,1,0.23037160192223935,,0.7272727272727273
128,3,40,1,0.24391281791627747,,0.5454545454545454
128,3,41,1,0.25547699885451847,,0.6363636363636364
128,3,42,1,0.23519074051240144,,0.5454545454545454
128,3,43,0,0.24860002577583745,,0.6363636363636364
128,3,44,0,0.24496528704495685,,0.7272727272727273
128,3,45,0,0.23157533671569736,,0.7272727272727273
128,3,46,1,0.23975643203534897,,0.6363636363636364
128,3,47,0,0.24753240063390802,,0.7272727272727273
128,3,48,1,0.23031391336747337,,0.5454545454545454
128,3,49,1,0.23520872738626208,,0.6363636363636364
128,3,50,0,0.23412844176470043,,0.7272727272727273
128,3,51,1,0.24303309763539496,,0.7272727272727273
128,3,52,1,0.2313094833050944,,0.6363636363636364
128,3,53,1,0.22937196540171875,,0.5454545454545454
128,3,54,1,0.23389732166922952,,0.7272727272727273
128,3,55,0,0.25632729670731924,,0.6363636363636364
128,3,56,0,0.23225020686446632,,0.7272727272727273
128,3,57,1,0.2388927566654272,,0.5454545454545454
128,3,58,0,0.2536936272158831,,0.6363636363636364
128,3,59,1,0.25504391311173086,,0.6363636363636364
128,4,0,1,0.2414109736706361,,0.5454545454545454
128,4,1,1,0.24380991789881667,,0.8181818181818181
128,4,2,1,0.23584858591334773,,0.6363636363636364
128,4,3,1,0.2496234976327837,,0.6363636363636364
128,4,4,0,0.23133326198829637,,0.8181818181818181
128,4,5,0,0.23267160535733775,,0.7272727272727273
128,4,6,0,0.2365465301807854,,0.7272727272727273
128,4,7,1,0.24375474995029578,,0.6363636363636364
128,4,8,1,0.24628962241435576,,0.7272727272727273
128,4,9,1,0.22890909056660136,,0.6363636363636364
128,4,10,0,0.2249630531475833,,0.6363636363636364
128,4,11,1,0.24669853939993278,,0.6363636363636364
128,4,12,1,0.24853385533066097,,0.8181818181818181
128,4,13,0,0.2556270430771113,,0.6363636363636364
128,4,14,1,0.26284341457043287,,0.7272727272727273
128,4,15,1,0.25203321417416935,,0.7272727272727273
128,4,16,1,0.24558248531286456,,0.7272727272727273
128,4,17,1,0.2413720224537353,,0.6363636363636364
128,4,18,0,0.24494316754457546,,0.7272727272727273
128,4,19,1,0.23664777474471396,,0.8181818181818181
128,4,20,1,0.24325824203677768,,0.6363636363636364
128,4,21,1,0.23955148038102841,,0.8181818181818181
128,4,22,1,0.2593847385284687,,0.7272727272727273
128,4,23,1,0.2416232723189065,,0.7272727272727273
128,4,24,0,0.2312497944861968,,0.7272727272727273
128,4,25,1,0.23092442348679668,,0.6363636363636364
128,4,26,1,0.2525200576300735,,0.6363636363636364
128,4,27,1,0.23331653877851316,,0.7272727272727273
128,4,28,1,0.24653985283255286,,0.7272727272727273
128,4,29,1,0.2299773269334835,,0.6363636363636364
128,4,30,0,0.23724019270911692,,0.7272727272727273
128,4,31,1,0.23016929516658124,,0.7272727272727273
128,4,32,1,0.24195249149257175,,0.6363636363636364
128,4,33,1,0.23715847372574675,,0.6363636363636364
128,4,34,1,0.23697043849971583,,0.6363636363636364
128,4,35,1,0.24259743423082664,,0.7272727272727273
128,4,36,1,0.2524116113282176,,0.7272727272727273
128,4,37,0,0.2361227681403902,,0.6363636363636364
128,4,38,0,0.25443793724557096,,0.7272727272727273
128,4,39,1,0.2577668971333525,,0.7272727272727273
128,4,40,1,0.25116867445921653,,0.7272727272727273
128,4,41,0,0.23197361929642807,,0.7272727272727273
128,4,42,0,0.22563550778493552,,0.6363636363636364
128,4,43,0,0.23261989986540474,,0.7272727272727273
128,4,44,1,0.24099691081272534,,0.8181818181818181
128,4,45,1,0.22654423503037305,,0.6363636363636364
128,4,46,1,0.21952999647261462,,0.6363636363636364
128,4,47,1,0.2491070614534352,,0.7272727272727273
128,4,48,1,0.24334882537738917,,0.6363636363636364
128,4,49,1,0.22579654248475603,,0.6363636363636364
128,4,50,0,0.2639053468946518,,0.6363636363636364
128,4,51,1,0.24789694416561614,,0.6363636363636364
