N,SOA,trial,hit,conf,lat,sync
64,0,0,1,0.2617382291650868,5.0,0.5454545454545454
64,0,1,1,0.2636377138551759,2.0,0.5454545454545454
64,0,2,1,0.27713316225312146,4.0,0.5454545454545454
64,0,3,1,0.2768274046774684,2.0,0.7272727272727273
64,0,4,1,0.26204557840836645,17.0,0.7272727272727273
64,0,5,1,0.2678160229190146,0.0,0.6363636363636364
64,0,6,1,0.2799717615790416,4.0,0.5454545454545454
64,0,7,1,0.24123332044391446,10.0,0.5454545454545454
64,0,8,1,0.2672196851651105,17.0,0.5454545454545454
64,0,9,1,0.25860173339601517,2.0,0.6363636363636364
64,0,10,1,0.2513656795164235,7.0,0.5454545454545454
64,0,11,1,0.25556035790279297,2.0,0.5454545454545454
64,0,12,0,0.2724197562226575,13.0,0.6363636363636364
64,0,13,0,0.2869848918722317,4.0,0.7272727272727273
64,0,14,1,0.2605264755871906,7.0,0.6363636363636364
64,0,15,1,0.25571638753647685,6.0,0.5454545454545454
64,0,16,1,0.29041349541013584,17.0,0.5454545454545454
64,0,17,1,0.2540206906661218,16.0,0.6363636363636364
64,0,18,1,0.262279626144885,0.0,0.5454545454545454
64,0,19,1,0.26001901036087294,16.0,0.6363636363636364
64,0,20,1,0.25245243778127613,17.0,0.5454545454545454
64,0,21,1,0.2740271486102553,3.0,0.5454545454545454
64,0,22,0,0.25192581942260084,10.0,0.7272727272727273
64,0,23,1,0.24463407062075498,7.0,0.6363636363636364
64,0,24,1,0.2596065960116802,18.0,0.5454545454545454
64,0,25,1,0.24138683416075596,,0.6363636363636364
64,0,26,0,0.25624760994021556,2.0,0.7272727272727273
64,0,27,1,0.29183989985048014,6.0,0.5454545454545454
64,0,28,1,0.25307293518857,,0.6363636363636364
64,0,29,1,0.24262657640536459,7.0,0.6363636363636364
64,0,30,1,0.24266944047519676,7.0,0.5454545454545454
64,0,31,1,0.2798826962261383,3.0,0.5454545454545454
64,0,32,1,0.24979057175009015,11.0,0.6363636363636364
64,0,33,1,0.24608913793071022,7.0,0.6363636363636364
64,0,34,1,0.24678456251248926,21.0,0.7272727272727273
64,1,0,0,0.294089807653938,4.0,0.6363636363636364
64,1,1,1,0.28570413090967023,6.0,0.5454545454545454
64,1,2,1,0.2602739793568669,7.0,0.6363636363636364
64,1,3,1,0.26463946318470216,7.0,0.6363636363636364
