N,SOA,trial,hit,conf,lat,conf_cal
32,0,0,0,0.22335468816001733,,0.4065409267346193
32,0,1,0,0.2517675279176957,,0.41808913964597016
32,0,2,1,0.28007330981738343,,0.42884246005833915
32,0,3,1,0.2701537041118006,,0.4251480130949211
32,0,4,0,0.24239650298396886,,0.4143734962127462
32,0,5,0,0.24763106302056556,,0.4164594996407911
32,0,6,0,0.2933537547956117,,0.43367784021071276
32,0,7,0,0.2541622777915833,,0.4190252886437678
32,0,8,0,0.2406448447615362,,0.41366932353249547
32,0,9,0,0.2577504428789329,,0.42041823035664877
32,0,10,1,0.31558394224742364,,0.44152231965335803
32,0,11,0,0.2760586350162241,,0.4273561908774545
32,0,12,0,0.23809942775541548,,0.41264042053563416
32,0,13,0,0.23291169063144396,,0.4105221592515432
32,0,14,0,0.3111304604752162,,0.4399736668891468
32,0,15,0,0.2914907581585339,,0.4330067169348144
32,0,16,1,0.24995720295687426,,0.41737791988737666
32,0,17,1,0.23355616871566393,,0.4107869008665388
32,0,18,0,0.2844061679660283,,0.43043341597890256
32,0,19,0,0.27951988347248335,,0.4286382805519944
32,0,20,0,0.27619821181462917,,0.4274080641635252
32,0,21,0,0.24461956268818189,,0.4152627100787865
32,0,22,1,0.2231619575036031,,0.40645953696691184
32,0,23,0,0.2794560361075869,,0.4286147105484742
32,0,24,0,0.26028282608003833,,0.4213944600395676
32,0,25,0,0.2807387746851739,,0.42908768063545233
32,0,26,1,0.29190677816446825,,0.43315678002988145
32,0,27,0,0.30476158527410674,,0.4377396962321954
32,0,28,1,0.2989985312560321,,0.43569773942969037
32,0,29,0,0.2575667655475272,,0.42034720468842185
32,0,30,0,0.27483160845317567,,0.4268995386122217
32,0,31,0,0.23641216706358179,,0.4119546513712169
32,0,32,0,0.2496880364134807,,0.4172719095906748
32,0,33,0,0.24986253422992416,,0.4173406427551051
32,0,34,1,0.23918793505020466,,0.4130812398806693
32,0,35,0,0.22932085838391722,,0.40903862643866706
32,0,36,0,0.2481260504927728,,0.41665536709872597
32,0,37,0,0.25622498788469783,,0.41982744983243386
32,0,38,0,0.2570458727623993,,0.4201456199581811
32,0,39,1,0.226916240011125,,0.4080369692515202
32,0,40,0,0.2492954091557715,,0.4171171516249127
32,0,41,0,0.2794324825713379,,0.42860601473380605
32,0,42,0,0.26783487833847097,,0.4242734167995182
32,0,43,1,0.2893021045375378,,0.4322153610959771
32,0,44,1,0.24015390837419884,,0.41347140160702817
32,0,45,1,0.2637082185931887,,0.4227061709502612
32,0,46,0,0.2612398313999753,,0.4217619382085674
32,0,47,1,0.2482001543530476,,0.4166846698529659
32,0,48,0,0.2849753389741795,,0.4306414209291606
32,0,49,0,0.2893771144663978,,0.4322425353576642
32,0,50,0,0.24037665542286524,,0.41356123327764976
32,0,51,1,0.24543555777150716,,0.41558786973954187
32,0,52,0,0.25312510441034813,,0.41862048692800785
32,0,53,1,0.2716496177506144,,0.4257099689934129
32,0,54,1,0.28640189293523377,,0.4311617711145516
32,0,55,0,0.2285277429449372,,0.40870898696406804
32,0,56,1,0.23843691630359704,,0.4127772280942054
32,0,57,0,0.2518034987840928,,0.4181032404332559
32,0,58,0,0.2698624261586281,,0.4250383863920974
32,0,59,0,0.2468207489829188,,0.41613834611694983
32,1,0,0,0.25347566833428986,,0.4187574197236978
32,1,1,0,0.2328797236706817,,0.41050901580288685
32,1,2,0,0.27657066478414016,,0.42754641368443697
32,1,3,0,0.2975382263004441,,0.4351771136691839
32,1,4,0,0.2786950590994789,,0.4283335576342611
32,1,5,0,0.2710989236508094,,0.4255032991712766
32,1,6,0,0.27073323922549763,,0.4253659302805835
32,1,7,1,0.2575929299358678,,0.42035732393994407
32,1,8,0,0.2511976458905342,,0.41786558185476813
32,1,9,0,0.26127930465044313,,0.4217770785925456
32,1,10,0,0.2860991765497019,,0.4310514696368383
32,1,11,0,0.25718758125447394,,0.42020048471621907
32,1,12,0,0.25635881832539514,,0.4198793626798294
32,1,13,1,0.2659697947522602,,0.42356681619406633
32,1,14,0,0.25719628358513896,,0.4202038533857404
32,1,15,1,0.24701495029398038,,0.41621537231649025
32,1,16,0,0.2773908468225765,,0.4278507092049184
32,1,17,0,0.2575948257994059,,0.42035805715431945
32,1,18,1,0.2787031058683703,,0.42833653283714085
32,1,19,1,0.2546956216765204,,0.4192330674444544
32,1,20,0,0.271704645227404,,0.4257306072161467
32,1,21,0,0.2386125320382929,,0.41284837006107383
32,1,22,0,0.308047269145366,,0.4388950871184581
32,1,23,1,0.27102723158039793,,0.4254763764087159
32,1,24,0,0.2740922897998693,,0.42662384160503053
32,1,25,0,0.23665540247769395,,0.41205369843219414
32,1,26,0,0.27487997860171226,,0.4269175616847316
32,1,27,0,0.2420184401527571,,0.41422177806633736
32,1,28,1,0.2923987301601219,,0.43333408634047116
32,1,29,0,0.24953957985494518,,0.41721341114601673
32,1,30,0,0.26909185182135514,,0.42474804483178663
32,1,31,0,0.2449654011529971,,0.4154006009401792
32,1,32,0,0.24304553084735084,,0.414633616767677
32,1,33,0,0.24874090307279828,,0.4168983377759278
32,1,34,0,0.2416222243211568,,0.41406261930348454
32,1,35,0,0.23318080343913525,,0.4106327622394864
32,1,36,0,0.27208265838021684,,0.4258723184274495
32,1,37,0,0.27803965368619693,,0.4280910689118815
32,1,38,0,0.29595100255438406,,0.43460972837364276
32,1,39,0,0.26328570414282587,,0.42254491093700924
32,1,40,1,0.22672498506235708,,0.40795701295095466
32,1,41,0,0.2528172810327674,,0.41850015583961653
32,1,42,0,0.27158205430621635,,0.42568462588638917
32,1,43,0,0.30052480319430336,,0.43624047853719305
32,1,44,0,0.2587000885524416,,0.420784972903271
32,1,45,0,0.24484243351061405,,0.41535158550357465
32,1,46,0,0.2902519247651604,,0.4325591801670071
32,1,47,0,0.24784944468282638,,0.4165459427477702
32,1,48,0,0.24594098375382395,,0.4157889441069626
32,1,49,0,0.2677874067986659,,0.424255466853266
32,1,50,0,0.2789627828027344,,0.42843251998543297
32,1,51,1,0.24472238417716066,,0.41530371888350315
32,1,52,1,0.2501665471909009,,0.4174603220434195
32,1,53,0,0.23640858905122383,,0.4119531939094039
32,1,54,0,0.26773123012754013,,0.4242342229719549
32,1,55,1,0.2486798251853432,,0.41687421787648293
32,1,56,1,0.22130156097987638,,0.40567157062175974
32,1,57,0,0.25078147218517055,,0.4177021303272045
32,1,58,0,0.28382412842507404,,0.43022047406303515
32,1,59,0,0.29540480305504163,,0.4344141106256936
32,2,0,1,0.2403781874078252,,0.4135618509347767
32,2,1,1,0.25944914317602547,,0.4210736930121465
32,2,2,0,0.26412288669081224,,0.4228642910971214
32,2,3,0,0.2490084254043645,,0.41700394144134656
32,2,4,0,0.2624999121510322,,0.4222446007756073
32,2,5,1,0.26108860410716705,,0.42170392104796944
32,2,6,0,0.3046677867181038,,0.4377066203575781
32,2,7,0,0.260613427675324,,0.42152149586068116
32,2,8,1,0.25272281364509114,,0.4184632101494923
32,2,9,1,0.24491319606040315,,0.41537979359008026
32,2,10,0,0.2656621678745477,,0.4234499967284628
32,2,11,1,0.22788544422457097,,0.4084415007089836
32,2,12,1,0.24650788607056326,,0.4160141779608146
32,2,13,0,0.25140876379045834,,0.4179484361452888
32,2,14,0,0.27949183270455435,,0.42862792564807556
32,2,15,0,0.25948430710699344,,0.4210872348114329
32,2,16,0,0.26195888908579656,,0.42203753205333716
32,2,17,0,0.26258203374996125,,0.42227600996880643
32,2,18,0,0.2459278806283721,,0.41578373443618016
32,2,19,1,0.2919393240964297,,0.43316851492548053
32,2,20,1,0.2916371959961602,,0.43305955166845833
32,2,21,0,0.2548942018907447,,0.41931036395275295
32,2,22,1,0.25868263066649055,,0.4207782379953621
32,2,23,0,0.23370548363858284,,0.4108481719757078
32,2,24,1,0.259168563941918,,0.4209656021077833
32,2,25,1,0.23370497700424378,,0.41084796412055863
32,2,26,1,0.263338303651113,,0.422564994612438
32,2,27,0,0.2678488265205046,,0.4242786905427931
32,2,28,1,0.25867993116641536,,0.4207771965577181
32,2,29,1,0.24724916034341826,,0.41630821853848854
32,2,30,0,0.3402209280566608,,0.44990852571935847
32,2,31,0,0.22331772116806822,,0.4065253191303256
32,2,32,0,0.25897555440874814,,0.4208912069576994
32,2,33,1,0.2723660799853736,,0.42597849586719094
32,2,34,1,0.2590458311811734,,0.42091829876067854
32,2,35,1,0.2738684702815433,,0.42654029555496176
32,2,36,0,0.24371494056175924,,0.4149014622303421
32,2,37,1,0.2785491804099621,,0.42827961237414197
32,2,38,1,0.23663897439604106,,0.41204701079780215
32,2,39,0,0.2360650822985026,,0.4118132066287396
32,2,40,0,0.24273771887521223,,0.4145103033576474
32,2,41,0,0.2563289096316438,,0.4198677624806864
32,2,42,0,0.25495934882263516,,0.41933571435080863
32,2,43,0,0.2487013454368323,,0.41688271671568194
32,2,44,1,0.24694360599321427,,0.4161870792330327
32,2,45,1,0.23520929462222492,,0.4114639013446257
32,2,46,0,0.26314231600452,,0.4224901503223702
32,2,47,1,0.26315218119877365,,0.4224939184404672
32,2,48,0,0.2438743389832492,,0.41496517488527473
32,2,49,1,0.2235286184315532,,0.40661433860026397
32,2,50,0,0.2734396642804495,,0.42638012618215176
32,2,51,0,0.2629253075953626,,0.4224072409008134
32,2,52,0,0.2346489546090837,,0.4112347599249605
32,2,53,0,0.23172265234027317,,0.4100325150010092
32,2,54,0,0.29325919879095597,,0.4336438319005294
32,2,55,1,0.3163885531089065,,0.44180097160664006
32,2,56,0,0.26816133825104865,,0.4243968086793463
32,2,57,1,0.2595178978622827,,0.42110016977082504
32,2,58,0,0.25241865515540346,,0.4183441994763317
32,2,59,1,0.2973804658490284,,0.4351207897519145
32,3,0,0,0.23432297144848047,,0.4111012978620664
32,3,1,1,0.2655080257727521,,0.4233914329427988
32,3,2,1,0.26947485325604825,,0.42489241339749917
32,3,3,0,0.24700963085057076,,0.4162132629497156
32,3,4,0,0.24774557827889476,,0.41650483452145926
32,3,5,0,0.258049602306662,,0.42053384783240705
32,3,6,1,0.23066891079166468,,0.4095972668965948
32,3,7,1,0.2728029590498385,,0.42614204069100087
32,3,8,0,0.24107427314686014,,0.41384224518242263
32,3,9,1,0.281465736871412,,0.42935519770856334
32,3,10,0,0.2585257845716665,,0.4207177179123317
32,3,11,0,0.27151331259813016,,0.42565883715397057
32,3,12,0,0.22626080453088432,,0.4077627788281296
32,3,13,1,0.2625734522033444,,0.42227272803608373
32,3,14,0,0.2536408723547732,,0.41882191057642937
32,3,15,0,0.2656303586929246,,0.4234379129474477
32,3,16,0,0.2588216501562749,,0.4208318615880216
32,3,17,0,0.2743166217893717,,0.4267075405485522
32,3,18,1,0.3316682436682209,,0.4470299933707262
32,3,19,0,0.24654844635685402,,0.41603028079055415
32,3,20,0,0.2277858749163918,,0.40839999224258705
32,3,21,1,0.24135211556341782,,0.41395402572899653
32,3,22,0,0.23170306032587829,,0.410024433865923
32,3,23,1,0.254035773667024,,0.41897596754332866
32,3,24,0,0.3093837199339556,,0.43936326969088935
32,3,25,0,0.24077983123447091,,0.4137237001018751
32,3,26,1,0.2635260925446949,,0.4226366777054768
32,3,27,1,0.2508509961311847,,0.4177294470265794
32,3,28,1,0.3030061262334251,,0.437119813983464
32,3,29,0,0.27509341192678566,,0.42699706732192544
32,3,30,1,0.2311254350428741,,0.40978598730603094
32,3,31,1,0.2415610468976551,,0.41403803026612057
32,3,32,0,0.2772866880894601,,0.4278120930583878
32,3,33,1,0.2584101767108627,,0.42067309608435816
32,3,34,0,0.2583574141896617,,0.42065272714028745
32,3,35,0,0.2725924860381039,,0.42606326897042723
32,3,36,1,0.2743550941720153,,0.4267218908545185
32,3,37,0,0.24355834940016435,,0.4148388469234266
32,3,38,0,0.2742245301193665,,0.4266731855146844
32,3,39,0,0.24090662689638892,,0.41377476012643766
32,3,40,1,0.2621378432288998,,0.4221060516091105
32,3,41,0,0.24994705056915037,,0.41737392264854195
32,3,42,1,0.23307155829326268,,0.41058787307886674
32,3,43,1,0.2449240560971496,,0.4153841222898927
32,3,44,1,0.2485883979599973,,0.41683810623941575
32,3,45,0,0.2331876540637117,,0.4106355767436742
32,3,46,0,0.26587549440552677,,0.42353101445835833
32,3,47,0,0.2855776964046952,,0.430861308597832
32,3,48,0,0.2453534866172893,,0.41555519555315806
32,3,49,1,0.25295040972929295,,0.4185522078098234
32,3,50,1,0.30079136032838744,,0.4363351197492672
32,3,51,0,0.2680659576501758,,0.4243607665992203
32,3,52,1,0.2819208491378428,,0.4295224829428635
32,3,53,0,0.2583138858650768,,0.42063592121578763
32,3,54,1,0.2605974266451993,,0.4215153495257143
32,3,55,0,0.2687082214442483,,0.4246033218685863
32,3,56,0,0.2558148830540967,,0.41966827037683874
32,3,57,0,0.29645321624387816,,0.43478942624957745
32,3,58,0,0.24597529851136812,,0.4158025865121283
32,3,59,0,0.26528141549267803,,0.423305300528573
32,4,0,0,0.302383220803777,,0.4368994156347259
32,4,1,0,0.2745159494980871,,0.4267818781254034
32,4,2,1,0.23166830631829494,,0.41001009779572356
32,4,3,1,0.22793675950104156,,0.40846288854622254
32,4,4,1,0.27809176110608125,,0.4281103593404283
32,4,5,0,0.2534226728861038,,0.41873672654756344
32,4,6,1,0.23087336008998585,,0.40968181222621647
32,4,7,0,0.25492691027453673,,0.419323092131372
32,4,8,1,0.24855590866628965,,0.41682527179543005
32,4,9,0,0.25240495862348294,,0.41833883830790214
32,4,10,0,0.2557182924751165,,0.41963075746468853
32,4,11,0,0.2359488665854374,,0.4117658172980674
32,4,12,0,0.2307344900175701,,0.4096243908154189
32,4,13,1,0.29597426771524676,,0.4346180564386454
32,4,14,1,0.2802116406964853,,0.4288934607026318
32,4,15,1,0.3003554024736476,,0.43618031027994963
32,4,16,1,0.3094122470626364,,0.43937325222966034
32,4,17,0,0.2598521743053083,,0.42122883795835725
32,4,18,0,0.27289688450146676,,0.42617718222449713
32,4,19,0,0.28742402250453036,,0.43153374270830663
32,4,20,1,0.2807400655224556,,0.4290881559917656
32,4,21,0,0.28044535094597883,,0.4289795948859186
32,4,22,0,0.2634887819583202,,0.4226224377985859
32,4,23,1,0.250067026329778,,0.4174211537633818
32,4,24,0,0.2816860811874095,,0.42943620798625604
32,4,25,0,0.2801950684350306,,0.42888735147484475
32,4,26,1,0.23868125455589045,,0.4128762007686173
32,4,27,0,0.29692686572246696,,0.43495875786402927
32,4,28,0,0.28514413773219827,,0.4307030654898879
32,4,29,1,0.27640568262438914,,0.42748514305072277
32,4,30,1,0.2798606961440997,,0.42876404532714546
32,4,31,0,0.2818736596196486,,0.4295051444125248
32,4,32,1,0.27541150303457484,,0.42711549482875544
32,4,33,0,0.25640462392308094,,0.41989712700545495
32,4,34,0,0.29001506039727687,,0.432473495525947
32,4,35,0,0.24041517141230545,,0.41357676120486075
32,4,36,0,0.2533993671888235,,0.4187276255384437
32,4,37,1,0.2373548840923881,,0.4123381807980889
32,4,38,1,0.2708580171493089,,0.42541281475385306
32,4,39,0,0.2396789573097974,,0.4132796873200134
32,4,40,1,0.25422014692542,,0.4190478456562023
32,4,41,0,0.2512838531785766,,0.4178994193687344
32,4,42,0,0.22914129747591586,,0.4089640593394257
32,4,43,0,0.2770378365286896,,0.4277198003725028
32,4,44,0,0.24056357069468373,,0.41363657488536293
32,4,45,1,0.2539943137368384,,0.41895980008186
32,4,46,1,0.26780142520092565,,0.424260767682964
32,4,47,0,0.27586233986106584,,0.42728321362884447
32,4,48,0,0.25400726542386765,,0.41896485081095114
32,4,49,0,0.2636194856605191,,0.42267231688140267
32,4,50,0,0.27600237027351093,,0.4273352761230194
32,4,51,1,0.2735906881116007,,0.4264365533090477
32,4,52,0,0.2536104146720752,,0.41881002265860134
32,4,53,1,0.23734184924951104,,0.4123328842191995
32,4,54,0,0.2747372297060648,,0.42686436728449684
32,4,55,0,0.25493118034022577,,0.41932475371835215
32,4,56,0,0.2914984050343146,,0.43300947627439523
32,4,57,0,0.25346200422141585,,0.4187520845324113
32,4,58,0,0.26874400000700194,,0.42461682415786534
32,4,59,1,0.2541927796662577,,0.4190371784560765
32,5,0,0,0.3055245825400824,,0.4380085579617988
32,5,1,1,0.26304641547853147,,0.42245351581123475
32,5,2,1,0.27160959762513154,,0.4256949578395524
32,5,3,0,0.26745302119190906,,0.4241289773506548
32,5,4,0,0.2558433578509738,,0.41967932754524606
32,5,5,0,0.2662300772893779,,0.42366559632367673
32,5,6,0,0.24489727377688486,,0.4153734469195163
32,5,7,1,0.25804116308106323,,0.4205305873667226
32,5,8,1,0.23187815982084733,,0.4100966421105016
32,5,9,0,0.2556231404409076,,0.4195937950535429
32,5,10,0,0.26987214502922907,,0.4250420453140572
32,5,11,0,0.2416521680133839,,0.4140746531792626
32,5,12,1,0.2480826435264323,,0.4166382003116163
32,5,13,1,0.23714210067423588,,0.41225169583506377
32,5,14,0,0.28880657264214227,,0.43203574718592946
32,5,15,0,0.29051588265277734,,0.43265462184443415
32,5,16,1,0.28034117391659186,,0.4289412052043789
32,5,17,1,0.2671258012597089,,0.42400511083419623
32,5,18,1,0.2595881103245476,,0.4211272036713655
32,5,19,0,0.2756102596178982,,0.42718945446801326
32,5,20,1,0.2667383762255829,,0.4238583417713378
32,5,21,0,0.28789958746862004,,0.4317065665990647
32,5,22,0,0.2372402386377612,,0.4122915895821539
32,5,23,0,0.2642382380234796,,0.42290825106840324
