N,SOA,trial,hit,conf,lat,sync
64,0,0,1,0.27149461224037263,5.0,0.5454545454545454
64,0,1,1,0.256786299071298,11.0,0.6363636363636364
64,0,2,1,0.2651345401093359,4.0,0.6363636363636364
64,0,3,1,0.25710227352955634,2.0,0.5454545454545454
64,0,4,1,0.24117281940710864,8.0,0.5454545454545454
64,0,5,1,0.2807129485101478,0.0,0.6363636363636364
64,0,6,1,0.2527312222248029,6.0,0.5454545454545454
64,0,7,1,0.24920031729469358,9.0,0.6363636363636364
64,0,8,1,0.24035742724702736,8.0,0.6363636363636364
64,0,9,0,0.27636800721171734,5.0,0.6363636363636364
64,0,10,1,0.24804457107202682,,0.5454545454545454
64,0,11,1,0.25600510756759504,3.0,0.5454545454545454
64,0,12,1,0.2569508371747745,3.0,0.6363636363636364
64,0,13,1,0.2786110944484715,10.0,0.6363636363636364
64,0,14,1,0.2662993448988383,9.0,0.5454545454545454
64,0,15,1,0.25906129610512363,4.0,0.5454545454545454
64,0,16,1,0.24233806611178635,8.0,0.6363636363636364
64,0,17,1,0.2667491086634528,2.0,0.7272727272727273
64,0,18,1,0.25488133806624774,11.0,0.6363636363636364
64,0,19,1,0.27395774195237965,0.0,0.6363636363636364
64,0,20,1,0.2402867566075175,9.0,0.5454545454545454
64,0,21,1,0.2632622684819639,16.0,0.5454545454545454
64,0,22,1,0.2678521199830263,5.0,0.6363636363636364
64,0,23,1,0.25711397808616787,5.0,0.5454545454545454
64,0,24,1,0.2620064859837092,0.0,0.5454545454545454
64,0,25,1,0.27802187601303846,3.0,0.7272727272727273
64,0,26,1,0.2472095068340727,8.0,0.6363636363636364
64,0,27,1,0.24588617324424464,6.0,0.5454545454545454
64,0,28,0,0.2629681914339933,16.0,0.7272727272727273
64,0,29,1,0.27079268089321223,12.0,0.5454545454545454
64,0,30,1,0.27518149587341684,4.0,0.6363636363636364
64,0,31,0,0.25273753004568666,1.0,0.6363636363636364
64,0,32,1,0.2448424232403786,7.0,0.5454545454545454
64,0,33,1,0.26685002662732127,4.0,0.6363636363636364
64,0,34,1,0.2617109571893075,3.0,0.6363636363636364
64,1,0,0,0.2584486117648306,8.0,0.7272727272727273
64,1,1,1,0.24613397071560394,,0.5454545454545454
64,1,2,1,0.26359054035271845,6.0,0.7272727272727273
64,1,3,1,0.2853759744906944,14.0,0.6363636363636364
64,1,4,1,0.276145534173501,0.0,0.5454545454545454
64,1,5,1,0.2577422387886505,0.0,0.5454545454545454
64,1,6,1,0.24943596784944863,6.0,0.6363636363636364
64,1,7,1,0.271749472840859,7.0,0.6363636363636364
64,1,8,1,0.2657398987744711,15.0,0.5454545454545454
64,1,9,1,0.28973159242430513,0.0,0.6363636363636364
64,1,10,1,0.25448729958192295,5.0,0.5454545454545454
64,1,11,1,0.24278429421070455,8.0,0.5454545454545454
64,1,12,1,0.24573540125008572,11.0,0.7272727272727273
64,1,13,1,0.25628607477853366,3.0,0.5454545454545454
64,1,14,1,0.2448294145918317,9.0,0.5454545454545454
64,1,15,1,0.2584886395640127,5.0,0.6363636363636364
64,1,16,1,0.2551277974889519,0.0,0.5454545454545454
64,1,17,1,0.24241134467066733,14.0,0.5454545454545454
64,1,18,0,0.278293252408207,3.0,0.6363636363636364
64,1,19,1,0.2523202727572812,3.0,0.6363636363636364
64,1,20,1,0.2704607570944814,6.0,0.5454545454545454
64,1,21,1,0.24775301492625817,11.0,0.6363636363636364
64,1,22,1,0.27818079061690676,5.0,0.5454545454545454
64,1,23,1,0.2573700629456719,8.0,0.6363636363636364
64,1,24,1,0.24955197796172998,15.0,0.6363636363636364
64,1,25,1,0.2563035178436978,4.0,0.5454545454545454
64,1,26,1,0.25226770832348017,16.0,0.5454545454545454
64,1,27,1,0.24951322242205315,8.0,0.5454545454545454
64,1,28,1,0.2578859229164181,4.0,0.6363636363636364
64,1,29,1,0.27622474133610264,0.0,0.7272727272727273
64,1,30,1,0.24192139424256234,,0.5454545454545454
64,1,31,1,0.2662283075986693,0.0,0.6363636363636364
64,1,32,1,0.25981213690299065,5.0,0.5454545454545454
64,1,33,1,0.2612244511732357,5.0,0.5454545454545454
64,1,34,0,0.2728369362201052,3.0,0.6363636363636364
64,2,0,1,0.2683811693690644,1.0,0.5454545454545454
64,2,1,0,0.28116079221439116,1.0,0.7272727272727273
64,2,2,1,0.25962816068995703,,0.5454545454545454
64,2,3,1,0.2521266433713101,16.0,0.6363636363636364
64,2,4,1,0.24784916575690738,14.0,0.6363636363636364
64,2,5,1,0.256205494362248,13.0,0.5454545454545454
64,2,6,0,0.2761175027342088,2.0,0.6363636363636364
64,2,7,1,0.2659496750617061,5.0,0.6363636363636364
64,2,8,1,0.27292919827850115,6.0,0.6363636363636364
64,2,9,1,0.2632036831778942,8.0,0.6363636363636364
64,2,10,1,0.2586072000780908,1.0,0.7272727272727273
64,2,11,1,0.29568997673301267,4.0,0.5454545454545454
64,2,12,1,0.2811711460539278,5.0,0.5454545454545454
64,2,13,1,0.26082306150006024,0.0,0.5454545454545454
64,2,14,0,0.25256195216645394,11.0,0.7272727272727273
64,2,15,1,0.2686989995448119,4.0,0.5454545454545454
64,2,16,1,0.2864806535876354,13.0,0.5454545454545454
64,2,17,1,0.2522023121731385,14.0,0.6363636363636364
64,2,18,0,0.26600511595443754,5.0,0.7272727272727273
64,2,19,1,0.26616705738196217,0.0,0.6363636363636364
64,2,20,1,0.25072588645718147,6.0,0.6363636363636364
64,2,21,1,0.24852311759038956,12.0,0.6363636363636364
64,2,22,1,0.26467254900367415,4.0,0.5454545454545454
64,2,23,1,0.3068955340143887,9.0,0.5454545454545454
64,2,24,1,0.25947889980857686,2.0,0.6363636363636364
64,2,25,1,0.2703898878459035,4.0,0.7272727272727273
64,2,26,1,0.23859427726217464,6.0,0.7272727272727273
