N,SOA,trial,hit,conf,lat,sync
64,0,0,0,0.22558216880275458,3.0,0.6363636363636364
64,0,1,1,0.24318322121098415,6.0,0.5454545454545454
64,0,2,1,0.25057054466133555,2.0,0.7272727272727273
64,0,3,1,0.27410128230942393,16.0,0.5454545454545454
64,0,4,0,0.2699001628234682,0.0,0.6363636363636364
64,0,5,1,0.234369491920841,7.0,0.5454545454545454
64,0,6,1,0.2289958560875203,8.0,0.6363636363636364
64,0,7,0,0.23493740368690944,6.0,0.5454545454545454
64,0,8,1,0.27752144475324914,2.0,0.5454545454545454
64,0,9,1,0.2889307280412826,2.0,0.5454545454545454
64,0,10,0,0.22845736262259916,13.0,0.5454545454545454
64,0,11,0,0.26330732481404534,1.0,0.7272727272727273
64,0,12,0,0.2387487497546508,9.0,0.6363636363636364
64,0,13,1,0.24463067912526273,14.0,0.6363636363636364
64,0,14,1,0.24533238631980528,9.0,0.5454545454545454
64,0,15,0,0.24784895680624533,4.0,0.7272727272727273
64,0,16,0,0.2549357791658409,2.0,0.6363636363636364
64,0,17,1,0.25552938767438266,0.0,0.7272727272727273
64,0,18,1,0.2546539088310821,1.0,0.5454545454545454
64,0,19,1,0.2433778978645207,4.0,0.6363636363636364
64,0,20,1,0.2547301533859926,5.0,0.7272727272727273
64,0,21,1,0.2491866010662316,4.0,0.5454545454545454
64,0,22,0,0.22884373425153295,4.0,0.5454545454545454
64,0,23,0,0.2529227017954282,0.0,0.6363636363636364
64,0,24,1,0.25110126830657487,13.0,0.5454545454545454
64,0,25,0,0.2387080108572629,10.0,0.6363636363636364
64,0,26,0,0.2433649439447166,8.0,0.6363636363636364
64,0,27,0,0.2635407698866945,7.0,0.6363636363636364
64,0,28,0,0.23673596105786746,4.0,0.7272727272727273
64,0,29,1,0.26237374684752274,,0.5454545454545454
64,0,30,0,0.2482299813090842,17.0,0.6363636363636364
64,0,31,0,0.24299514820818444,,0.6363636363636364
64,0,32,1,0.248985478664455,11.0,0.7272727272727273
64,0,33,1,0.26949269721381963,16.0,0.6363636363636364
64,0,34,1,0.23075091411666684,,0.6363636363636364
64,1,0,1,0.25731036045121397,2.0,0.7272727272727273
64,1,1,1,0.24514395281417853,9.0,0.6363636363636364
64,1,2,0,0.2520599681428231,10.0,0.6363636363636364
64,1,3,1,0.2847280786259044,0.0,0.6363636363636364
64,1,4,0,0.26264998805041845,0.0,0.6363636363636364
64,1,5,0,0.2515246231170639,3.0,0.6363636363636364
64,1,6,1,0.23725410728928986,5.0,0.6363636363636364
64,1,7,0,0.24394164123597648,13.0,0.8181818181818181
64,1,8,1,0.2926972125504193,0.0,0.6363636363636364
64,1,9,1,0.24710290324891093,10.0,0.6363636363636364
64,1,10,0,0.26233382737390337,6.0,0.5454545454545454
64,1,11,0,0.26844174413520067,13.0,0.5454545454545454
64,1,12,1,0.22941029578620895,14.0,0.5454545454545454
64,1,13,1,0.26607919826543747,,0.5454545454545454
64,1,14,1,0.2500149011827248,7.0,0.6363636363636364
64,1,15,0,0.2596120591504242,1.0,0.6363636363636364
64,1,16,0,0.22579038389361072,10.0,0.6363636363636364
64,1,17,0,0.2508686572516774,1.0,0.7272727272727273
64,1,18,1,0.23352975142944568,3.0,0.5454545454545454
