N,SOA,trial,hit,conf,lat,sync
64,0,0,1,0.22922303566192226,6.0,0.6363636363636364
64,0,1,1,0.2635749559738391,2.0,0.6363636363636364
64,0,2,1,0.2326439244349342,7.0,0.5454545454545454
64,0,3,0,0.23579677622589662,7.0,0.5454545454545454
64,0,4,0,0.2591970566178122,0.0,0.6363636363636364
64,0,5,0,0.22948737252461915,,0.6363636363636364
64,0,6,1,0.2468717359233877,7.0,0.6363636363636364
64,0,7,1,0.2401746069258264,4.0,0.6363636363636364
64,0,8,1,0.27850264031609684,11.0,0.5454545454545454
64,0,9,0,0.274872051323395,1.0,0.6363636363636364
64,0,10,0,0.23368700021208239,4.0,0.6363636363636364
64,0,11,0,0.22398003750032067,6.0,0.6363636363636364
64,0,12,1,0.23492009253343257,9.0,0.7272727272727273
64,0,13,1,0.24241750155485706,4.0,0.5454545454545454
64,0,14,1,0.2385423023942457,13.0,0.5454545454545454
64,0,15,1,0.22904769568894182,6.0,0.6363636363636364
64,0,16,0,0.26077681590486235,0.0,0.6363636363636364
64,0,17,1,0.24387561098490837,4.0,0.6363636363636364
64,0,18,0,0.22571030777843043,,0.6363636363636364
64,0,19,0,0.24569657655708715,9.0,0.6363636363636364
64,0,20,1,0.23969092105437095,7.0,0.5454545454545454
64,0,21,1,0.24583830676014043,9.0,0.7272727272727273
64,0,22,1,0.2704522572657733,0.0,0.6363636363636364
64,0,23,1,0.2582784730730283,0.0,0.6363636363636364
64,0,24,0,0.2308255254529617,3.0,0.6363636363636364
64,0,25,1,0.28116911041920745,2.0,0.6363636363636364
64,0,26,0,0.2543130671670835,14.0,0.5454545454545454
64,0,27,1,0.2577250750409472,2.0,0.6363636363636364
64,0,28,1,0.2676614613509104,0.0,0.6363636363636364
64,0,29,1,0.24714398079705605,5.0,0.6363636363636364
64,0,30,0,0.23366679310141636,12.0,0.6363636363636364
64,0,31,0,0.24397185849378963,,0.6363636363636364
