N,Threshold50_linear,Threshold50_logistic,Threshold50_lo,Threshold50_hi,LogisticSlope,Pattern,Modules,InterFrac,GW_tau,GW_theta,DegreeFrac,RewireP,Sync_mean
64,1.0,12.0,0.0,1.93728813559322,6.063673974693877,small_world,4,0.05,0.9,0.55,0.38,0.15,0.6077441077441078
