N,SOA,trial,hit,conf,lat,sync
64,0,0,1,0.26385048380440373,14.0,0.5454545454545454
64,0,1,1,0.2673621745455886,2.0,0.5454545454545454
64,0,2,0,0.23544646473814415,,0.5454545454545454
64,0,3,0,0.23806179895864657,,0.7272727272727273
64,0,4,1,0.24021631674570035,4.0,0.6363636363636364
64,0,5,1,0.23999108940936098,4.0,0.7272727272727273
64,0,6,0,0.2310868336088243,4.0,0.7272727272727273
64,0,7,0,0.26171075704176283,0.0,0.5454545454545454
64,0,8,1,0.2441594696495516,3.0,0.7272727272727273
64,0,9,1,0.24922002129489104,3.0,0.6363636363636364
64,0,10,0,0.2373784198473679,,0.6363636363636364
64,0,11,1,0.2846175470936449,2.0,0.5454545454545454
64,0,12,0,0.28613337832767183,0.0,0.6363636363636364
64,0,13,1,0.24628644430433294,3.0,0.6363636363636364
64,0,14,0,0.23868891950518023,15.0,0.5454545454545454
64,0,15,1,0.22168133334464768,6.0,0.7272727272727273
64,0,16,0,0.26153213230272815,6.0,0.5454545454545454
64,0,17,1,0.2439777749980523,6.0,0.6363636363636364
64,0,18,0,0.21589648936621744,13.0,0.5454545454545454
64,0,19,0,0.24733134316081956,13.0,0.5454545454545454
64,0,20,0,0.2283095165440188,10.0,0.7272727272727273
64,0,21,1,0.23739402739081092,9.0,0.5454545454545454
64,0,22,0,0.2420737323868339,5.0,0.6363636363636364
64,0,23,1,0.23446868533936416,13.0,0.6363636363636364
64,0,24,1,0.24910310447820808,18.0,0.6363636363636364
64,0,25,1,0.26538821965965514,0.0,0.6363636363636364
64,0,26,1,0.25628549014366836,11.0,0.5454545454545454
64,0,27,0,0.23396875121328617,12.0,0.5454545454545454
64,0,28,1,0.24325417981102562,5.0,0.6363636363636364
64,0,29,0,0.24847814016712622,,0.6363636363636364
64,0,30,1,0.22663803254984707,14.0,0.7272727272727273
64,0,31,0,0.25664781314511925,0.0,0.5454545454545454
64,0,32,1,0.2292047978528385,4.0,0.6363636363636364
64,0,33,1,0.24497012279557034,18.0,0.5454545454545454
64,0,34,0,0.246337541498002,11.0,0.6363636363636364
64,1,0,1,0.2638784418690991,6.0,0.5454545454545454
64,1,1,0,0.264913475679719,8.0,0.6363636363636364
64,1,2,1,0.2531671478486799,1.0,0.6363636363636364
64,1,3,0,0.26487592567287555,0.0,0.6363636363636364
64,1,4,0,0.24976587193053792,,0.5454545454545454
64,1,5,1,0.24395229007387062,14.0,0.5454545454545454
64,1,6,0,0.23101620902483516,10.0,0.6363636363636364
64,1,7,0,0.27714842534218487,4.0,0.5454545454545454
64,1,8,1,0.26002346776542246,16.0,0.7272727272727273
64,1,9,1,0.2318776214195304,3.0,0.6363636363636364
64,1,10,0,0.23379404545379476,14.0,0.6363636363636364
64,1,11,0,0.27112609135253757,0.0,0.6363636363636364
64,1,12,0,0.26165255777704016,0.0,0.5454545454545454
64,1,13,0,0.24424021004799087,8.0,0.5454545454545454
64,1,14,0,0.25141937519831575,5.0,0.5454545454545454
64,1,15,0,0.25785009338600673,19.0,0.6363636363636364
64,1,16,1,0.2892936756760779,0.0,0.6363636363636364
64,1,17,1,0.25561427738602127,9.0,0.6363636363636364
64,1,18,0,0.24216575867369536,,0.5454545454545454
64,1,19,0,0.2293213443508776,4.0,0.5454545454545454
64,1,20,1,0.24506925412523237,8.0,0.6363636363636364
64,1,21,1,0.2344791712370239,4.0,0.6363636363636364
64,1,22,1,0.23606496270602514,3.0,0.5454545454545454
64,1,23,0,0.2529564058888688,0.0,0.7272727272727273
64,1,24,1,0.2474580155407376,7.0,0.7272727272727273
64,1,25,0,0.25428360328068467,9.0,0.7272727272727273
64,1,26,0,0.24745253119726462,15.0,0.5454545454545454
64,1,27,0,0.2375749793318728,9.0,0.6363636363636364
64,1,28,1,0.2314827008203789,,0.5454545454545454
64,1,29,1,0.2507875411867368,12.0,0.6363636363636364
64,1,30,1,0.2607883819920281,4.0,0.5454545454545454
64,1,31,0,0.22664468579724126,13.0,0.6363636363636364
64,1,32,1,0.22521149323021059,3.0,0.5454545454545454
64,1,33,1,0.25188390739634,10.0,0.6363636363636364
64,1,34,1,0.22854842995842,13.0,0.6363636363636364
64,2,0,1,0.2527774194994643,0.0,0.6363636363636364
64,2,1,1,0.23967182293773354,20.0,0.6363636363636364
64,2,2,0,0.24643775380799582,,0.5454545454545454
64,2,3,0,0.2447910107917793,16.0,0.6363636363636364
64,2,4,1,0.26825987415403646,1.0,0.7272727272727273
64,2,5,0,0.27265634415298134,1.0,0.6363636363636364
64,2,6,1,0.2656064808233277,1.0,0.6363636363636364
64,2,7,1,0.2905586691388786,1.0,0.6363636363636364
64,2,8,0,0.2774351712328505,1.0,0.6363636363636364
64,2,9,0,0.24662825054569393,10.0,0.6363636363636364
64,2,10,1,0.2246765812143231,,0.6363636363636364
64,2,11,1,0.23416948343871463,20.0,0.6363636363636364
64,2,12,0,0.26610907237436277,6.0,0.6363636363636364
64,2,13,0,0.25257852448810525,12.0,0.6363636363636364
64,2,14,0,0.24427988925832014,17.0,0.6363636363636364
64,2,15,1,0.24885928539279425,4.0,0.5454545454545454
64,2,16,1,0.23883681696136885,4.0,0.5454545454545454
64,2,17,1,0.26649851528557233,0.0,0.6363636363636364
64,2,18,1,0.2551306372010079,4.0,0.6363636363636364
64,2,19,1,0.24282901611203883,5.0,0.7272727272727273
64,2,20,1,0.24995122469390813,4.0,0.6363636363636364
64,2,21,1,0.24683598615166422,19.0,0.6363636363636364
64,2,22,1,0.23885251995575604,12.0,0.6363636363636364
64,2,23,1,0.23010280229646607,5.0,0.6363636363636364
64,2,24,1,0.24387653946339255,13.0,0.5454545454545454
64,2,25,1,0.25200310172233675,,0.6363636363636364
64,2,26,1,0.24669945511416405,6.0,0.7272727272727273
64,2,27,1,0.24196954395393155,4.0,0.6363636363636364
64,2,28,1,0.2475213758516516,11.0,0.6363636363636364
64,2,29,1,0.26023762881229134,0.0,0.5454545454545454
64,2,30,1,0.2679828073530394,0.0,0.6363636363636364
64,2,31,1,0.2531940231998497,2.0,0.6363636363636364
64,2,32,1,0.24875708591545226,,0.7272727272727273
64,2,33,0,0.23944556478384832,7.0,0.7272727272727273
64,2,34,1,0.27720156990869216,5.0,0.6363636363636364
64,3,0,1,0.2720823146347612,0.0,0.6363636363636364
64,3,1,0,0.28720340235444025,19.0,0.7272727272727273
64,3,2,1,0.24928606976764647,9.0,0.5454545454545454
64,3,3,1,0.25881295656360725,5.0,0.5454545454545454
64,3,4,1,0.2306466962037476,6.0,0.5454545454545454
64,3,5,1,0.24918489776371514,4.0,0.6363636363636364
64,3,6,1,0.2429876139041629,,0.6363636363636364
64,3,7,1,0.24023186098175914,5.0,0.5454545454545454
64,3,8,1,0.2374377956750831,7.0,0.5454545454545454
64,3,9,1,0.2577553934091606,11.0,0.6363636363636364
64,3,10,0,0.24711388514643426,5.0,0.6363636363636364
64,3,11,0,0.24196992765393546,5.0,0.5454545454545454
64,3,12,1,0.2835684027111682,0.0,0.6363636363636364
64,3,13,1,0.2601763666637639,0.0,0.5454545454545454
64,3,14,0,0.2573687821170089,1.0,0.7272727272727273
64,3,15,0,0.2314862129242179,5.0,0.6363636363636364
64,3,16,1,0.2364515187287815,10.0,0.6363636363636364
64,3,17,1,0.2665371934089091,1.0,0.5454545454545454
64,3,18,0,0.2516561483598243,5.0,0.7272727272727273
64,3,19,0,0.23946497543101025,5.0,0.6363636363636364
64,3,20,1,0.24786070230552829,7.0,0.5454545454545454
64,3,21,0,0.25203593100661786,1.0,0.7272727272727273
64,3,22,1,0.30028208787684435,1.0,0.5454545454545454
64,3,23,0,0.2743025423874802,1.0,0.5454545454545454
64,3,24,0,0.24952958833135522,12.0,0.7272727272727273
64,3,25,1,0.24401256288250647,,0.6363636363636364
64,3,26,1,0.24736858932872188,,0.5454545454545454
64,3,27,1,0.24464261658512068,13.0,0.6363636363636364
64,3,28,1,0.24797929368163046,9.0,0.5454545454545454
64,3,29,1,0.2609636804278385,1.0,0.7272727272727273
64,3,30,0,0.26975043023287293,20.0,0.6363636363636364
64,3,31,1,0.26971620145027403,2.0,0.6363636363636364
64,3,32,1,0.2566073108678869,14.0,0.5454545454545454
64,3,33,1,0.24849694927937555,8.0,0.6363636363636364
64,3,34,0,0.23585676469522196,9.0,0.6363636363636364
64,4,0,1,0.2621626849821383,0.0,0.6363636363636364
64,4,1,0,0.28257053819406175,3.0,0.5454545454545454
64,4,2,1,0.2504857183300919,13.0,0.5454545454545454
64,4,3,1,0.2430005693300857,4.0,0.6363636363636364
64,4,4,1,0.28008819958966996,0.0,0.6363636363636364
64,4,5,1,0.25029749904954524,12.0,0.6363636363636364
64,4,6,0,0.2594230973166424,0.0,0.5454545454545454
64,4,7,1,0.24211167172549306,11.0,0.5454545454545454
64,4,8,1,0.2475244330554055,11.0,0.6363636363636364
64,4,9,1,0.24367609448210778,8.0,0.6363636363636364
64,4,10,0,0.2571418981051857,2.0,0.5454545454545454
64,4,11,1,0.23186827773788188,8.0,0.6363636363636364
64,4,12,1,0.27165771603834266,1.0,0.6363636363636364
64,4,13,0,0.279507623586773,8.0,0.5454545454545454
64,4,14,1,0.24100659438791297,9.0,0.5454545454545454
64,4,15,0,0.2564896592703148,2.0,0.6363636363636364
64,4,16,1,0.2508116328139704,4.0,0.6363636363636364
64,4,17,0,0.28206251310566166,2.0,0.8181818181818181
64,4,18,1,0.24598099228468898,,0.5454545454545454
64,4,19,1,0.24551728595532624,16.0,0.6363636363636364
64,4,20,1,0.2600700553699351,1.0,0.5454545454545454
64,4,21,0,0.26547254941987725,1.0,0.6363636363636364
64,4,22,1,0.24852053066133098,3.0,0.5454545454545454
64,4,23,0,0.2472351735624544,6.0,0.7272727272727273
64,4,24,1,0.26076925034299153,0.0,0.5454545454545454
64,4,25,0,0.24453218249057657,6.0,0.6363636363636364
64,4,26,0,0.2854478399660717,0.0,0.6363636363636364
64,4,27,1,0.261760228304596,2.0,0.5454545454545454
64,4,28,1,0.2703092363626918,0.0,0.5454545454545454
64,4,29,0,0.2506589080620082,15.0,0.5454545454545454
64,4,30,1,0.23602602928460908,,0.6363636363636364
64,4,31,0,0.2477817027612399,9.0,0.7272727272727273
64,4,32,0,0.26754860786135115,10.0,0.5454545454545454
64,4,33,0,0.2506386686605163,0.0,0.6363636363636364
64,4,34,0,0.24136422880661873,19.0,0.6363636363636364
64,6,0,1,0.25904677627354444,2.0,0.6363636363636364
64,6,1,1,0.24675840667821308,8.0,0.6363636363636364
64,6,2,1,0.24312271308788347,14.0,0.5454545454545454
64,6,3,1,0.2351502088886072,8.0,0.6363636363636364
64,6,4,1,0.2654908348002934,0.0,0.5454545454545454
64,6,5,1,0.2620647879014807,2.0,0.5454545454545454
64,6,6,0,0.2621141132177933,2.0,0.5454545454545454
64,6,7,1,0.25633290721270174,1.0,0.6363636363636364
64,6,8,1,0.22869610042441416,3.0,0.5454545454545454
64,6,9,1,0.259831618319367,0.0,0.5454545454545454
64,6,10,1,0.2628466536342024,2.0,0.6363636363636364
64,6,11,1,0.24354111636198492,21.0,0.5454545454545454
64,6,12,0,0.22181271073279404,4.0,0.5454545454545454
64,6,13,0,0.2419115902438431,11.0,0.5454545454545454
64,6,14,1,0.2712307974419205,0.0,0.5454545454545454
64,6,15,1,0.26173862854444846,3.0,0.5454545454545454
64,6,16,0,0.255032116374295,12.0,0.5454545454545454
64,6,17,1,0.2626018462110953,17.0,0.5454545454545454
64,6,18,1,0.2795901738147019,9.0,0.5454545454545454
64,6,19,0,0.22804153158155943,,0.6363636363636364
64,6,20,1,0.24393637897962295,17.0,0.5454545454545454
64,6,21,1,0.24898429362508492,16.0,0.7272727272727273
64,6,22,0,0.2817323370046585,1.0,0.5454545454545454
64,6,23,1,0.23625272046870993,13.0,0.5454545454545454
64,6,24,0,0.25056131598568177,0.0,0.5454545454545454
64,6,25,1,0.24686546559060848,10.0,0.6363636363636364
64,6,26,1,0.24696198425165297,11.0,0.7272727272727273
64,6,27,1,0.2702988721835354,5.0,0.6363636363636364
64,6,28,1,0.23452386274575182,11.0,0.5454545454545454
64,6,29,1,0.2338180813048727,,0.6363636363636364
64,6,30,1,0.2536702966575052,9.0,0.5454545454545454
64,6,31,1,0.2641977195022751,11.0,0.6363636363636364
64,6,32,0,0.26742216708062144,3.0,0.5454545454545454
64,6,33,1,0.23816266644975462,7.0,0.5454545454545454
64,6,34,0,0.248405320975059,3.0,0.5454545454545454
64,8,0,1,0.2600885119392718,0.0,0.5454545454545454
64,8,1,1,0.28120785121852315,2.0,0.6363636363636364
64,8,2,1,0.24521859237095772,8.0,0.6363636363636364
64,8,3,1,0.2755359234585975,0.0,0.5454545454545454
64,8,4,1,0.26407087930221684,2.0,0.6363636363636364
64,8,5,0,0.2526547781639342,1.0,0.6363636363636364
64,8,6,1,0.2858566506673127,1.0,0.5454545454545454
64,8,7,1,0.2422603979298002,7.0,0.5454545454545454
64,8,8,1,0.24573479348727376,5.0,0.5454545454545454
64,8,9,1,0.2546042427430957,0.0,0.6363636363636364
64,8,10,1,0.24220639763312507,4.0,0.5454545454545454
64,8,11,1,0.25723873221803417,1.0,0.6363636363636364
64,8,12,0,0.27703267991285907,1.0,0.7272727272727273
64,8,13,0,0.25602675333171626,1.0,0.8181818181818181
64,8,14,0,0.2614328093719624,8.0,0.5454545454545454
64,8,15,0,0.2622661768351579,0.0,0.5454545454545454
64,8,16,0,0.25387446318871376,1.0,0.5454545454545454
64,8,17,1,0.24184801120760413,5.0,0.5454545454545454
64,8,18,1,0.25843589490947605,1.0,0.6363636363636364
64,8,19,1,0.24652475504015015,4.0,0.5454545454545454
64,8,20,0,0.2921997435748178,0.0,0.6363636363636364
64,8,21,1,0.22955676661709637,7.0,0.5454545454545454
64,8,22,1,0.24271250091989563,4.0,0.5454545454545454
64,8,23,1,0.24851991553508374,7.0,0.5454545454545454
64,8,24,1,0.2563090605942969,2.0,0.5454545454545454
64,8,25,1,0.25391080387380865,2.0,0.6363636363636364
64,8,26,0,0.29496276645679714,5.0,0.5454545454545454
64,8,27,1,0.2600137746191684,1.0,0.6363636363636364
64,8,28,1,0.246664149827552,11.0,0.6363636363636364
64,8,29,0,0.244666536088964,4.0,0.5454545454545454
64,8,30,1,0.26404219803163587,2.0,0.6363636363636364
64,8,31,1,0.24768825821759508,21.0,0.6363636363636364
64,8,32,0,0.2637675970664288,1.0,0.6363636363636364
64,8,33,1,0.25603978670773697,0.0,0.5454545454545454
64,8,34,1,0.2652418793312694,10.0,0.6363636363636364
64,10,0,0,0.23278891576400187,18.0,0.6363636363636364
64,10,1,1,0.24706950901365554,6.0,0.5454545454545454
64,10,2,0,0.24983266749397218,7.0,0.5454545454545454
64,10,3,1,0.25300351173338,2.0,0.5454545454545454
64,10,4,1,0.2616271484134774,6.0,0.6363636363636364
64,10,5,1,0.26343512933513813,2.0,0.6363636363636364
64,10,6,1,0.24939894334295024,6.0,0.5454545454545454
64,10,7,0,0.26311097159341246,1.0,0.5454545454545454
64,10,8,1,0.2448517833959186,14.0,0.6363636363636364
64,10,9,1,0.23352242610662408,5.0,0.5454545454545454
64,10,10,0,0.2699033359342913,5.0,0.6363636363636364
64,10,11,1,0.24216361590621827,17.0,0.7272727272727273
64,10,12,1,0.2583077363910739,0.0,0.5454545454545454
64,10,13,1,0.24808570282759648,16.0,0.5454545454545454
64,10,14,1,0.25141043329106244,7.0,0.5454545454545454
64,10,15,1,0.2731335701348507,2.0,0.7272727272727273
64,10,16,0,0.24025310470825798,16.0,0.5454545454545454
64,10,17,1,0.2635627098660911,1.0,0.6363636363636364
64,10,18,1,0.26287636455402724,1.0,0.5454545454545454
64,10,19,1,0.2330158991043789,3.0,0.5454545454545454
64,10,20,1,0.26022185004861104,0.0,0.6363636363636364
64,10,21,0,0.2600664705546609,4.0,0.5454545454545454
64,10,22,0,0.25225658811323687,2.0,0.5454545454545454
64,10,23,1,0.2691952971984609,3.0,0.6363636363636364
64,10,24,1,0.24984708790469862,13.0,0.6363636363636364
64,10,25,0,0.23572397494559508,,0.6363636363636364
64,10,26,1,0.2362364174434741,,0.6363636363636364
64,10,27,1,0.2621688766553266,0.0,0.6363636363636364
64,10,28,1,0.2608540326605028,0.0,0.5454545454545454
64,10,29,0,0.23873251525328718,5.0,0.5454545454545454
64,10,30,1,0.2877124867401916,2.0,0.5454545454545454
64,10,31,1,0.23666476733727823,5.0,0.6363636363636364
64,10,32,0,0.2533068010456732,16.0,0.6363636363636364
64,10,33,1,0.2441544095971053,14.0,0.5454545454545454
64,10,34,1,0.25440994209870904,0.0,0.6363636363636364
64,12,0,0,0.2986765363857774,3.0,0.6363636363636364
64,12,1,1,0.271446730286336,1.0,0.6363636363636364
64,12,2,0,0.2705144282636338,2.0,0.5454545454545454
64,12,3,1,0.2529068206592266,7.0,0.6363636363636364
64,12,4,0,0.2510858941274351,0.0,0.6363636363636364
64,12,5,1,0.2310663855220767,17.0,0.6363636363636364
64,12,6,1,0.26820661104484944,1.0,0.5454545454545454
64,12,7,1,0.2529304147924928,7.0,0.5454545454545454
64,12,8,1,0.2230531966407353,5.0,0.5454545454545454
64,12,9,1,0.25707727100433714,1.0,0.5454545454545454
64,12,10,1,0.2627533662572889,9.0,0.5454545454545454
64,12,11,0,0.2823297190538947,7.0,0.5454545454545454
64,12,12,1,0.2541625541165426,2.0,0.5454545454545454
64,12,13,1,0.24529671627285454,9.0,0.5454545454545454
64,12,14,1,0.22997979195927556,6.0,0.5454545454545454
64,12,15,1,0.25812927036112554,3.0,0.5454545454545454
64,12,16,1,0.24756454001030917,5.0,0.5454545454545454
64,12,17,1,0.23797615320725524,3.0,0.5454545454545454
64,12,18,1,0.2669778254366577,2.0,0.6363636363636364
64,12,19,0,0.24077606804673168,7.0,0.6363636363636364
64,12,20,0,0.2549173531242151,2.0,0.7272727272727273
64,12,21,1,0.24087459889424137,3.0,0.7272727272727273
64,12,22,1,0.24598478886465808,12.0,0.6363636363636364
64,12,23,0,0.25680100815908197,2.0,0.6363636363636364
64,12,24,0,0.24598983460607568,16.0,0.6363636363636364
64,12,25,1,0.2596737774902448,4.0,0.5454545454545454
64,12,26,1,0.2782724524023038,1.0,0.6363636363636364
64,12,27,1,0.2566640325029845,0.0,0.5454545454545454
64,12,28,0,0.2643322209386563,2.0,0.7272727272727273
64,12,29,0,0.26030999928670423,1.0,0.5454545454545454
64,12,30,0,0.292493926090679,2.0,0.6363636363636364
64,12,31,1,0.25469927746804694,7.0,0.6363636363636364
64,12,32,1,0.2499360746982815,16.0,0.6363636363636364
64,12,33,0,0.25713702629127505,1.0,0.7272727272727273
64,12,34,1,0.2444133036722851,8.0,0.5454545454545454
