N,SOA,trial,hit,conf,lat,sync
128,0,0,0,0.22536136969089435,3,0.6363636363636364
128,0,1,0,0.23693265861485055,0,0.5454545454545454
128,0,2,0,0.22427832492057995,4,0.6363636363636364
128,0,3,0,0.22442204249074585,3,0.7272727272727273
128,0,4,0,0.2174355326285688,3,0.5454545454545454
128,0,5,1,0.25203027988063825,0,0.6363636363636364
128,0,6,0,0.2320315566149334,1,0.7272727272727273
128,0,7,1,0.21395680903990613,4,0.6363636363636364
128,0,8,0,0.22104449503627177,4,0.7272727272727273
128,0,9,0,0.23696245156435317,0,0.6363636363636364
128,0,10,0,0.21911388826308426,7,0.6363636363636364
128,0,11,1,0.23740821655715533,0,0.6363636363636364
128,0,12,0,0.21461398469823034,3,0.6363636363636364
128,0,13,0,0.22409331460823223,3,0.6363636363636364
128,0,14,0,0.2232375639070627,5,0.6363636363636364
128,0,15,0,0.23887855492520768,0,0.8181818181818181
128,0,16,1,0.23175338808826976,1,0.6363636363636364
128,0,17,1,0.22811368313209346,3,0.5454545454545454
128,0,18,0,0.23699005911930007,4,0.6363636363636364
128,0,19,0,0.22566188549446795,9,0.5454545454545454
128,0,20,0,0.22636444951263182,3,0.6363636363636364
128,0,21,0,0.2351949099655546,6,0.6363636363636364
128,0,22,1,0.21744482905080326,3,0.6363636363636364
128,0,23,0,0.2282482011826332,9,0.6363636363636364
128,0,24,0,0.22954418099434543,0,0.7272727272727273
128,0,25,0,0.2274127638345365,5,0.6363636363636364
128,0,26,1,0.23678503511172203,0,0.6363636363636364
128,0,27,0,0.23532417622112003,0,0.6363636363636364
128,0,28,0,0.21836507641590208,7,0.5454545454545454
128,0,29,0,0.27006305439454215,0,0.7272727272727273
128,0,30,0,0.21619198697672284,3,0.5454545454545454
128,0,31,0,0.22155500866698066,3,0.5454545454545454
128,0,32,0,0.22935476943921945,3,0.7272727272727273
128,0,33,0,0.2231132021104398,6,0.5454545454545454
128,0,34,0,0.22493970062311006,3,0.6363636363636364
128,0,35,0,0.21691463438925543,7,0.5454545454545454
128,0,36,0,0.22376950459664094,8,0.5454545454545454
128,0,37,1,0.20726070872518626,4,0.5454545454545454
128,0,38,1,0.24896651287186605,0,0.6363636363636364
128,0,39,0,0.23042559640313529,3,0.5454545454545454
128,0,40,1,0.2389968816067534,9,0.6363636363636364
128,0,41,0,0.23161699651811293,8,0.6363636363636364
128,0,42,0,0.24440692040815107,0,0.6363636363636364
128,0,43,0,0.21799910732604297,5,0.6363636363636364
128,0,44,0,0.23482869898448588,12,0.6363636363636364
128,0,45,1,0.20853330427693578,6,0.6363636363636364
128,0,46,1,0.2321355650035287,0,0.7272727272727273
128,0,47,0,0.23542932199792935,0,0.5454545454545454
128,0,48,0,0.24875415797541348,0,0.6363636363636364
128,0,49,1,0.23544592247292473,2,0.6363636363636364
128,0,50,1,0.2366067577455881,0,0.6363636363636364
128,0,51,0,0.23733940535352688,0,0.7272727272727273
128,0,52,0,0.22197055600142715,5,0.7272727272727273
128,0,53,0,0.22229225073736392,3,0.7272727272727273
128,0,54,0,0.22594652007801896,7,0.6363636363636364
128,0,55,0,0.23315396994740922,0,0.7272727272727273
128,0,56,0,0.22775988845587733,3,0.6363636363636364
128,0,57,0,0.24147245035874926,0,0.7272727272727273
