N,Threshold50_linear,Threshold50_logistic,Threshold50_lo,Threshold50_hi,LogisticSlope,Pattern,Modules,InterFrac,GW_tau,GW_theta,DegreeFrac,RewireP,Sync_mean
64,2.25,2.722689075630252,1.1135593220338984,5.694915254237289,7.200000599999999,small_world,4,0.05,0.9,0.55,0.38,0.2,0.6035353535353536
