N,SOA,trial,hit,conf,lat,sync
128,0,0,0,0.22791050574064906,5,0.6363636363636364
128,0,1,0,0.2372659846558383,0,0.6363636363636364
128,0,2,0,0.22355555327270485,4,0.6363636363636364
128,0,3,0,0.2124518454722176,11,0.6363636363636364
128,0,4,1,0.22355840600589863,8,0.5454545454545454
128,0,5,1,0.25313540823409014,0,0.6363636363636364
128,0,6,0,0.23162492498985224,3,0.5454545454545454
128,0,7,1,0.21313527752254222,4,0.7272727272727273
128,0,8,0,0.2188840105883919,3,0.6363636363636364
128,0,9,0,0.22846001077804814,4,0.5454545454545454
128,0,10,0,0.22557520708692172,3,0.5454545454545454
128,0,11,1,0.24916069540086322,0,0.7272727272727273
128,0,12,0,0.22634509567552036,10,0.6363636363636364
128,0,13,0,0.2268097187401323,4,0.7272727272727273
128,0,14,0,0.21973029319663573,3,0.7272727272727273
128,0,15,0,0.23473967644619836,0,0.6363636363636364
128,0,16,1,0.22249350611841373,3,0.7272727272727273
128,0,17,1,0.22155221332021652,3,0.6363636363636364
128,0,18,0,0.23640303617390818,0,0.8181818181818181
128,0,19,0,0.22679860256477527,10,0.6363636363636364
128,0,20,0,0.23263464571262885,1,0.5454545454545454
128,0,21,0,0.24007528784013168,0,0.6363636363636364
128,0,22,1,0.22423336968269772,5,0.6363636363636364
128,0,23,1,0.22882363049777454,11,0.5454545454545454
128,0,24,0,0.22686914627935112,13,0.6363636363636364
128,0,25,1,0.22728596513395183,3,0.5454545454545454
128,0,26,1,0.2399894522237223,0,0.5454545454545454
128,0,27,0,0.23250539402198847,1,0.7272727272727273
128,0,28,1,0.2197607309624172,3,0.5454545454545454
128,0,29,0,0.2613259117444305,0,0.6363636363636364
128,0,30,0,0.21585436240430425,4,0.6363636363636364
128,0,31,0,0.22476017558847405,11,0.7272727272727273
128,0,32,0,0.23047360857355292,5,0.5454545454545454
128,0,33,0,0.22691210385683733,4,0.6363636363636364
128,0,34,0,0.22959123335166498,3,0.7272727272727273
128,0,35,0,0.21899572596756497,4,0.6363636363636364
128,0,36,0,0.229031320929426,15,0.6363636363636364
128,0,37,0,0.21138096745525317,4,0.7272727272727273
128,0,38,1,0.2482822938161615,0,0.5454545454545454
128,0,39,0,0.22811569049594038,3,0.5454545454545454
128,0,40,1,0.23957835145427836,4,0.7272727272727273
128,0,41,0,0.22434232812996183,3,0.5454545454545454
128,0,42,0,0.24174120121034756,0,0.6363636363636364
128,0,43,1,0.21685055425749833,3,0.7272727272727273
128,0,44,0,0.2326793059586472,10,0.7272727272727273
128,0,45,1,0.2153269633680541,4,0.6363636363636364
128,0,46,1,0.2323882516559095,0,0.6363636363636364
128,0,47,0,0.23264350147754528,0,0.6363636363636364
128,0,48,0,0.251210667395136,0,0.6363636363636364
128,0,49,1,0.22822366738206845,8,0.7272727272727273
128,0,50,1,0.2305441547223692,10,0.6363636363636364
128,0,51,0,0.23710987744245382,0,0.6363636363636364
128,0,52,0,0.22022409341448718,5,0.7272727272727273
128,0,53,0,0.21535455448870955,6,0.7272727272727273
128,0,54,0,0.22138023347536517,5,0.7272727272727273
128,0,55,0,0.22044954554209853,9,0.7272727272727273
128,0,56,0,0.2239457338323861,10,0.5454545454545454
128,0,57,0,0.23841083657778145,0,0.6363636363636364
128,0,58,1,0.22189704278996789,3,0.6363636363636364
128,0,59,1,0.24135086506213427,0,0.7272727272727273
128,0,60,1,0.22899880882735155,5,0.6363636363636364
128,0,61,0,0.21726171661020519,4,0.5454545454545454
128,0,62,1,0.21821716311331996,4,0.7272727272727273
128,0,63,0,0.2273986184938511,5,0.5454545454545454
128,0,64,0,0.23122934265095718,2,0.6363636363636364
128,0,65,1,0.22407104077868178,3,0.6363636363636364
128,0,66,1,0.22246992640123536,6,0.7272727272727273
128,0,67,0,0.2332388429671609,1,0.6363636363636364
128,0,68,1,0.23887345943051588,0,0.7272727272727273
128,0,69,0,0.22872689041265165,2,0.7272727272727273
128,1,0,0,0.23752918759597735,0,0.6363636363636364
128,1,1,1,0.21808184843365344,7,0.6363636363636364
128,1,2,1,0.22199603170785234,6,0.6363636363636364
128,1,3,0,0.26191250438546104,0,0.5454545454545454
128,1,4,1,0.24046154073302778,4,0.7272727272727273
128,1,5,1,0.22932813453076578,4,0.6363636363636364
128,1,6,0,0.23317149717266974,0,0.6363636363636364
128,1,7,1,0.23885226381684582,1,0.5454545454545454
128,1,8,1,0.22288580481718942,4,0.7272727272727273
128,1,9,0,0.22946497957890144,8,0.6363636363636364
128,1,10,0,0.23915296268507935,0,0.5454545454545454
128,1,11,0,0.23291535679893485,4,0.6363636363636364
128,1,12,0,0.22588860989049778,4,0.6363636363636364
128,1,13,1,0.22719343863745767,6,0.6363636363636364
128,1,14,0,0.23156069888077938,2,0.5454545454545454
128,1,15,0,0.21711685682705295,9,0.5454545454545454
128,1,16,0,0.2440788677666277,0,0.7272727272727273
