N,SOA,Acc,Acc_lo,Acc_hi,Conf_mean,Conf_lo,Conf_hi,IgnLat_mean,IgnLat_lo,IgnLat_hi,Trials
64,0,0.6,0.435727090128925,0.7444927114061941,0.24599187784431392,0.24097735619250724,0.2509513380273158,5.3125,4.03125,6.6875,35
64,1,0.6285714285714286,0.4633693684359532,0.7683418049663429,0.25107852038951756,0.24687468395851678,0.2556079405455895,6.1875,4.59296875,7.969531249999996,35
64,2,0.7428571428571429,0.5793069315616084,0.8583697293093955,0.25458177912224805,0.24961381916098058,0.25912486277626634,6.529411764705882,4.676470588235294,8.589705882352932,35
64,3,0.6571428571428571,0.4915194951399626,0.7916830501295105,0.24893015505178273,0.24471692840128534,0.25323580451123007,6.363636363636363,4.7272727272727275,7.9393939393939394,35
64,4,0.6857142857142857,0.5202023638793081,0.8144915532573418,0.25181249090647034,0.24687782740792236,0.2569775528685379,7.117647058823529,5.176470588235294,9.147058823529411,35
64,6,0.7142857142857143,0.5494506513681738,0.836734637635653,0.25382771980935087,0.24918086477400042,0.25853350862783536,6.303030303030303,4.302272727272727,8.364393939393935,35
64,8,0.6,0.435727090128925,0.7444927114061941,0.2512027727744274,0.24773232171465948,0.2553001052199679,4.588235294117647,3.1470588235294117,6.08897058823529,35
64,10,0.7142857142857143,0.5494506513681738,0.836734637635653,0.2579172110590671,0.2531086576982254,0.2633939393757861,5.529411764705882,3.8227941176470592,7.264705882352941,35
64,12,0.6857142857142857,0.5202023638793081,0.8144915532573418,0.2512976152526286,0.24716357219627388,0.2552310926562254,5.696969696969697,3.909090909090909,7.637121212121208,35
64,14,0.7428571428571429,0.5793069315616084,0.8583697293093955,0.256077180089305,0.2513904486438354,0.2607307950256971,6.3125,4.5625,8.15625,35
64,16,0.5428571428571428,0.38189725068483754,0.6953398071159278,0.2555219974788591,0.25154520483561454,0.2596977186919781,4.90625,3.21796875,6.813281249999996,35
